Území;Ukazatel;Očištění;Typ indexu;CZ-NACE;Čtvrtletí;value
Česko;Index průmyslové produkce;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Meziroční index;Tisk a rozmnožování nahraných nosičů;2. čtvrtletí 2023;84.5187120553
Česko;Index průmyslové produkce;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Meziroční index;Tisk a rozmnožování nahraných nosičů;1. čtvrtletí 2023;82.2606321327
Česko;Index průmyslové produkce;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Meziroční index;Tisk a rozmnožování nahraných nosičů;4. čtvrtletí 2022;85.3144129265
Česko;Index průmyslové produkce;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Meziroční index;Tisk a rozmnožování nahraných nosičů;3. čtvrtletí 2022;87.9398885055
Česko;Index průmyslové produkce;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Meziroční index;Tisk a rozmnožování nahraných nosičů;2. čtvrtletí 2022;103.1110792835
Česko;Index průmyslové produkce;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Meziroční index;Tisk a rozmnožování nahraných nosičů;1. čtvrtletí 2022;104.0487172648
Česko;Index průmyslové produkce;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Meziroční index;Tisk a rozmnožování nahraných nosičů;4. čtvrtletí 2021;108.2383194166
Česko;Index průmyslové produkce;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Meziroční index;Tisk a rozmnožování nahraných nosičů;3. čtvrtletí 2021;114.3914317948
Česko;Index průmyslové produkce;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Meziroční index;Tisk a rozmnožování nahraných nosičů;2. čtvrtletí 2021;120.4911877637
Česko;Index průmyslové produkce;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Meziroční index;Tisk a rozmnožování nahraných nosičů;1. čtvrtletí 2021;101.0734757977
Česko;Index průmyslové produkce;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Meziroční index;Tisk a rozmnožování nahraných nosičů;4. čtvrtletí 2020;100.7079054631
Česko;Index průmyslové produkce;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Meziroční index;Tisk a rozmnožování nahraných nosičů;3. čtvrtletí 2020;97.4877069
Česko;Index průmyslové produkce;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Meziroční index;Tisk a rozmnožování nahraných nosičů;2. čtvrtletí 2020;81.7483774927
Česko;Index průmyslové produkce;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Meziroční index;Tisk a rozmnožování nahraných nosičů;1. čtvrtletí 2020;102.5231588688
Česko;Index průmyslové produkce;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Meziroční index;Tisk a rozmnožování nahraných nosičů;4. čtvrtletí 2019;96.5057157041
Česko;Index průmyslové produkce;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Meziroční index;Tisk a rozmnožování nahraných nosičů;3. čtvrtletí 2019;97.6800912051
Česko;Index průmyslové produkce;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Meziroční index;Tisk a rozmnožování nahraných nosičů;2. čtvrtletí 2019;98.099946107
Česko;Index průmyslové produkce;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Meziroční index;Tisk a rozmnožování nahraných nosičů;1. čtvrtletí 2019;93.7138821344
Česko;Index průmyslové produkce;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Meziroční index;Tisk a rozmnožování nahraných nosičů;4. čtvrtletí 2018;98.6932061651
Česko;Index průmyslové produkce;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Meziroční index;Tisk a rozmnožování nahraných nosičů;3. čtvrtletí 2018;100.6775744182
Česko;Index průmyslové produkce;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Meziroční index;Tisk a rozmnožování nahraných nosičů;2. čtvrtletí 2018;102.3937756472
Česko;Index průmyslové produkce;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Meziroční index;Tisk a rozmnožování nahraných nosičů;1. čtvrtletí 2018;107.7676158265
Česko;Index průmyslové produkce;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Meziroční index;Tisk a rozmnožování nahraných nosičů;4. čtvrtletí 2017;97.9621150584
Česko;Index průmyslové produkce;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Meziroční index;Tisk a rozmnožování nahraných nosičů;3. čtvrtletí 2017;101.408299845
Česko;Index průmyslové produkce;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Meziroční index;Tisk a rozmnožování nahraných nosičů;2. čtvrtletí 2017;97.9899436888
Česko;Index průmyslové produkce;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Meziroční index;Tisk a rozmnožování nahraných nosičů;1. čtvrtletí 2017;90.9402739063
Česko;Index průmyslové produkce;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Meziroční index;Tisk a rozmnožování nahraných nosičů;4. čtvrtletí 2016;111.962981265
Česko;Index průmyslové produkce;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Meziroční index;Tisk a rozmnožování nahraných nosičů;3. čtvrtletí 2016;108.4195325891
Česko;Index průmyslové produkce;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Meziroční index;Tisk a rozmnožování nahraných nosičů;2. čtvrtletí 2016;110.7359297576
Česko;Index průmyslové produkce;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Meziroční index;Tisk a rozmnožování nahraných nosičů;1. čtvrtletí 2016;119.474118055
Česko;Index průmyslové produkce;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Meziroční index;Tisk a rozmnožování nahraných nosičů;4. čtvrtletí 2015;96.2744906019
Česko;Index průmyslové produkce;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Meziroční index;Tisk a rozmnožování nahraných nosičů;3. čtvrtletí 2015;97.2808593806
Česko;Index průmyslové produkce;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Meziroční index;Tisk a rozmnožování nahraných nosičů;2. čtvrtletí 2015;98.2558607497
Česko;Index průmyslové produkce;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Meziroční index;Tisk a rozmnožování nahraných nosičů;1. čtvrtletí 2015;93.5747757644
Česko;Index průmyslové produkce;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Meziroční index;Tisk a rozmnožování nahraných nosičů;4. čtvrtletí 2014;101.5746000937
Česko;Index průmyslové produkce;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Meziroční index;Tisk a rozmnožování nahraných nosičů;3. čtvrtletí 2014;101.6840698709
Česko;Index průmyslové produkce;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Meziroční index;Tisk a rozmnožování nahraných nosičů;2. čtvrtletí 2014;97.5320645357
Česko;Index průmyslové produkce;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Meziroční index;Tisk a rozmnožování nahraných nosičů;1. čtvrtletí 2014;101.9859614343
Česko;Index průmyslové produkce;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Meziroční index;Tisk a rozmnožování nahraných nosičů;4. čtvrtletí 2013;99.3970554552
Česko;Index průmyslové produkce;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Meziroční index;Tisk a rozmnožování nahraných nosičů;3. čtvrtletí 2013;96.0782700394
Česko;Index průmyslové produkce;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Meziroční index;Tisk a rozmnožování nahraných nosičů;2. čtvrtletí 2013;90.7312564698
Česko;Index průmyslové produkce;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Meziroční index;Tisk a rozmnožování nahraných nosičů;1. čtvrtletí 2013;85.9147534405
Česko;Index průmyslové produkce;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Meziroční index;Tisk a rozmnožování nahraných nosičů;4. čtvrtletí 2012;91.5827570804
Česko;Index průmyslové produkce;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Meziroční index;Tisk a rozmnožování nahraných nosičů;3. čtvrtletí 2012;94.866060762
Česko;Index průmyslové produkce;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Meziroční index;Tisk a rozmnožování nahraných nosičů;2. čtvrtletí 2012;99.0012095
Česko;Index průmyslové produkce;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Meziroční index;Tisk a rozmnožování nahraných nosičů;1. čtvrtletí 2012;104.1188428066
Česko;Index průmyslové produkce;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Meziroční index;Tisk a rozmnožování nahraných nosičů;4. čtvrtletí 2011;102.6658782687
Česko;Index průmyslové produkce;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Meziroční index;Tisk a rozmnožování nahraných nosičů;3. čtvrtletí 2011;102.9755923421
Česko;Index průmyslové produkce;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Meziroční index;Tisk a rozmnožování nahraných nosičů;2. čtvrtletí 2011;106.0517362871
Česko;Index průmyslové produkce;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Meziroční index;Tisk a rozmnožování nahraných nosičů;1. čtvrtletí 2011;113.6760924923
Česko;Index průmyslové produkce;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Meziroční index;Tisk a rozmnožování nahraných nosičů;4. čtvrtletí 2010;107.2102073847
Česko;Index průmyslové produkce;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Meziroční index;Tisk a rozmnožování nahraných nosičů;3. čtvrtletí 2010;106.7100122695
Česko;Index průmyslové produkce;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Meziroční index;Tisk a rozmnožování nahraných nosičů;2. čtvrtletí 2010;99.4327288506
Česko;Index průmyslové produkce;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Meziroční index;Tisk a rozmnožování nahraných nosičů;1. čtvrtletí 2010;89.665832481
Česko;Index průmyslové produkce;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Meziroční index;Tisk a rozmnožování nahraných nosičů;4. čtvrtletí 2009;77.8295040153
Česko;Index průmyslové produkce;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Meziroční index;Tisk a rozmnožování nahraných nosičů;3. čtvrtletí 2009;81.252303778
Česko;Index průmyslové produkce;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Meziroční index;Tisk a rozmnožování nahraných nosičů;2. čtvrtletí 2009;84.1519699003
Česko;Index průmyslové produkce;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Meziroční index;Tisk a rozmnožování nahraných nosičů;1. čtvrtletí 2009;90.5658424281
Česko;Index průmyslové produkce;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Meziroční index;Tisk a rozmnožování nahraných nosičů;4. čtvrtletí 2008;101.4141280966
Česko;Index průmyslové produkce;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Meziroční index;Tisk a rozmnožování nahraných nosičů;3. čtvrtletí 2008;100.9037467459
Česko;Index průmyslové produkce;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Meziroční index;Tisk a rozmnožování nahraných nosičů;2. čtvrtletí 2008;105.9854570011
Česko;Index průmyslové produkce;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Meziroční index;Tisk a rozmnožování nahraných nosičů;1. čtvrtletí 2008;103.3827078884
Česko;Index průmyslové produkce;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Meziroční index;Tisk a rozmnožování nahraných nosičů;4. čtvrtletí 2007;129.4107976385
Česko;Index průmyslové produkce;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Meziroční index;Tisk a rozmnožování nahraných nosičů;3. čtvrtletí 2007;130.4808788742
Česko;Index průmyslové produkce;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Meziroční index;Tisk a rozmnožování nahraných nosičů;2. čtvrtletí 2007;126.9415317423
Česko;Index průmyslové produkce;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Meziroční index;Tisk a rozmnožování nahraných nosičů;1. čtvrtletí 2007;127.6544109767
Česko;Index průmyslové produkce;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Meziroční index;Tisk a rozmnožování nahraných nosičů;4. čtvrtletí 2006;92.5788363771
Česko;Index průmyslové produkce;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Meziroční index;Tisk a rozmnožování nahraných nosičů;3. čtvrtletí 2006;93.3386846424
Česko;Index průmyslové produkce;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Meziroční index;Tisk a rozmnožování nahraných nosičů;2. čtvrtletí 2006;90.537078143
Česko;Index průmyslové produkce;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Meziroční index;Tisk a rozmnožování nahraných nosičů;1. čtvrtletí 2006;90.9532222516
Česko;Index průmyslové produkce;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Meziroční index;Tisk a rozmnožování nahraných nosičů;4. čtvrtletí 2005;104.7947244247
