Území,Ukazatel,Typ indexu,Očištění,CZ NACE,Měsíce,value
Česko,Index produkce služeb,Meziroční index,Bez očištění,77 Činnosti v oblasti pronájmu a operativního leasingu,květen 2019,100.1112160616
Česko,Index produkce služeb,Meziroční index,Bez očištění,77 Činnosti v oblasti pronájmu a operativního leasingu,červen 2019,104.431629814
Česko,Index produkce služeb,Meziroční index,Bez očištění,77 Činnosti v oblasti pronájmu a operativního leasingu,červenec 2019,99.1578364907
Česko,Index produkce služeb,Meziroční index,Bez očištění,77 Činnosti v oblasti pronájmu a operativního leasingu,srpen 2019,98.0749637977
Česko,Index produkce služeb,Meziroční index,Bez očištění,77 Činnosti v oblasti pronájmu a operativního leasingu,září 2019,110.6927025865
Česko,Index produkce služeb,Meziroční index,Bez očištění,77 Činnosti v oblasti pronájmu a operativního leasingu,říjen 2019,90.8696501555
Česko,Index produkce služeb,Meziroční index,Bez očištění,77 Činnosti v oblasti pronájmu a operativního leasingu,listopad 2019,93.8732415674
Česko,Index produkce služeb,Meziroční index,Bez očištění,77 Činnosti v oblasti pronájmu a operativního leasingu,prosinec 2019,111.3387633299
Česko,Index produkce služeb,Meziroční index,Bez očištění,77 Činnosti v oblasti pronájmu a operativního leasingu,leden 2020,97.6588066773
Česko,Index produkce služeb,Meziroční index,Bez očištění,77 Činnosti v oblasti pronájmu a operativního leasingu,únor 2020,95.2361837385
Česko,Index produkce služeb,Meziroční index,Bez očištění,77 Činnosti v oblasti pronájmu a operativního leasingu,březen 2020,92.2307446182
Česko,Index produkce služeb,Meziroční index,Bez očištění,77 Činnosti v oblasti pronájmu a operativního leasingu,duben 2020,83.864974252
Česko,Index produkce služeb,Meziroční index,Bez očištění,77 Činnosti v oblasti pronájmu a operativního leasingu,květen 2020,84.4453162682
Česko,Index produkce služeb,Meziroční index,Bez očištění,77 Činnosti v oblasti pronájmu a operativního leasingu,červen 2020,91.9836794796
Česko,Index produkce služeb,Meziroční index,Bez očištění,77 Činnosti v oblasti pronájmu a operativního leasingu,červenec 2020,95.4771377122
Česko,Index produkce služeb,Meziroční index,Bez očištění,77 Činnosti v oblasti pronájmu a operativního leasingu,srpen 2020,90.4162556986
Česko,Index produkce služeb,Meziroční index,Bez očištění,77 Činnosti v oblasti pronájmu a operativního leasingu,září 2020,90.1118945676
Česko,Index produkce služeb,Meziroční index,Bez očištění,77 Činnosti v oblasti pronájmu a operativního leasingu,říjen 2020,98.0984902959
Česko,Index produkce služeb,Meziroční index,Bez očištění,77 Činnosti v oblasti pronájmu a operativního leasingu,listopad 2020,94.0573619101
Česko,Index produkce služeb,Meziroční index,Bez očištění,77 Činnosti v oblasti pronájmu a operativního leasingu,prosinec 2020,86.3236902161
Česko,Index produkce služeb,Meziroční index,Bez očištění,77 Činnosti v oblasti pronájmu a operativního leasingu,leden 2021,89.8876787137
Česko,Index produkce služeb,Meziroční index,Bez očištění,77 Činnosti v oblasti pronájmu a operativního leasingu,únor 2021,96.2972303841
Česko,Index produkce služeb,Meziroční index,Bez očištění,77 Činnosti v oblasti pronájmu a operativního leasingu,březen 2021,105.436729705
Česko,Index produkce služeb,Meziroční index,Bez očištění,77 Činnosti v oblasti pronájmu a operativního leasingu,duben 2021,108.2995458001
Česko,Index produkce služeb,Meziroční index,Bez očištění,77 Činnosti v oblasti pronájmu a operativního leasingu,květen 2021,116.1219387999
Česko,Index produkce služeb,Meziroční index,Bez očištění,77 Činnosti v oblasti pronájmu a operativního leasingu,červen 2021,110.7899458159
Česko,Index produkce služeb,Meziroční index,Bez očištění,77 Činnosti v oblasti pronájmu a operativního leasingu,červenec 2021,104.5999720285
Česko,Index produkce služeb,Meziroční index,Bez očištění,77 Činnosti v oblasti pronájmu a operativního leasingu,srpen 2021,106.4785320588
Česko,Index produkce služeb,Meziroční index,Bez očištění,77 Činnosti v oblasti pronájmu a operativního leasingu,září 2021,108.4272042999
Česko,Index produkce služeb,Meziroční index,Bez očištění,77 Činnosti v oblasti pronájmu a operativního leasingu,říjen 2021,108.7050108247
Česko,Index produkce služeb,Meziroční index,Bez očištění,77 Činnosti v oblasti pronájmu a operativního leasingu,listopad 2021,104.0293371529
Česko,Index produkce služeb,Meziroční index,Bez očištění,77 Činnosti v oblasti pronájmu a operativního leasingu,prosinec 2021,105.4695411399
Česko,Index produkce služeb,Meziroční index,Bez očištění,77 Činnosti v oblasti pronájmu a operativního leasingu,leden 2022,117.3679811215
Česko,Index produkce služeb,Meziroční index,Bez očištění,77 Činnosti v oblasti pronájmu a operativního leasingu,únor 2022,111.0292227702
Česko,Index produkce služeb,Meziroční index,Bez očištění,77 Činnosti v oblasti pronájmu a operativního leasingu,březen 2022,108.9540728641
Česko,Index produkce služeb,Meziroční index,Bez očištění,77 Činnosti v oblasti pronájmu a operativního leasingu,duben 2022,102.7260366884
Česko,Index produkce služeb,Meziroční index,Bez očištění,77 Činnosti v oblasti pronájmu a operativního leasingu,květen 2022,107.3060274394
Česko,Index produkce služeb,Meziroční index,Bez očištění,77 Činnosti v oblasti pronájmu a operativního leasingu,červen 2022,105.7542271484
Česko,Index produkce služeb,Meziroční index,Bez očištění,77 Činnosti v oblasti pronájmu a operativního leasingu,červenec 2022,98.2272263205
Česko,Index produkce služeb,Meziroční index,Bez očištění,77 Činnosti v oblasti pronájmu a operativního leasingu,srpen 2022,99.4075456303
Česko,Index produkce služeb,Meziroční index,Bez očištění,77 Činnosti v oblasti pronájmu a operativního leasingu,září 2022,101.2101146152
Česko,Index produkce služeb,Meziroční index,Bez očištění,77 Činnosti v oblasti pronájmu a operativního leasingu,říjen 2022,100.0573586823
Česko,Index produkce služeb,Meziroční index,Bez očištění,77 Činnosti v oblasti pronájmu a operativního leasingu,listopad 2022,97.5729256708
Česko,Index produkce služeb,Meziroční index,Bez očištění,77 Činnosti v oblasti pronájmu a operativního leasingu,prosinec 2022,93.6972149247
Česko,Index produkce služeb,Meziroční index,Bez očištění,77 Činnosti v oblasti pronájmu a operativního leasingu,leden 2023,99.3329350036
Česko,Index produkce služeb,Meziroční index,Bez očištění,77 Činnosti v oblasti pronájmu a operativního leasingu,únor 2023,95.7591879098
Česko,Index produkce služeb,Meziroční index,Bez očištění,77 Činnosti v oblasti pronájmu a operativního leasingu,březen 2023,94.3935850369
Česko,Index produkce služeb,Meziroční index,Bez očištění,77 Činnosti v oblasti pronájmu a operativního leasingu,duben 2023,96.6428254755
Česko,Index produkce služeb,Meziroční index,Bez očištění,77 Činnosti v oblasti pronájmu a operativního leasingu,květen 2023,94.3796109366
Česko,Index produkce služeb,Meziroční index,Bez očištění,77 Činnosti v oblasti pronájmu a operativního leasingu,červen 2023,95.9715709023
Česko,Index produkce služeb,Meziroční index,Bez očištění,77 Činnosti v oblasti pronájmu a operativního leasingu,červenec 2023,96.2917759259
Česko,Index produkce služeb,Meziroční index,Bez očištění,77 Činnosti v oblasti pronájmu a operativního leasingu,srpen 2023,99.7723439247
Česko,Index produkce služeb,Meziroční index,Bez očištění,77 Činnosti v oblasti pronájmu a operativního leasingu,září 2023,93.4602234976
Česko,Index produkce služeb,Meziroční index,Bez očištění,77 Činnosti v oblasti pronájmu a operativního leasingu,říjen 2023,96.3646229449
Česko,Index produkce služeb,Meziroční index,Bez očištění,77 Činnosti v oblasti pronájmu a operativního leasingu,listopad 2023,98.5613583017
Česko,Index produkce služeb,Meziroční index,Bez očištění,77 Činnosti v oblasti pronájmu a operativního leasingu,prosinec 2023,96.026596449
Česko,Index produkce služeb,Meziroční index,Bez očištění,77 Činnosti v oblasti pronájmu a operativního leasingu,leden 2024,110.9623862072
Česko,Index produkce služeb,Meziroční index,Bez očištění,77 Činnosti v oblasti pronájmu a operativního leasingu,únor 2024,107.6912473197
Česko,Index produkce služeb,Meziroční index,Bez očištění,77 Činnosti v oblasti pronájmu a operativního leasingu,březen 2024,101.2739212353
Česko,Index produkce služeb,Meziroční index,Bez očištění,77 Činnosti v oblasti pronájmu a operativního leasingu,duben 2024,107.0282064942
Česko,Index produkce služeb,Meziroční index,Bez očištění,77 Činnosti v oblasti pronájmu a operativního leasingu,květen 2024,102.6635534932
Česko,Index produkce služeb,Meziroční index,Bez očištění,77 Činnosti v oblasti pronájmu a operativního leasingu,červen 2024,98.6888278844
Česko,Index produkce služeb,Meziroční index,Bez očištění,77 Činnosti v oblasti pronájmu a operativního leasingu,červenec 2024,109.9997424321
Česko,Index produkce služeb,Meziroční index,Bez očištění,77 Činnosti v oblasti pronájmu a operativního leasingu,srpen 2024,104.7331482345
Česko,Index produkce služeb,Meziroční index,Bez očištění,77 Činnosti v oblasti pronájmu a operativního leasingu,září 2024,106.0156765914
Česko,Index produkce služeb,Meziroční index,Bez očištění,77 Činnosti v oblasti pronájmu a operativního leasingu,říjen 2024,108.400868848
Česko,Index produkce služeb,Meziroční index,Bez očištění,77 Činnosti v oblasti pronájmu a operativního leasingu,listopad 2024,105.8620444079
Česko,Index produkce služeb,Meziroční index,Bez očištění,77 Činnosti v oblasti pronájmu a operativního leasingu,prosinec 2024,105.921507288
Česko,Index produkce služeb,Meziroční index,Bez očištění,77 Činnosti v oblasti pronájmu a operativního leasingu,leden 2025,103.8254277469
Česko,Index produkce služeb,Meziroční index,Bez očištění,77 Činnosti v oblasti pronájmu a operativního leasingu,únor 2025,103.9684314236
Česko,Index produkce služeb,Meziroční index,Bez očištění,77 Činnosti v oblasti pronájmu a operativního leasingu,březen 2025,107.593098262
Česko,Index produkce služeb,Meziroční index,Bez očištění,77 Činnosti v oblasti pronájmu a operativního leasingu,duben 2025,107.66098996
Česko,Index produkce služeb,Meziroční index,Bez očištění,77 Činnosti v oblasti pronájmu a operativního leasingu,květen 2025,99.7828642258
Česko,Index produkce služeb,Meziroční index,Bez očištění,77 Činnosti v oblasti pronájmu a operativního leasingu,červen 2025,108.3541202967
Česko,Index produkce služeb,Meziroční index,Bez očištění,77 Činnosti v oblasti pronájmu a operativního leasingu,červenec 2025,106.4543959855
Česko,Index produkce služeb,Meziroční index,Bez očištění,77 Činnosti v oblasti pronájmu a operativního leasingu,srpen 2025,102.2421631867
Česko,Index produkce služeb,Meziroční index,Bez očištění,78 Činnosti související se zaměstnáním,leden 2014,
Česko,Index produkce služeb,Meziroční index,Bez očištění,78 Činnosti související se zaměstnáním,únor 2014,
Česko,Index produkce služeb,Meziroční index,Bez očištění,78 Činnosti související se zaměstnáním,březen 2014,
Česko,Index produkce služeb,Meziroční index,Bez očištění,78 Činnosti související se zaměstnáním,duben 2014,
Česko,Index produkce služeb,Meziroční index,Bez očištění,78 Činnosti související se zaměstnáním,květen 2014,
Česko,Index produkce služeb,Meziroční index,Bez očištění,78 Činnosti související se zaměstnáním,červen 2014,
Česko,Index produkce služeb,Meziroční index,Bez očištění,78 Činnosti související se zaměstnáním,červenec 2014,
Česko,Index produkce služeb,Meziroční index,Bez očištění,78 Činnosti související se zaměstnáním,srpen 2014,
Česko,Index produkce služeb,Meziroční index,Bez očištění,78 Činnosti související se zaměstnáním,září 2014,
Česko,Index produkce služeb,Meziroční index,Bez očištění,78 Činnosti související se zaměstnáním,říjen 2014,
Česko,Index produkce služeb,Meziroční index,Bez očištění,78 Činnosti související se zaměstnáním,listopad 2014,
Česko,Index produkce služeb,Meziroční index,Bez očištění,78 Činnosti související se zaměstnáním,prosinec 2014,
Česko,Index produkce služeb,Meziroční index,Bez očištění,78 Činnosti související se zaměstnáním,leden 2015,113.8031563879
Česko,Index produkce služeb,Meziroční index,Bez očištění,78 Činnosti související se zaměstnáním,únor 2015,118.6842019729
Česko,Index produkce služeb,Meziroční index,Bez očištění,78 Činnosti související se zaměstnáním,březen 2015,119.2673446366
Česko,Index produkce služeb,Meziroční index,Bez očištění,78 Činnosti související se zaměstnáním,duben 2015,124.1872720776
Česko,Index produkce služeb,Meziroční index,Bez očištění,78 Činnosti související se zaměstnáním,květen 2015,119.6776017041
Česko,Index produkce služeb,Meziroční index,Bez očištění,78 Činnosti související se zaměstnáním,červen 2015,121.5492680766
