Území,Ukazatel,Typ indexu,Typ zakázek,Očištění,Vybraná odvětví průmyslu,Kumulace měsíců,value
Česko,Nové průmyslové zakázky (běžné ceny),Meziroční index,Celkem,Bez očištění,30 Výroba ostatních dopravních prostředků a zařízení,leden – září 2017,106.0938028517
Česko,Nové průmyslové zakázky (běžné ceny),Meziroční index,Celkem,Bez očištění,30 Výroba ostatních dopravních prostředků a zařízení,leden – srpen 2017,108.1336872066
Česko,Nové průmyslové zakázky (běžné ceny),Meziroční index,Celkem,Bez očištění,30 Výroba ostatních dopravních prostředků a zařízení,leden – červenec 2017,106.3162456319
Česko,Nové průmyslové zakázky (běžné ceny),Meziroční index,Celkem,Bez očištění,30 Výroba ostatních dopravních prostředků a zařízení,leden – červen 2017,109.1001623043
Česko,Nové průmyslové zakázky (běžné ceny),Meziroční index,Celkem,Bez očištění,30 Výroba ostatních dopravních prostředků a zařízení,leden – květen 2017,108.081800127
Česko,Nové průmyslové zakázky (běžné ceny),Meziroční index,Celkem,Bez očištění,30 Výroba ostatních dopravních prostředků a zařízení,leden – duben 2017,107.0894431017
Česko,Nové průmyslové zakázky (běžné ceny),Meziroční index,Celkem,Bez očištění,30 Výroba ostatních dopravních prostředků a zařízení,leden – březen 2017,120.5696394235
Česko,Nové průmyslové zakázky (běžné ceny),Meziroční index,Celkem,Bez očištění,30 Výroba ostatních dopravních prostředků a zařízení,leden – únor 2017,119.6227174102
Česko,Nové průmyslové zakázky (běžné ceny),Meziroční index,Celkem,Bez očištění,30 Výroba ostatních dopravních prostředků a zařízení,leden 2017,106.5129462354
Česko,Nové průmyslové zakázky (běžné ceny),Meziroční index,Celkem,Bez očištění,30 Výroba ostatních dopravních prostředků a zařízení,leden – prosinec 2016,100.0218858981
Česko,Nové průmyslové zakázky (běžné ceny),Meziroční index,Celkem,Bez očištění,30 Výroba ostatních dopravních prostředků a zařízení,leden – listopad 2016,100.8672871526
Česko,Nové průmyslové zakázky (běžné ceny),Meziroční index,Celkem,Bez očištění,30 Výroba ostatních dopravních prostředků a zařízení,leden – říjen 2016,100.7831675007
Česko,Nové průmyslové zakázky (běžné ceny),Meziroční index,Celkem,Bez očištění,30 Výroba ostatních dopravních prostředků a zařízení,leden – září 2016,103.099936135
Česko,Nové průmyslové zakázky (běžné ceny),Meziroční index,Celkem,Bez očištění,30 Výroba ostatních dopravních prostředků a zařízení,leden – srpen 2016,100.532645659
Česko,Nové průmyslové zakázky (běžné ceny),Meziroční index,Celkem,Bez očištění,30 Výroba ostatních dopravních prostředků a zařízení,leden – červenec 2016,100.0714348914
Česko,Nové průmyslové zakázky (běžné ceny),Meziroční index,Celkem,Bez očištění,30 Výroba ostatních dopravních prostředků a zařízení,leden – červen 2016,96.5673751001
Česko,Nové průmyslové zakázky (běžné ceny),Meziroční index,Celkem,Bez očištění,30 Výroba ostatních dopravních prostředků a zařízení,leden – květen 2016,94.4295756064
Česko,Nové průmyslové zakázky (běžné ceny),Meziroční index,Celkem,Bez očištění,30 Výroba ostatních dopravních prostředků a zařízení,leden – duben 2016,98.6883862689
Česko,Nové průmyslové zakázky (běžné ceny),Meziroční index,Celkem,Bez očištění,30 Výroba ostatních dopravních prostředků a zařízení,leden – březen 2016,97.6503914346
Česko,Nové průmyslové zakázky (běžné ceny),Meziroční index,Celkem,Bez očištění,30 Výroba ostatních dopravních prostředků a zařízení,leden – únor 2016,95.4643979984
Česko,Nové průmyslové zakázky (běžné ceny),Meziroční index,Celkem,Bez očištění,30 Výroba ostatních dopravních prostředků a zařízení,leden 2016,123.7565949507
Česko,Nové průmyslové zakázky (běžné ceny),Meziroční index,Celkem,Bez očištění,30 Výroba ostatních dopravních prostředků a zařízení,leden – prosinec 2015,106.5335327649
Česko,Nové průmyslové zakázky (běžné ceny),Meziroční index,Celkem,Bez očištění,30 Výroba ostatních dopravních prostředků a zařízení,leden – listopad 2015,103.8699435751
Česko,Nové průmyslové zakázky (běžné ceny),Meziroční index,Celkem,Bez očištění,30 Výroba ostatních dopravních prostředků a zařízení,leden – říjen 2015,105.8067364853
Česko,Nové průmyslové zakázky (běžné ceny),Meziroční index,Celkem,Bez očištění,30 Výroba ostatních dopravních prostředků a zařízení,leden – září 2015,107.6081792431
Česko,Nové průmyslové zakázky (běžné ceny),Meziroční index,Celkem,Bez očištění,30 Výroba ostatních dopravních prostředků a zařízení,leden – srpen 2015,107.7789787363
Česko,Nové průmyslové zakázky (běžné ceny),Meziroční index,Celkem,Bez očištění,30 Výroba ostatních dopravních prostředků a zařízení,leden – červenec 2015,105.3349766779
Česko,Nové průmyslové zakázky (běžné ceny),Meziroční index,Celkem,Bez očištění,30 Výroba ostatních dopravních prostředků a zařízení,leden – červen 2015,123.9533093509
Česko,Nové průmyslové zakázky (běžné ceny),Meziroční index,Celkem,Bez očištění,30 Výroba ostatních dopravních prostředků a zařízení,leden – květen 2015,121.193142121
Česko,Nové průmyslové zakázky (běžné ceny),Meziroční index,Celkem,Bez očištění,30 Výroba ostatních dopravních prostředků a zařízení,leden – duben 2015,127.7299335059
Česko,Nové průmyslové zakázky (běžné ceny),Meziroční index,Celkem,Bez očištění,30 Výroba ostatních dopravních prostředků a zařízení,leden – březen 2015,128.7162874898
Česko,Nové průmyslové zakázky (běžné ceny),Meziroční index,Celkem,Bez očištění,30 Výroba ostatních dopravních prostředků a zařízení,leden – únor 2015,134.8920999826
Česko,Nové průmyslové zakázky (běžné ceny),Meziroční index,Celkem,Bez očištění,30 Výroba ostatních dopravních prostředků a zařízení,leden 2015,101.3232542105
Česko,Nové průmyslové zakázky (běžné ceny),Meziroční index,Celkem,Bez očištění,30 Výroba ostatních dopravních prostředků a zařízení,leden – prosinec 2014,102.9768663971
Česko,Nové průmyslové zakázky (běžné ceny),Meziroční index,Celkem,Bez očištění,30 Výroba ostatních dopravních prostředků a zařízení,leden – listopad 2014,101.5431363464
Česko,Nové průmyslové zakázky (běžné ceny),Meziroční index,Celkem,Bez očištění,30 Výroba ostatních dopravních prostředků a zařízení,leden – říjen 2014,101.4389760184
Česko,Nové průmyslové zakázky (běžné ceny),Meziroční index,Celkem,Bez očištění,30 Výroba ostatních dopravních prostředků a zařízení,leden – září 2014,98.1919559259
Česko,Nové průmyslové zakázky (běžné ceny),Meziroční index,Celkem,Bez očištění,30 Výroba ostatních dopravních prostředků a zařízení,leden – srpen 2014,100.5384464935
Česko,Nové průmyslové zakázky (běžné ceny),Meziroční index,Celkem,Bez očištění,30 Výroba ostatních dopravních prostředků a zařízení,leden – červenec 2014,112.3633178512
Česko,Nové průmyslové zakázky (běžné ceny),Meziroční index,Celkem,Bez očištění,30 Výroba ostatních dopravních prostředků a zařízení,leden – červen 2014,104.4467775161
Česko,Nové průmyslové zakázky (běžné ceny),Meziroční index,Celkem,Bez očištění,30 Výroba ostatních dopravních prostředků a zařízení,leden – květen 2014,107.3498933092
Česko,Nové průmyslové zakázky (běžné ceny),Meziroční index,Celkem,Bez očištění,30 Výroba ostatních dopravních prostředků a zařízení,leden – duben 2014,103.823056644
Česko,Nové průmyslové zakázky (běžné ceny),Meziroční index,Celkem,Bez očištění,30 Výroba ostatních dopravních prostředků a zařízení,leden – březen 2014,90.898186442
Česko,Nové průmyslové zakázky (běžné ceny),Meziroční index,Celkem,Bez očištění,30 Výroba ostatních dopravních prostředků a zařízení,leden – únor 2014,111.6054718473
Česko,Nové průmyslové zakázky (běžné ceny),Meziroční index,Celkem,Bez očištění,30 Výroba ostatních dopravních prostředků a zařízení,leden 2014,120.7846639638
Česko,Nové průmyslové zakázky (běžné ceny),Meziroční index,Celkem,Bez očištění,30 Výroba ostatních dopravních prostředků a zařízení,leden – prosinec 2013,115.0679102249
Česko,Nové průmyslové zakázky (běžné ceny),Meziroční index,Celkem,Bez očištění,30 Výroba ostatních dopravních prostředků a zařízení,leden – listopad 2013,114.3551267766
Česko,Nové průmyslové zakázky (běžné ceny),Meziroční index,Celkem,Bez očištění,30 Výroba ostatních dopravních prostředků a zařízení,leden – říjen 2013,112.641807388
Česko,Nové průmyslové zakázky (běžné ceny),Meziroční index,Celkem,Bez očištění,30 Výroba ostatních dopravních prostředků a zařízení,leden – září 2013,113.9760001775
Česko,Nové průmyslové zakázky (běžné ceny),Meziroční index,Celkem,Bez očištění,30 Výroba ostatních dopravních prostředků a zařízení,leden – srpen 2013,117.2397907752
Česko,Nové průmyslové zakázky (běžné ceny),Meziroční index,Celkem,Bez očištění,30 Výroba ostatních dopravních prostředků a zařízení,leden – červenec 2013,105.9530709228
Česko,Nové průmyslové zakázky (běžné ceny),Meziroční index,Celkem,Bez očištění,30 Výroba ostatních dopravních prostředků a zařízení,leden – červen 2013,97.8201225623
Česko,Nové průmyslové zakázky (běžné ceny),Meziroční index,Celkem,Bez očištění,30 Výroba ostatních dopravních prostředků a zařízení,leden – květen 2013,95.9802815646
Česko,Nové průmyslové zakázky (běžné ceny),Meziroční index,Celkem,Bez očištění,30 Výroba ostatních dopravních prostředků a zařízení,leden – duben 2013,90.9228014843
Česko,Nové průmyslové zakázky (běžné ceny),Meziroční index,Celkem,Bez očištění,30 Výroba ostatních dopravních prostředků a zařízení,leden – březen 2013,94.5815968219
Česko,Nové průmyslové zakázky (běžné ceny),Meziroční index,Celkem,Bez očištění,30 Výroba ostatních dopravních prostředků a zařízení,leden – únor 2013,70.687315909
Česko,Nové průmyslové zakázky (běžné ceny),Meziroční index,Celkem,Bez očištění,30 Výroba ostatních dopravních prostředků a zařízení,leden 2013,73.6737877837
Česko,Nové průmyslové zakázky (běžné ceny),Meziroční index,Celkem,Bez očištění,30 Výroba ostatních dopravních prostředků a zařízení,leden – prosinec 2012,86.9846481882
Česko,Nové průmyslové zakázky (běžné ceny),Meziroční index,Celkem,Bez očištění,30 Výroba ostatních dopravních prostředků a zařízení,leden – listopad 2012,86.9258866495
Česko,Nové průmyslové zakázky (běžné ceny),Meziroční index,Celkem,Bez očištění,30 Výroba ostatních dopravních prostředků a zařízení,leden – říjen 2012,85.4819056958
Česko,Nové průmyslové zakázky (běžné ceny),Meziroční index,Celkem,Bez očištění,30 Výroba ostatních dopravních prostředků a zařízení,leden – září 2012,83.6718654187
Česko,Nové průmyslové zakázky (běžné ceny),Meziroční index,Celkem,Bez očištění,30 Výroba ostatních dopravních prostředků a zařízení,leden – srpen 2012,78.479022362
Česko,Nové průmyslové zakázky (běžné ceny),Meziroční index,Celkem,Bez očištění,30 Výroba ostatních dopravních prostředků a zařízení,leden – červenec 2012,76.1311489007
Česko,Nové průmyslové zakázky (běžné ceny),Meziroční index,Celkem,Bez očištění,30 Výroba ostatních dopravních prostředků a zařízení,leden – červen 2012,74.874527062
Česko,Nové průmyslové zakázky (běžné ceny),Meziroční index,Celkem,Bez očištění,30 Výroba ostatních dopravních prostředků a zařízení,leden – květen 2012,82.1278836867
Česko,Nové průmyslové zakázky (běžné ceny),Meziroční index,Celkem,Bez očištění,30 Výroba ostatních dopravních prostředků a zařízení,leden – duben 2012,80.9332267462
Česko,Nové průmyslové zakázky (běžné ceny),Meziroční index,Celkem,Bez očištění,30 Výroba ostatních dopravních prostředků a zařízení,leden – březen 2012,74.9530667306
Česko,Nové průmyslové zakázky (běžné ceny),Meziroční index,Celkem,Bez očištění,30 Výroba ostatních dopravních prostředků a zařízení,leden – únor 2012,68.7082168853
Česko,Nové průmyslové zakázky (běžné ceny),Meziroční index,Celkem,Bez očištění,30 Výroba ostatních dopravních prostředků a zařízení,leden 2012,94.8665230732
Česko,Nové průmyslové zakázky (běžné ceny),Meziroční index,Celkem,Bez očištění,30 Výroba ostatních dopravních prostředků a zařízení,leden – prosinec 2011,123.6822859524
Česko,Nové průmyslové zakázky (běžné ceny),Meziroční index,Celkem,Bez očištění,30 Výroba ostatních dopravních prostředků a zařízení,leden – listopad 2011,137.2706579784
Česko,Nové průmyslové zakázky (běžné ceny),Meziroční index,Celkem,Bez očištění,30 Výroba ostatních dopravních prostředků a zařízení,leden – říjen 2011,136.8070594825
