Území;Ukazatel;Typ indexu;Typ zakázek;Očištění;Vybraná odvětví průmyslu;Čtvrtletí;value
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;29 Výroba motorových vozidel (kromě motocyklů), přívěsů a návěsů;2. čtvrtletí 2019;102.9696241408
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;29 Výroba motorových vozidel (kromě motocyklů), přívěsů a návěsů;1. čtvrtletí 2019;102.1985735303
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;29 Výroba motorových vozidel (kromě motocyklů), přívěsů a návěsů;4. čtvrtletí 2018;101.037107695
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;29 Výroba motorových vozidel (kromě motocyklů), přívěsů a návěsů;3. čtvrtletí 2018;100.6969997857
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;29 Výroba motorových vozidel (kromě motocyklů), přívěsů a návěsů;2. čtvrtletí 2018;103.6675372016
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;29 Výroba motorových vozidel (kromě motocyklů), přívěsů a návěsů;1. čtvrtletí 2018;100.6086196088
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;29 Výroba motorových vozidel (kromě motocyklů), přívěsů a návěsů;4. čtvrtletí 2017;100.3737671041
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;29 Výroba motorových vozidel (kromě motocyklů), přívěsů a návěsů;3. čtvrtletí 2017;103.8626497158
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;29 Výroba motorových vozidel (kromě motocyklů), přívěsů a návěsů;2. čtvrtletí 2017;98.2407387502
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;29 Výroba motorových vozidel (kromě motocyklů), přívěsů a návěsů;1. čtvrtletí 2017;107.9804719482
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;29 Výroba motorových vozidel (kromě motocyklů), přívěsů a návěsů;4. čtvrtletí 2016;112.0010008044
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;29 Výroba motorových vozidel (kromě motocyklů), přívěsů a návěsů;3. čtvrtletí 2016;105.9123801418
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;29 Výroba motorových vozidel (kromě motocyklů), přívěsů a návěsů;2. čtvrtletí 2016;133.0851310391
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;29 Výroba motorových vozidel (kromě motocyklů), přívěsů a návěsů;1. čtvrtletí 2016;111.4604973424
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;29 Výroba motorových vozidel (kromě motocyklů), přívěsů a návěsů;4. čtvrtletí 2015;118.9751917293
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;29 Výroba motorových vozidel (kromě motocyklů), přívěsů a návěsů;3. čtvrtletí 2015;113.898535779
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;29 Výroba motorových vozidel (kromě motocyklů), přívěsů a návěsů;2. čtvrtletí 2015;105.584343451
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;29 Výroba motorových vozidel (kromě motocyklů), přívěsů a návěsů;1. čtvrtletí 2015;115.3163524419
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;29 Výroba motorových vozidel (kromě motocyklů), přívěsů a návěsů;4. čtvrtletí 2014;112.2113015341
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;29 Výroba motorových vozidel (kromě motocyklů), přívěsů a návěsů;3. čtvrtletí 2014;116.969041225
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;29 Výroba motorových vozidel (kromě motocyklů), přívěsů a návěsů;2. čtvrtletí 2014;122.3929436548
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;29 Výroba motorových vozidel (kromě motocyklů), přívěsů a návěsů;1. čtvrtletí 2014;133.7910689085
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;29 Výroba motorových vozidel (kromě motocyklů), přívěsů a návěsů;4. čtvrtletí 2013;118.4709964866
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;29 Výroba motorových vozidel (kromě motocyklů), přívěsů a návěsů;3. čtvrtletí 2013;124.654149056
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;29 Výroba motorových vozidel (kromě motocyklů), přívěsů a návěsů;2. čtvrtletí 2013;96.9766313616
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;29 Výroba motorových vozidel (kromě motocyklů), přívěsů a návěsů;1. čtvrtletí 2013;84.5762737658
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;29 Výroba motorových vozidel (kromě motocyklů), přívěsů a návěsů;4. čtvrtletí 2012;97.9780912122
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;29 Výroba motorových vozidel (kromě motocyklů), přívěsů a návěsů;3. čtvrtletí 2012;101.3322326872
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;29 Výroba motorových vozidel (kromě motocyklů), přívěsů a návěsů;2. čtvrtletí 2012;104.6887564137
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;29 Výroba motorových vozidel (kromě motocyklů), přívěsů a návěsů;1. čtvrtletí 2012;119.5463685207
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;29 Výroba motorových vozidel (kromě motocyklů), přívěsů a návěsů;4. čtvrtletí 2011;105.3718735119
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;29 Výroba motorových vozidel (kromě motocyklů), přívěsů a návěsů;3. čtvrtletí 2011;104.4139955454
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;29 Výroba motorových vozidel (kromě motocyklů), přívěsů a návěsů;2. čtvrtletí 2011;109.2048286775
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;29 Výroba motorových vozidel (kromě motocyklů), přívěsů a návěsů;1. čtvrtletí 2011;111.4294003799
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;29 Výroba motorových vozidel (kromě motocyklů), přívěsů a návěsů;4. čtvrtletí 2010;111.1916706918
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;29 Výroba motorových vozidel (kromě motocyklů), přívěsů a návěsů;3. čtvrtletí 2010;107.1944739452
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;29 Výroba motorových vozidel (kromě motocyklů), přívěsů a návěsů;2. čtvrtletí 2010;113.9731908823
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;29 Výroba motorových vozidel (kromě motocyklů), přívěsů a návěsů;1. čtvrtletí 2010;122.3972835231
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;29 Výroba motorových vozidel (kromě motocyklů), přívěsů a návěsů;4. čtvrtletí 2009;125.2670654315
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;29 Výroba motorových vozidel (kromě motocyklů), přívěsů a návěsů;3. čtvrtletí 2009;99.1389441023
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;29 Výroba motorových vozidel (kromě motocyklů), přívěsů a návěsů;2. čtvrtletí 2009;89.6123925367
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;29 Výroba motorových vozidel (kromě motocyklů), přívěsů a návěsů;1. čtvrtletí 2009;75.231027758
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;29 Výroba motorových vozidel (kromě motocyklů), přívěsů a návěsů;4. čtvrtletí 2008;68.00801673
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;29 Výroba motorových vozidel (kromě motocyklů), přívěsů a návěsů;3. čtvrtletí 2008;93.0870661026
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;29 Výroba motorových vozidel (kromě motocyklů), přívěsů a návěsů;2. čtvrtletí 2008;97.5556916686
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;29 Výroba motorových vozidel (kromě motocyklů), přívěsů a návěsů;1. čtvrtletí 2008;99.923365894
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;29 Výroba motorových vozidel (kromě motocyklů), přívěsů a návěsů;4. čtvrtletí 2007;113.4153397774
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;29 Výroba motorových vozidel (kromě motocyklů), přívěsů a návěsů;3. čtvrtletí 2007;117.8380364536
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;29 Výroba motorových vozidel (kromě motocyklů), přívěsů a návěsů;2. čtvrtletí 2007;112.5596916565
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;29 Výroba motorových vozidel (kromě motocyklů), přívěsů a návěsů;1. čtvrtletí 2007;109.6854436135
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;29 Výroba motorových vozidel (kromě motocyklů), přívěsů a návěsů;4. čtvrtletí 2006;117.4268272043
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;29 Výroba motorových vozidel (kromě motocyklů), přívěsů a návěsů;3. čtvrtletí 2006;119.2186301993
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;29 Výroba motorových vozidel (kromě motocyklů), přívěsů a návěsů;2. čtvrtletí 2006;119.4903302231
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;29 Výroba motorových vozidel (kromě motocyklů), přívěsů a návěsů;1. čtvrtletí 2006;139.1716271487
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;29 Výroba motorových vozidel (kromě motocyklů), přívěsů a návěsů;4. čtvrtletí 2005;126.0823124714
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;29 Výroba motorových vozidel (kromě motocyklů), přívěsů a návěsů;3. čtvrtletí 2005;114.5923151676
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;29 Výroba motorových vozidel (kromě motocyklů), přívěsů a návěsů;2. čtvrtletí 2005;116.9036051028
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;29 Výroba motorových vozidel (kromě motocyklů), přívěsů a návěsů;1. čtvrtletí 2005;105.5095063667
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;29 Výroba motorových vozidel (kromě motocyklů), přívěsů a návěsů;4. čtvrtletí 2004;122.076757662
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;29 Výroba motorových vozidel (kromě motocyklů), přívěsů a návěsů;3. čtvrtletí 2004;93.6392700563
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;29 Výroba motorových vozidel (kromě motocyklů), přívěsů a návěsů;2. čtvrtletí 2004;126.3441788255
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;29 Výroba motorových vozidel (kromě motocyklů), přívěsů a návěsů;1. čtvrtletí 2004;123.0022805039
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;29 Výroba motorových vozidel (kromě motocyklů), přívěsů a návěsů;4. čtvrtletí 2003;101.5532422966
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;29 Výroba motorových vozidel (kromě motocyklů), přívěsů a návěsů;3. čtvrtletí 2003;115.1111401247
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;29 Výroba motorových vozidel (kromě motocyklů), přívěsů a návěsů;2. čtvrtletí 2003;104.2539541161
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;29 Výroba motorových vozidel (kromě motocyklů), přívěsů a návěsů;1. čtvrtletí 2003;95.6318927915
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;29 Výroba motorových vozidel (kromě motocyklů), přívěsů a návěsů;4. čtvrtletí 2002;104.5526029228
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;29 Výroba motorových vozidel (kromě motocyklů), přívěsů a návěsů;3. čtvrtletí 2002;122.5015407019
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;29 Výroba motorových vozidel (kromě motocyklů), přívěsů a návěsů;2. čtvrtletí 2002;114.9842024089
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;29 Výroba motorových vozidel (kromě motocyklů), přívěsů a návěsů;1. čtvrtletí 2002;105.6211174526
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;29 Výroba motorových vozidel (kromě motocyklů), přívěsů a návěsů;4. čtvrtletí 2001;106.8048276359
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;29 Výroba motorových vozidel (kromě motocyklů), přívěsů a návěsů;3. čtvrtletí 2001;128.3854158229
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;29 Výroba motorových vozidel (kromě motocyklů), přívěsů a návěsů;2. čtvrtletí 2001;118.0590319854
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;29 Výroba motorových vozidel (kromě motocyklů), přívěsů a návěsů;1. čtvrtletí 2001;234.4968431487
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;29 Výroba motorových vozidel (kromě motocyklů), přívěsů a návěsů;4. čtvrtletí 2000;
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;29 Výroba motorových vozidel (kromě motocyklů), přívěsů a návěsů;3. čtvrtletí 2000;
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;29 Výroba motorových vozidel (kromě motocyklů), přívěsů a návěsů;2. čtvrtletí 2000;
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;29 Výroba motorových vozidel (kromě motocyklů), přívěsů a návěsů;1. čtvrtletí 2000;
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;30 Výroba ostatních dopravních prostředků a zařízení;1. čtvrtletí 2025;103.0764621272
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;30 Výroba ostatních dopravních prostředků a zařízení;4. čtvrtletí 2024;135.6804069021
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;30 Výroba ostatních dopravních prostředků a zařízení;3. čtvrtletí 2024;114.8718706711
