Ukazatel;Věkové skupiny;Pohlaví;Roky;Okres vystěhování;Okres přistěhování;value
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Teplice;Praha;339.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Teplice;Benešov;6.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Teplice;Beroun;11.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Teplice;Kladno;34.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Teplice;Kolín;15.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Teplice;Kutná Hora;4.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Teplice;Mělník;12.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Teplice;Mladá Boleslav;12.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Teplice;Nymburk;8.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Teplice;Praha-východ;18.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Teplice;Praha-západ;13.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Teplice;Příbram;10.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Teplice;Rakovník;11.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Teplice;České Budějovice;20.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Teplice;Český Krumlov;2.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Teplice;Jindřichův Hradec;13.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Teplice;Písek;3.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Teplice;Prachatice;7.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Teplice;Strakonice;4.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Teplice;Tábor;8.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Teplice;Domažlice;7.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Teplice;Klatovy;7.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Teplice;Plzeň-město;26.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Teplice;Plzeň-jih;9.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Teplice;Plzeň-sever;4.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Teplice;Rokycany;2.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Teplice;Tachov;10.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Teplice;Cheb;16.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Teplice;Karlovy Vary;11.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Teplice;Sokolov;8.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Teplice;Děčín;94.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Teplice;Chomutov;70.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Teplice;Litoměřice;111.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Teplice;Louny;72.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Teplice;Most;231.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Teplice;Teplice;
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Teplice;Ústí nad Labem;239.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Teplice;Česká Lípa;30.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Teplice;Jablonec nad Nisou;13.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Teplice;Liberec;21.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Teplice;Semily;3.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Teplice;Hradec Králové;9.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Teplice;Jičín;12.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Teplice;Náchod;6.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Teplice;Rychnov nad Kněžnou;5.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Teplice;Trutnov;6.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Teplice;Chrudim;2.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Teplice;Pardubice;13.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Teplice;Svitavy;4.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Teplice;Ústí nad Orlicí;3.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Teplice;Havlíčkův Brod;10.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Teplice;Jihlava;10.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Teplice;Pelhřimov;7.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Teplice;Třebíč;3.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Teplice;Žďár nad Sázavou;3.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Teplice;Blansko;2.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Teplice;Brno-město;26.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Teplice;Brno-venkov;9.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Teplice;Břeclav;4.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Teplice;Hodonín;7.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Teplice;Vyškov;5.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Teplice;Znojmo;4.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Teplice;Jeseník;1.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Teplice;Olomouc;8.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Teplice;Prostějov;2.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Teplice;Přerov;6.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Teplice;Šumperk;8.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Teplice;Kroměříž;3.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Teplice;Uherské Hradiště;9.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Teplice;Vsetín;7.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Teplice;Zlín;5.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Teplice;Bruntál;5.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Teplice;Frýdek-Místek;3.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Teplice;Karviná;2.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Teplice;Nový Jičín;6.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Teplice;Opava;6.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Teplice;Ostrava-město;18.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Ústí nad Labem;Praha;345.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Ústí nad Labem;Benešov;20.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Ústí nad Labem;Beroun;5.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Ústí nad Labem;Kladno;14.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Ústí nad Labem;Kolín;16.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Ústí nad Labem;Kutná Hora;7.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Ústí nad Labem;Mělník;18.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Ústí nad Labem;Mladá Boleslav;16.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Ústí nad Labem;Nymburk;20.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Ústí nad Labem;Praha-východ;21.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Ústí nad Labem;Praha-západ;33.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Ústí nad Labem;Příbram;12.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Ústí nad Labem;Rakovník;8.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Ústí nad Labem;České Budějovice;14.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Ústí nad Labem;Český Krumlov;4.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Ústí nad Labem;Jindřichův Hradec;6.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Ústí nad Labem;Písek;3.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Ústí nad Labem;Prachatice;0.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Ústí nad Labem;Strakonice;0.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Ústí nad Labem;Tábor;9.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Ústí nad Labem;Domažlice;3.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Ústí nad Labem;Klatovy;4.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Ústí nad Labem;Plzeň-město;35.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Ústí nad Labem;Plzeň-jih;3.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Ústí nad Labem;Plzeň-sever;3.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Ústí nad Labem;Rokycany;3.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Ústí nad Labem;Tachov;2.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Ústí nad Labem;Cheb;9.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Ústí nad Labem;Karlovy Vary;12.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Ústí nad Labem;Sokolov;7.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Ústí nad Labem;Děčín;210.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Ústí nad Labem;Chomutov;36.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Ústí nad Labem;Litoměřice;206.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Ústí nad Labem;Louny;17.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Ústí nad Labem;Most;88.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Ústí nad Labem;Teplice;364.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Ústí nad Labem;Ústí nad Labem;
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Ústí nad Labem;Česká Lípa;34.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Ústí nad Labem;Jablonec nad Nisou;13.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Ústí nad Labem;Liberec;27.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Ústí nad Labem;Semily;9.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Ústí nad Labem;Hradec Králové;13.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Ústí nad Labem;Jičín;16.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Ústí nad Labem;Náchod;6.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Ústí nad Labem;Rychnov nad Kněžnou;2.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Ústí nad Labem;Trutnov;6.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Ústí nad Labem;Chrudim;3.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Ústí nad Labem;Pardubice;14.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Ústí nad Labem;Svitavy;11.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Ústí nad Labem;Ústí nad Orlicí;1.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Ústí nad Labem;Havlíčkův Brod;4.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Ústí nad Labem;Jihlava;10.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Ústí nad Labem;Pelhřimov;1.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Ústí nad Labem;Třebíč;2.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Ústí nad Labem;Žďár nad Sázavou;1.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Ústí nad Labem;Blansko;5.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Ústí nad Labem;Brno-město;28.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Ústí nad Labem;Brno-venkov;10.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Ústí nad Labem;Břeclav;5.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Ústí nad Labem;Hodonín;4.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Ústí nad Labem;Vyškov;6.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Ústí nad Labem;Znojmo;0.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Ústí nad Labem;Jeseník;8.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Ústí nad Labem;Olomouc;15.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Ústí nad Labem;Prostějov;9.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Ústí nad Labem;Přerov;6.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Ústí nad Labem;Šumperk;4.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Ústí nad Labem;Kroměříž;7.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Ústí nad Labem;Uherské Hradiště;3.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Ústí nad Labem;Vsetín;0.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Ústí nad Labem;Zlín;3.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Ústí nad Labem;Bruntál;1.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Ústí nad Labem;Frýdek-Místek;1.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Ústí nad Labem;Karviná;4.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Ústí nad Labem;Nový Jičín;10.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Ústí nad Labem;Opava;5.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Ústí nad Labem;Ostrava-město;12.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Česká Lípa;Praha;278.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Česká Lípa;Benešov;9.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Česká Lípa;Beroun;6.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Česká Lípa;Kladno;10.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Česká Lípa;Kolín;4.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Česká Lípa;Kutná Hora;6.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Česká Lípa;Mělník;40.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Česká Lípa;Mladá Boleslav;133.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Česká Lípa;Nymburk;26.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Česká Lípa;Praha-východ;20.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Česká Lípa;Praha-západ;21.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Česká Lípa;Příbram;3.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Česká Lípa;Rakovník;6.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Česká Lípa;České Budějovice;6.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Česká Lípa;Český Krumlov;1.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Česká Lípa;Jindřichův Hradec;6.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Česká Lípa;Písek;8.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Česká Lípa;Prachatice;1.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Česká Lípa;Strakonice;2.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Česká Lípa;Tábor;4.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Česká Lípa;Domažlice;8.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Česká Lípa;Klatovy;6.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Česká Lípa;Plzeň-město;13.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Česká Lípa;Plzeň-jih;2.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Česká Lípa;Plzeň-sever;3.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Česká Lípa;Rokycany;7.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Česká Lípa;Tachov;11.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Česká Lípa;Cheb;12.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Česká Lípa;Karlovy Vary;5.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Česká Lípa;Sokolov;7.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Česká Lípa;Děčín;219.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Česká Lípa;Chomutov;13.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Česká Lípa;Litoměřice;57.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Česká Lípa;Louny;10.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Česká Lípa;Most;52.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Česká Lípa;Teplice;23.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Česká Lípa;Ústí nad Labem;24.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Česká Lípa;Česká Lípa;
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Česká Lípa;Jablonec nad Nisou;43.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Česká Lípa;Liberec;246.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Česká Lípa;Semily;21.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Česká Lípa;Hradec Králové;24.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Česká Lípa;Jičín;25.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Česká Lípa;Náchod;6.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Česká Lípa;Rychnov nad Kněžnou;5.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Česká Lípa;Trutnov;9.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Česká Lípa;Chrudim;4.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Česká Lípa;Pardubice;23.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Česká Lípa;Svitavy;3.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Česká Lípa;Ústí nad Orlicí;7.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Česká Lípa;Havlíčkův Brod;2.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Česká Lípa;Jihlava;10.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Česká Lípa;Pelhřimov;6.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Česká Lípa;Třebíč;4.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Česká Lípa;Žďár nad Sázavou;8.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Česká Lípa;Blansko;3.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Česká Lípa;Brno-město;28.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Česká Lípa;Brno-venkov;1.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Česká Lípa;Břeclav;7.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Česká Lípa;Hodonín;5.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Česká Lípa;Vyškov;4.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Česká Lípa;Znojmo;3.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Česká Lípa;Jeseník;5.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Česká Lípa;Olomouc;7.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Česká Lípa;Prostějov;3.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Česká Lípa;Přerov;2.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Česká Lípa;Šumperk;7.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Česká Lípa;Kroměříž;2.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Česká Lípa;Uherské Hradiště;0.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Česká Lípa;Vsetín;8.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Česká Lípa;Zlín;1.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Česká Lípa;Bruntál;2.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Česká Lípa;Frýdek-Místek;8.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Česká Lípa;Karviná;1.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Česká Lípa;Nový Jičín;10.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Česká Lípa;Opava;8.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Česká Lípa;Ostrava-město;4.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Jablonec nad Nisou;Praha;254.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Jablonec nad Nisou;Benešov;7.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Jablonec nad Nisou;Beroun;4.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Jablonec nad Nisou;Kladno;19.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Jablonec nad Nisou;Kolín;18.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Jablonec nad Nisou;Kutná Hora;5.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Jablonec nad Nisou;Mělník;10.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Jablonec nad Nisou;Mladá Boleslav;63.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Jablonec nad Nisou;Nymburk;12.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Jablonec nad Nisou;Praha-východ;41.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Jablonec nad Nisou;Praha-západ;13.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Jablonec nad Nisou;Příbram;10.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Jablonec nad Nisou;Rakovník;5.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Jablonec nad Nisou;České Budějovice;9.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Jablonec nad Nisou;Český Krumlov;2.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Jablonec nad Nisou;Jindřichův Hradec;5.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Jablonec nad Nisou;Písek;3.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Jablonec nad Nisou;Prachatice;1.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Jablonec nad Nisou;Strakonice;1.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Jablonec nad Nisou;Tábor;4.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Jablonec nad Nisou;Domažlice;2.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Jablonec nad Nisou;Klatovy;5.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Jablonec nad Nisou;Plzeň-město;18.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Jablonec nad Nisou;Plzeň-jih;6.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Jablonec nad Nisou;Plzeň-sever;2.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Jablonec nad Nisou;Rokycany;2.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Jablonec nad Nisou;Tachov;3.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Jablonec nad Nisou;Cheb;10.0
