Území;Ukazatel;Typ indexu;Očištění;CZ NACE;Měsíce;value
Česko;Index produkce služeb;Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;69 a 702 a 71 a 73 a 74 Sekce M - Profesní, vědecké a technické činnosti (bez CZ-NACE 701, 72 a 75);leden 2021;93.7889246141
Česko;Index produkce služeb;Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;69 a 702 a 71 a 73 a 74 Sekce M - Profesní, vědecké a technické činnosti (bez CZ-NACE 701, 72 a 75);únor 2021;89.7106462856
Česko;Index produkce služeb;Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;69 a 702 a 71 a 73 a 74 Sekce M - Profesní, vědecké a technické činnosti (bez CZ-NACE 701, 72 a 75);březen 2021;93.9220449173
Česko;Index produkce služeb;Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;69 a 702 a 71 a 73 a 74 Sekce M - Profesní, vědecké a technické činnosti (bez CZ-NACE 701, 72 a 75);duben 2021;108.2928316261
Česko;Index produkce služeb;Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;69 a 702 a 71 a 73 a 74 Sekce M - Profesní, vědecké a technické činnosti (bez CZ-NACE 701, 72 a 75);květen 2021;113.1128223108
Česko;Index produkce služeb;Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;69 a 702 a 71 a 73 a 74 Sekce M - Profesní, vědecké a technické činnosti (bez CZ-NACE 701, 72 a 75);červen 2021;113.2717687187
Česko;Index produkce služeb;Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;69 a 702 a 71 a 73 a 74 Sekce M - Profesní, vědecké a technické činnosti (bez CZ-NACE 701, 72 a 75);červenec 2021;109.5799759404
Česko;Index produkce služeb;Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;69 a 702 a 71 a 73 a 74 Sekce M - Profesní, vědecké a technické činnosti (bez CZ-NACE 701, 72 a 75);srpen 2021;110.5108906948
Česko;Index produkce služeb;Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;69 a 702 a 71 a 73 a 74 Sekce M - Profesní, vědecké a technické činnosti (bez CZ-NACE 701, 72 a 75);září 2021;104.7950912858
Česko;Index produkce služeb;Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;69 a 702 a 71 a 73 a 74 Sekce M - Profesní, vědecké a technické činnosti (bez CZ-NACE 701, 72 a 75);říjen 2021;105.6259224411
Česko;Index produkce služeb;Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;69 a 702 a 71 a 73 a 74 Sekce M - Profesní, vědecké a technické činnosti (bez CZ-NACE 701, 72 a 75);listopad 2021;111.4159877765
Česko;Index produkce služeb;Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;69 a 702 a 71 a 73 a 74 Sekce M - Profesní, vědecké a technické činnosti (bez CZ-NACE 701, 72 a 75);prosinec 2021;107.5326391751
Česko;Index produkce služeb;Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;69 a 702 a 71 a 73 a 74 Sekce M - Profesní, vědecké a technické činnosti (bez CZ-NACE 701, 72 a 75);leden 2022;110.7019301502
Česko;Index produkce služeb;Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;69 a 702 a 71 a 73 a 74 Sekce M - Profesní, vědecké a technické činnosti (bez CZ-NACE 701, 72 a 75);únor 2022;114.1971119496
Česko;Index produkce služeb;Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;69 a 702 a 71 a 73 a 74 Sekce M - Profesní, vědecké a technické činnosti (bez CZ-NACE 701, 72 a 75);březen 2022;111.8370078685
Česko;Index produkce služeb;Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;69 a 702 a 71 a 73 a 74 Sekce M - Profesní, vědecké a technické činnosti (bez CZ-NACE 701, 72 a 75);duben 2022;109.2751156884
Česko;Index produkce služeb;Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;69 a 702 a 71 a 73 a 74 Sekce M - Profesní, vědecké a technické činnosti (bez CZ-NACE 701, 72 a 75);květen 2022;108.4980649489
Česko;Index produkce služeb;Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;69 a 702 a 71 a 73 a 74 Sekce M - Profesní, vědecké a technické činnosti (bez CZ-NACE 701, 72 a 75);červen 2022;103.6504088166
Česko;Index produkce služeb;Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;69 a 702 a 71 a 73 a 74 Sekce M - Profesní, vědecké a technické činnosti (bez CZ-NACE 701, 72 a 75);červenec 2022;107.4611833787
Česko;Index produkce služeb;Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;69 a 702 a 71 a 73 a 74 Sekce M - Profesní, vědecké a technické činnosti (bez CZ-NACE 701, 72 a 75);srpen 2022;107.545422603
Česko;Index produkce služeb;Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;69 a 702 a 71 a 73 a 74 Sekce M - Profesní, vědecké a technické činnosti (bez CZ-NACE 701, 72 a 75);září 2022;101.8571267253
Česko;Index produkce služeb;Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;69 a 702 a 71 a 73 a 74 Sekce M - Profesní, vědecké a technické činnosti (bez CZ-NACE 701, 72 a 75);říjen 2022;100.3544008534
Česko;Index produkce služeb;Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;69 a 702 a 71 a 73 a 74 Sekce M - Profesní, vědecké a technické činnosti (bez CZ-NACE 701, 72 a 75);listopad 2022;101.2468002948
Česko;Index produkce služeb;Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;69 a 702 a 71 a 73 a 74 Sekce M - Profesní, vědecké a technické činnosti (bez CZ-NACE 701, 72 a 75);prosinec 2022;102.175186551
Česko;Index produkce služeb;Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;69 a 702 a 71 a 73 a 74 Sekce M - Profesní, vědecké a technické činnosti (bez CZ-NACE 701, 72 a 75);leden 2023;100.8238796285
Česko;Index produkce služeb;Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;69 a 702 a 71 a 73 a 74 Sekce M - Profesní, vědecké a technické činnosti (bez CZ-NACE 701, 72 a 75);únor 2023;104.7951271926
Česko;Index produkce služeb;Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;69 a 702 a 71 a 73 a 74 Sekce M - Profesní, vědecké a technické činnosti (bez CZ-NACE 701, 72 a 75);březen 2023;104.6306338457
Česko;Index produkce služeb;Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;69 a 702 a 71 a 73 a 74 Sekce M - Profesní, vědecké a technické činnosti (bez CZ-NACE 701, 72 a 75);duben 2023;102.9068202536
Česko;Index produkce služeb;Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;69 a 702 a 71 a 73 a 74 Sekce M - Profesní, vědecké a technické činnosti (bez CZ-NACE 701, 72 a 75);květen 2023;103.4542730925
Česko;Index produkce služeb;Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;69 a 702 a 71 a 73 a 74 Sekce M - Profesní, vědecké a technické činnosti (bez CZ-NACE 701, 72 a 75);červen 2023;105.3742123164
Česko;Index produkce služeb;Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;69 a 702 a 71 a 73 a 74 Sekce M - Profesní, vědecké a technické činnosti (bez CZ-NACE 701, 72 a 75);červenec 2023;98.2793882252
Česko;Index produkce služeb;Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;69 a 702 a 71 a 73 a 74 Sekce M - Profesní, vědecké a technické činnosti (bez CZ-NACE 701, 72 a 75);srpen 2023;103.7469838165
Česko;Index produkce služeb;Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;69 a 702 a 71 a 73 a 74 Sekce M - Profesní, vědecké a technické činnosti (bez CZ-NACE 701, 72 a 75);září 2023;96.0526264991
Česko;Index produkce služeb;Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;69 a 702 a 71 a 73 a 74 Sekce M - Profesní, vědecké a technické činnosti (bez CZ-NACE 701, 72 a 75);říjen 2023;104.4423036729
Česko;Index produkce služeb;Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;69 a 702 a 71 a 73 a 74 Sekce M - Profesní, vědecké a technické činnosti (bez CZ-NACE 701, 72 a 75);listopad 2023;102.3200979186
Česko;Index produkce služeb;Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;69 a 702 a 71 a 73 a 74 Sekce M - Profesní, vědecké a technické činnosti (bez CZ-NACE 701, 72 a 75);prosinec 2023;103.0447457515
Česko;Index produkce služeb;Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;69 a 702 a 71 a 73 a 74 Sekce M - Profesní, vědecké a technické činnosti (bez CZ-NACE 701, 72 a 75);leden 2024;103.1087755832
Česko;Index produkce služeb;Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;69 a 702 a 71 a 73 a 74 Sekce M - Profesní, vědecké a technické činnosti (bez CZ-NACE 701, 72 a 75);únor 2024;101.0343839254
Česko;Index produkce služeb;Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;69 a 702 a 71 a 73 a 74 Sekce M - Profesní, vědecké a technické činnosti (bez CZ-NACE 701, 72 a 75);březen 2024;102.3577846498
Česko;Index produkce služeb;Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;69 a 702 a 71 a 73 a 74 Sekce M - Profesní, vědecké a technické činnosti (bez CZ-NACE 701, 72 a 75);duben 2024;100.9754647146
Česko;Index produkce služeb;Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;69 a 702 a 71 a 73 a 74 Sekce M - Profesní, vědecké a technické činnosti (bez CZ-NACE 701, 72 a 75);květen 2024;101.7443468111
Česko;Index produkce služeb;Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;69 a 702 a 71 a 73 a 74 Sekce M - Profesní, vědecké a technické činnosti (bez CZ-NACE 701, 72 a 75);červen 2024;105.7477523057
Česko;Index produkce služeb;Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;69 a 702 a 71 a 73 a 74 Sekce M - Profesní, vědecké a technické činnosti (bez CZ-NACE 701, 72 a 75);červenec 2024;102.9584683417
Česko;Index produkce služeb;Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;69 a 702 a 71 a 73 a 74 Sekce M - Profesní, vědecké a technické činnosti (bez CZ-NACE 701, 72 a 75);srpen 2024;99.7409797692
Česko;Index produkce služeb;Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;69 a 702 a 71 a 73 a 74 Sekce M - Profesní, vědecké a technické činnosti (bez CZ-NACE 701, 72 a 75);září 2024;102.1036706194
Česko;Index produkce služeb;Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;69 a 702 a 71 a 73 a 74 Sekce M - Profesní, vědecké a technické činnosti (bez CZ-NACE 701, 72 a 75);říjen 2024;98.9755056233
Česko;Index produkce služeb;Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;69 a 702 a 71 a 73 a 74 Sekce M - Profesní, vědecké a technické činnosti (bez CZ-NACE 701, 72 a 75);listopad 2024;102.9833097282
Česko;Index produkce služeb;Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;69 a 702 a 71 a 73 a 74 Sekce M - Profesní, vědecké a technické činnosti (bez CZ-NACE 701, 72 a 75);prosinec 2024;99.7305517677
Česko;Index produkce služeb;Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;69 a 702 a 71 a 73 a 74 Sekce M - Profesní, vědecké a technické činnosti (bez CZ-NACE 701, 72 a 75);leden 2025;102.5363474766
Česko;Index produkce služeb;Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;69 a 702 a 71 a 73 a 74 Sekce M - Profesní, vědecké a technické činnosti (bez CZ-NACE 701, 72 a 75);únor 2025;103.2911229155
Česko;Index produkce služeb;Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;69 a 702 a 71 a 73 a 74 Sekce M - Profesní, vědecké a technické činnosti (bez CZ-NACE 701, 72 a 75);březen 2025;102.4642987219
Česko;Index produkce služeb;Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;69 Právní a účetnické činnosti;leden 2014;
Česko;Index produkce služeb;Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;69 Právní a účetnické činnosti;únor 2014;
Česko;Index produkce služeb;Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;69 Právní a účetnické činnosti;březen 2014;
Česko;Index produkce služeb;Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;69 Právní a účetnické činnosti;duben 2014;
Česko;Index produkce služeb;Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;69 Právní a účetnické činnosti;květen 2014;
Česko;Index produkce služeb;Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;69 Právní a účetnické činnosti;červen 2014;
Česko;Index produkce služeb;Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;69 Právní a účetnické činnosti;červenec 2014;
Česko;Index produkce služeb;Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;69 Právní a účetnické činnosti;srpen 2014;
Česko;Index produkce služeb;Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;69 Právní a účetnické činnosti;září 2014;
Česko;Index produkce služeb;Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;69 Právní a účetnické činnosti;říjen 2014;
Česko;Index produkce služeb;Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;69 Právní a účetnické činnosti;listopad 2014;
Česko;Index produkce služeb;Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;69 Právní a účetnické činnosti;prosinec 2014;
Česko;Index produkce služeb;Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;69 Právní a účetnické činnosti;leden 2015;93.2286713451
Česko;Index produkce služeb;Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;69 Právní a účetnické činnosti;únor 2015;104.2291417061
Česko;Index produkce služeb;Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;69 Právní a účetnické činnosti;březen 2015;100.086640767
Česko;Index produkce služeb;Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;69 Právní a účetnické činnosti;duben 2015;102.8412602982
Česko;Index produkce služeb;Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;69 Právní a účetnické činnosti;květen 2015;103.861859675
Česko;Index produkce služeb;Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;69 Právní a účetnické činnosti;červen 2015;100.5581508932
Česko;Index produkce služeb;Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;69 Právní a účetnické činnosti;červenec 2015;104.4372751336
Česko;Index produkce služeb;Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;69 Právní a účetnické činnosti;srpen 2015;102.0059381835
Česko;Index produkce služeb;Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;69 Právní a účetnické činnosti;září 2015;104.9611321461
Česko;Index produkce služeb;Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;69 Právní a účetnické činnosti;říjen 2015;98.1747461881
