Ukazatel,Typ indexu,Území,Klasifikace CZ-CPA,Čtvrtletí,value
Index cen za poskytnutí tržních služeb (%),Bazický index (2015 = 100),Česko,Poštovní a kurýrní služby,1. čtvrtletí 2015,98.3
Index cen za poskytnutí tržních služeb (%),Bazický index (2015 = 100),Česko,Poštovní a kurýrní služby,2. čtvrtletí 2015,100.5
Index cen za poskytnutí tržních služeb (%),Bazický index (2015 = 100),Česko,Poštovní a kurýrní služby,3. čtvrtletí 2015,100.5
Index cen za poskytnutí tržních služeb (%),Bazický index (2015 = 100),Česko,Poštovní a kurýrní služby,4. čtvrtletí 2015,100.5
Index cen za poskytnutí tržních služeb (%),Bazický index (2015 = 100),Česko,Poštovní a kurýrní služby,1. čtvrtletí 2016,100.5
Index cen za poskytnutí tržních služeb (%),Bazický index (2015 = 100),Česko,Poštovní a kurýrní služby,2. čtvrtletí 2016,104.3
Index cen za poskytnutí tržních služeb (%),Bazický index (2015 = 100),Česko,Poštovní a kurýrní služby,3. čtvrtletí 2016,106.1
Index cen za poskytnutí tržních služeb (%),Bazický index (2015 = 100),Česko,Poštovní a kurýrní služby,4. čtvrtletí 2016,106.1
Index cen za poskytnutí tržních služeb (%),Bazický index (2015 = 100),Česko,Poštovní a kurýrní služby,1. čtvrtletí 2017,109.0
Index cen za poskytnutí tržních služeb (%),Bazický index (2015 = 100),Česko,Poštovní a kurýrní služby,2. čtvrtletí 2017,109.0
Index cen za poskytnutí tržních služeb (%),Bazický index (2015 = 100),Česko,Poštovní a kurýrní služby,3. čtvrtletí 2017,109.0
Index cen za poskytnutí tržních služeb (%),Bazický index (2015 = 100),Česko,Poštovní a kurýrní služby,4. čtvrtletí 2017,109.0
Index cen za poskytnutí tržních služeb (%),Bazický index (2015 = 100),Česko,Poštovní a kurýrní služby,1. čtvrtletí 2018,112.9
Index cen za poskytnutí tržních služeb (%),Bazický index (2015 = 100),Česko,Poštovní a kurýrní služby,2. čtvrtletí 2018,114.8
Index cen za poskytnutí tržních služeb (%),Bazický index (2015 = 100),Česko,Poštovní a kurýrní služby,3. čtvrtletí 2018,114.8
Index cen za poskytnutí tržních služeb (%),Bazický index (2015 = 100),Česko,Poštovní a kurýrní služby,4. čtvrtletí 2018,115.6
Index cen za poskytnutí tržních služeb (%),Bazický index (2015 = 100),Česko,Poštovní a kurýrní služby,1. čtvrtletí 2019,117.6
Index cen za poskytnutí tržních služeb (%),Bazický index (2015 = 100),Česko,Poštovní a kurýrní služby,2. čtvrtletí 2019,119.3
Index cen za poskytnutí tržních služeb (%),Bazický index (2015 = 100),Česko,Poštovní a kurýrní služby,3. čtvrtletí 2019,119.3
Index cen za poskytnutí tržních služeb (%),Bazický index (2015 = 100),Česko,Poštovní a kurýrní služby,4. čtvrtletí 2019,119.3
Index cen za poskytnutí tržních služeb (%),Bazický index (2015 = 100),Česko,Poštovní a kurýrní služby,1. čtvrtletí 2020,121.0
Index cen za poskytnutí tržních služeb (%),Bazický index (2015 = 100),Česko,Poštovní a kurýrní služby,2. čtvrtletí 2020,121.1
Index cen za poskytnutí tržních služeb (%),Bazický index (2015 = 100),Česko,Poštovní a kurýrní služby,3. čtvrtletí 2020,121.1
Index cen za poskytnutí tržních služeb (%),Bazický index (2015 = 100),Česko,Poštovní a kurýrní služby,4. čtvrtletí 2020,121.1
Index cen za poskytnutí tržních služeb (%),Bazický index (2015 = 100),Česko,Poštovní a kurýrní služby,1. čtvrtletí 2021,121.1
Index cen za poskytnutí tržních služeb (%),Bazický index (2015 = 100),Česko,Poštovní a kurýrní služby,2. čtvrtletí 2021,123.5
Index cen za poskytnutí tržních služeb (%),Bazický index (2015 = 100),Česko,Poštovní a kurýrní služby,3. čtvrtletí 2021,123.5
Index cen za poskytnutí tržních služeb (%),Bazický index (2015 = 100),Česko,Poštovní a kurýrní služby,4. čtvrtletí 2021,123.5
Index cen za poskytnutí tržních služeb (%),Bazický index (2015 = 100),Česko,Poštovní a kurýrní služby,1. čtvrtletí 2022,125.0
Index cen za poskytnutí tržních služeb (%),Bazický index (2015 = 100),Česko,Poštovní a kurýrní služby,2. čtvrtletí 2022,125.7
Index cen za poskytnutí tržních služeb (%),Bazický index (2015 = 100),Česko,Poštovní a kurýrní služby,3. čtvrtletí 2022,125.7
Index cen za poskytnutí tržních služeb (%),Bazický index (2015 = 100),Česko,Poštovní a kurýrní služby,4. čtvrtletí 2022,127.4
Index cen za poskytnutí tržních služeb (%),Bazický index (2015 = 100),Česko,Poštovní a kurýrní služby,1. čtvrtletí 2023,134.1
Index cen za poskytnutí tržních služeb (%),Bazický index (2015 = 100),Česko,Poštovní a kurýrní služby,2. čtvrtletí 2023,135.8
Index cen za poskytnutí tržních služeb (%),Bazický index (2015 = 100),Česko,Poštovní a kurýrní služby,3. čtvrtletí 2023,142.0
Index cen za poskytnutí tržních služeb (%),Bazický index (2015 = 100),Česko,Poštovní a kurýrní služby,4. čtvrtletí 2023,142.3
Index cen za poskytnutí tržních služeb (%),Bazický index (2015 = 100),Česko,Poštovní a kurýrní služby,1. čtvrtletí 2024,145.4
Index cen za poskytnutí tržních služeb (%),Bazický index (2015 = 100),Česko,Poštovní a kurýrní služby,2. čtvrtletí 2024,146.3
Index cen za poskytnutí tržních služeb (%),Bazický index (2015 = 100),Česko,Poštovní a kurýrní služby,3. čtvrtletí 2024,146.3
Index cen za poskytnutí tržních služeb (%),Bazický index (2015 = 100),Česko,Poštovní a kurýrní služby,4. čtvrtletí 2024,146.3
Index cen za poskytnutí tržních služeb (%),Bazický index (2015 = 100),Česko,Poštovní a kurýrní služby,1. čtvrtletí 2025,150.7
Index cen za poskytnutí tržních služeb (%),Bazický index (2015 = 100),Česko,Poštovní a kurýrní služby,2. čtvrtletí 2025,152.9
Index cen za poskytnutí tržních služeb (%),Bazický index (2015 = 100),Česko,Vydavatelské služby,1. čtvrtletí 2015,99.3
Index cen za poskytnutí tržních služeb (%),Bazický index (2015 = 100),Česko,Vydavatelské služby,2. čtvrtletí 2015,100.1
Index cen za poskytnutí tržních služeb (%),Bazický index (2015 = 100),Česko,Vydavatelské služby,3. čtvrtletí 2015,100.2
Index cen za poskytnutí tržních služeb (%),Bazický index (2015 = 100),Česko,Vydavatelské služby,4. čtvrtletí 2015,100.4
Index cen za poskytnutí tržních služeb (%),Bazický index (2015 = 100),Česko,Vydavatelské služby,1. čtvrtletí 2016,100.0
Index cen za poskytnutí tržních služeb (%),Bazický index (2015 = 100),Česko,Vydavatelské služby,2. čtvrtletí 2016,100.2
Index cen za poskytnutí tržních služeb (%),Bazický index (2015 = 100),Česko,Vydavatelské služby,3. čtvrtletí 2016,100.2
Index cen za poskytnutí tržních služeb (%),Bazický index (2015 = 100),Česko,Vydavatelské služby,4. čtvrtletí 2016,100.2
Index cen za poskytnutí tržních služeb (%),Bazický index (2015 = 100),Česko,Vydavatelské služby,1. čtvrtletí 2017,101.4
Index cen za poskytnutí tržních služeb (%),Bazický index (2015 = 100),Česko,Vydavatelské služby,2. čtvrtletí 2017,101.9
Index cen za poskytnutí tržních služeb (%),Bazický index (2015 = 100),Česko,Vydavatelské služby,3. čtvrtletí 2017,103.4
Index cen za poskytnutí tržních služeb (%),Bazický index (2015 = 100),Česko,Vydavatelské služby,4. čtvrtletí 2017,103.7
Index cen za poskytnutí tržních služeb (%),Bazický index (2015 = 100),Česko,Vydavatelské služby,1. čtvrtletí 2018,105.1
Index cen za poskytnutí tržních služeb (%),Bazický index (2015 = 100),Česko,Vydavatelské služby,2. čtvrtletí 2018,105.2
Index cen za poskytnutí tržních služeb (%),Bazický index (2015 = 100),Česko,Vydavatelské služby,3. čtvrtletí 2018,105.0
Index cen za poskytnutí tržních služeb (%),Bazický index (2015 = 100),Česko,Vydavatelské služby,4. čtvrtletí 2018,105.5
Index cen za poskytnutí tržních služeb (%),Bazický index (2015 = 100),Česko,Vydavatelské služby,1. čtvrtletí 2019,106.8
Index cen za poskytnutí tržních služeb (%),Bazický index (2015 = 100),Česko,Vydavatelské služby,2. čtvrtletí 2019,107.5
Index cen za poskytnutí tržních služeb (%),Bazický index (2015 = 100),Česko,Vydavatelské služby,3. čtvrtletí 2019,107.6
Index cen za poskytnutí tržních služeb (%),Bazický index (2015 = 100),Česko,Vydavatelské služby,4. čtvrtletí 2019,108.4
Index cen za poskytnutí tržních služeb (%),Bazický index (2015 = 100),Česko,Vydavatelské služby,1. čtvrtletí 2020,108.1
Index cen za poskytnutí tržních služeb (%),Bazický index (2015 = 100),Česko,Vydavatelské služby,2. čtvrtletí 2020,108.4
Index cen za poskytnutí tržních služeb (%),Bazický index (2015 = 100),Česko,Vydavatelské služby,3. čtvrtletí 2020,108.7
Index cen za poskytnutí tržních služeb (%),Bazický index (2015 = 100),Česko,Vydavatelské služby,4. čtvrtletí 2020,108.7
Index cen za poskytnutí tržních služeb (%),Bazický index (2015 = 100),Česko,Vydavatelské služby,1. čtvrtletí 2021,109.5
Index cen za poskytnutí tržních služeb (%),Bazický index (2015 = 100),Česko,Vydavatelské služby,2. čtvrtletí 2021,110.6
Index cen za poskytnutí tržních služeb (%),Bazický index (2015 = 100),Česko,Vydavatelské služby,3. čtvrtletí 2021,110.9
Index cen za poskytnutí tržních služeb (%),Bazický index (2015 = 100),Česko,Vydavatelské služby,4. čtvrtletí 2021,111.4
Index cen za poskytnutí tržních služeb (%),Bazický index (2015 = 100),Česko,Vydavatelské služby,1. čtvrtletí 2022,114.8
Index cen za poskytnutí tržních služeb (%),Bazický index (2015 = 100),Česko,Vydavatelské služby,2. čtvrtletí 2022,115.5
Index cen za poskytnutí tržních služeb (%),Bazický index (2015 = 100),Česko,Vydavatelské služby,3. čtvrtletí 2022,116.3
Index cen za poskytnutí tržních služeb (%),Bazický index (2015 = 100),Česko,Vydavatelské služby,4. čtvrtletí 2022,117.4
Index cen za poskytnutí tržních služeb (%),Bazický index (2015 = 100),Česko,Vydavatelské služby,1. čtvrtletí 2023,122.8
Index cen za poskytnutí tržních služeb (%),Bazický index (2015 = 100),Česko,Vydavatelské služby,2. čtvrtletí 2023,123.6
Index cen za poskytnutí tržních služeb (%),Bazický index (2015 = 100),Česko,Vydavatelské služby,3. čtvrtletí 2023,123.5
Index cen za poskytnutí tržních služeb (%),Bazický index (2015 = 100),Česko,Vydavatelské služby,4. čtvrtletí 2023,124.1
Index cen za poskytnutí tržních služeb (%),Bazický index (2015 = 100),Česko,Vydavatelské služby,1. čtvrtletí 2024,127.9
Index cen za poskytnutí tržních služeb (%),Bazický index (2015 = 100),Česko,Vydavatelské služby,2. čtvrtletí 2024,129.1
Index cen za poskytnutí tržních služeb (%),Bazický index (2015 = 100),Česko,Vydavatelské služby,3. čtvrtletí 2024,129.1
Index cen za poskytnutí tržních služeb (%),Bazický index (2015 = 100),Česko,Vydavatelské služby,4. čtvrtletí 2024,129.4
Index cen za poskytnutí tržních služeb (%),Bazický index (2015 = 100),Česko,Vydavatelské služby,1. čtvrtletí 2025,133.0
Index cen za poskytnutí tržních služeb (%),Bazický index (2015 = 100),Česko,Vydavatelské služby,2. čtvrtletí 2025,135.5
Index cen za poskytnutí tržních služeb (%),Bazický index (2015 = 100),Česko,"Činnosti v oblasti filmů, videozáznamů a televizních programů, pořizování zvukových nahrávek a hudební vydavatelské činnosti",1. čtvrtletí 2015,
Index cen za poskytnutí tržních služeb (%),Bazický index (2015 = 100),Česko,"Činnosti v oblasti filmů, videozáznamů a televizních programů, pořizování zvukových nahrávek a hudební vydavatelské činnosti",2. čtvrtletí 2015,
Index cen za poskytnutí tržních služeb (%),Bazický index (2015 = 100),Česko,"Činnosti v oblasti filmů, videozáznamů a televizních programů, pořizování zvukových nahrávek a hudební vydavatelské činnosti",3. čtvrtletí 2015,
Index cen za poskytnutí tržních služeb (%),Bazický index (2015 = 100),Česko,"Činnosti v oblasti filmů, videozáznamů a televizních programů, pořizování zvukových nahrávek a hudební vydavatelské činnosti",4. čtvrtletí 2015,
Index cen za poskytnutí tržních služeb (%),Bazický index (2015 = 100),Česko,"Činnosti v oblasti filmů, videozáznamů a televizních programů, pořizování zvukových nahrávek a hudební vydavatelské činnosti",1. čtvrtletí 2016,
Index cen za poskytnutí tržních služeb (%),Bazický index (2015 = 100),Česko,"Činnosti v oblasti filmů, videozáznamů a televizních programů, pořizování zvukových nahrávek a hudební vydavatelské činnosti",2. čtvrtletí 2016,
Index cen za poskytnutí tržních služeb (%),Bazický index (2015 = 100),Česko,"Činnosti v oblasti filmů, videozáznamů a televizních programů, pořizování zvukových nahrávek a hudební vydavatelské činnosti",3. čtvrtletí 2016,
Index cen za poskytnutí tržních služeb (%),Bazický index (2015 = 100),Česko,"Činnosti v oblasti filmů, videozáznamů a televizních programů, pořizování zvukových nahrávek a hudební vydavatelské činnosti",4. čtvrtletí 2016,
Index cen za poskytnutí tržních služeb (%),Bazický index (2015 = 100),Česko,"Činnosti v oblasti filmů, videozáznamů a televizních programů, pořizování zvukových nahrávek a hudební vydavatelské činnosti",1. čtvrtletí 2017,
Index cen za poskytnutí tržních služeb (%),Bazický index (2015 = 100),Česko,"Činnosti v oblasti filmů, videozáznamů a televizních programů, pořizování zvukových nahrávek a hudební vydavatelské činnosti",2. čtvrtletí 2017,
Index cen za poskytnutí tržních služeb (%),Bazický index (2015 = 100),Česko,"Činnosti v oblasti filmů, videozáznamů a televizních programů, pořizování zvukových nahrávek a hudební vydavatelské činnosti",3. čtvrtletí 2017,
Index cen za poskytnutí tržních služeb (%),Bazický index (2015 = 100),Česko,"Činnosti v oblasti filmů, videozáznamů a televizních programů, pořizování zvukových nahrávek a hudební vydavatelské činnosti",4. čtvrtletí 2017,
Index cen za poskytnutí tržních služeb (%),Bazický index (2015 = 100),Česko,"Činnosti v oblasti filmů, videozáznamů a televizních programů, pořizování zvukových nahrávek a hudební vydavatelské činnosti",1. čtvrtletí 2018,
Index cen za poskytnutí tržních služeb (%),Bazický index (2015 = 100),Česko,"Činnosti v oblasti filmů, videozáznamů a televizních programů, pořizování zvukových nahrávek a hudební vydavatelské činnosti",2. čtvrtletí 2018,
Index cen za poskytnutí tržních služeb (%),Bazický index (2015 = 100),Česko,"Činnosti v oblasti filmů, videozáznamů a televizních programů, pořizování zvukových nahrávek a hudební vydavatelské činnosti",3. čtvrtletí 2018,
Index cen za poskytnutí tržních služeb (%),Bazický index (2015 = 100),Česko,"Činnosti v oblasti filmů, videozáznamů a televizních programů, pořizování zvukových nahrávek a hudební vydavatelské činnosti",4. čtvrtletí 2018,
Index cen za poskytnutí tržních služeb (%),Bazický index (2015 = 100),Česko,"Činnosti v oblasti filmů, videozáznamů a televizních programů, pořizování zvukových nahrávek a hudební vydavatelské činnosti",1. čtvrtletí 2019,
Index cen za poskytnutí tržních služeb (%),Bazický index (2015 = 100),Česko,"Činnosti v oblasti filmů, videozáznamů a televizních programů, pořizování zvukových nahrávek a hudební vydavatelské činnosti",2. čtvrtletí 2019,
Index cen za poskytnutí tržních služeb (%),Bazický index (2015 = 100),Česko,"Činnosti v oblasti filmů, videozáznamů a televizních programů, pořizování zvukových nahrávek a hudební vydavatelské činnosti",3. čtvrtletí 2019,
Index cen za poskytnutí tržních služeb (%),Bazický index (2015 = 100),Česko,"Činnosti v oblasti filmů, videozáznamů a televizních programů, pořizování zvukových nahrávek a hudební vydavatelské činnosti",4. čtvrtletí 2019,
Index cen za poskytnutí tržních služeb (%),Bazický index (2015 = 100),Česko,"Činnosti v oblasti filmů, videozáznamů a televizních programů, pořizování zvukových nahrávek a hudební vydavatelské činnosti",1. čtvrtletí 2020,
Index cen za poskytnutí tržních služeb (%),Bazický index (2015 = 100),Česko,"Činnosti v oblasti filmů, videozáznamů a televizních programů, pořizování zvukových nahrávek a hudební vydavatelské činnosti",2. čtvrtletí 2020,
