Území;Ukazatel;Typ indexu;Typ tržeb;Vybraná průmyslová činnost;Měsíce;value
Česko;Tržby z průmyslové činnosti (běžné ceny);Meziroční index, kalendářní očištění;Celkem;33 Opravy a instalace strojů a zařízení;leden 2002;101.1308058547
Česko;Tržby z průmyslové činnosti (běžné ceny);Meziroční index, kalendářní očištění;Celkem;33 Opravy a instalace strojů a zařízení;prosinec 2001;98.3924772852
Česko;Tržby z průmyslové činnosti (běžné ceny);Meziroční index, kalendářní očištění;Celkem;33 Opravy a instalace strojů a zařízení;listopad 2001;111.7273638123
Česko;Tržby z průmyslové činnosti (běžné ceny);Meziroční index, kalendářní očištění;Celkem;33 Opravy a instalace strojů a zařízení;říjen 2001;106.8807156777
Česko;Tržby z průmyslové činnosti (běžné ceny);Meziroční index, kalendářní očištění;Celkem;33 Opravy a instalace strojů a zařízení;září 2001;101.5224782532
Česko;Tržby z průmyslové činnosti (běžné ceny);Meziroční index, kalendářní očištění;Celkem;33 Opravy a instalace strojů a zařízení;srpen 2001;105.0141240849
Česko;Tržby z průmyslové činnosti (běžné ceny);Meziroční index, kalendářní očištění;Celkem;33 Opravy a instalace strojů a zařízení;červenec 2001;112.7919942294
Česko;Tržby z průmyslové činnosti (běžné ceny);Meziroční index, kalendářní očištění;Celkem;33 Opravy a instalace strojů a zařízení;červen 2001;99.5750911911
Česko;Tržby z průmyslové činnosti (běžné ceny);Meziroční index, kalendářní očištění;Celkem;33 Opravy a instalace strojů a zařízení;květen 2001;118.6145969716
Česko;Tržby z průmyslové činnosti (běžné ceny);Meziroční index, kalendářní očištění;Celkem;33 Opravy a instalace strojů a zařízení;duben 2001;107.3666438893
Česko;Tržby z průmyslové činnosti (běžné ceny);Meziroční index, kalendářní očištění;Celkem;33 Opravy a instalace strojů a zařízení;březen 2001;104.3274887746
Česko;Tržby z průmyslové činnosti (běžné ceny);Meziroční index, kalendářní očištění;Celkem;33 Opravy a instalace strojů a zařízení;únor 2001;125.3433640015
Česko;Tržby z průmyslové činnosti (běžné ceny);Meziroční index, kalendářní očištění;Celkem;33 Opravy a instalace strojů a zařízení;leden 2001;133.0990116731
Česko;Tržby z průmyslové činnosti (běžné ceny);Meziroční index, kalendářní očištění;Celkem;35 Výroba a rozvod elektřiny, plynu, tepla a klimatizovaného vzduchu;březen 2025;
Česko;Tržby z průmyslové činnosti (běžné ceny);Meziroční index, kalendářní očištění;Celkem;35 Výroba a rozvod elektřiny, plynu, tepla a klimatizovaného vzduchu;únor 2025;
Česko;Tržby z průmyslové činnosti (běžné ceny);Meziroční index, kalendářní očištění;Celkem;35 Výroba a rozvod elektřiny, plynu, tepla a klimatizovaného vzduchu;leden 2025;
Česko;Tržby z průmyslové činnosti (běžné ceny);Meziroční index, kalendářní očištění;Celkem;35 Výroba a rozvod elektřiny, plynu, tepla a klimatizovaného vzduchu;prosinec 2024;
Česko;Tržby z průmyslové činnosti (běžné ceny);Meziroční index, kalendářní očištění;Celkem;35 Výroba a rozvod elektřiny, plynu, tepla a klimatizovaného vzduchu;listopad 2024;
Česko;Tržby z průmyslové činnosti (běžné ceny);Meziroční index, kalendářní očištění;Celkem;35 Výroba a rozvod elektřiny, plynu, tepla a klimatizovaného vzduchu;říjen 2024;
Česko;Tržby z průmyslové činnosti (běžné ceny);Meziroční index, kalendářní očištění;Celkem;35 Výroba a rozvod elektřiny, plynu, tepla a klimatizovaného vzduchu;září 2024;
Česko;Tržby z průmyslové činnosti (běžné ceny);Meziroční index, kalendářní očištění;Celkem;35 Výroba a rozvod elektřiny, plynu, tepla a klimatizovaného vzduchu;srpen 2024;
Česko;Tržby z průmyslové činnosti (běžné ceny);Meziroční index, kalendářní očištění;Celkem;35 Výroba a rozvod elektřiny, plynu, tepla a klimatizovaného vzduchu;červenec 2024;
Česko;Tržby z průmyslové činnosti (běžné ceny);Meziroční index, kalendářní očištění;Celkem;35 Výroba a rozvod elektřiny, plynu, tepla a klimatizovaného vzduchu;červen 2024;
Česko;Tržby z průmyslové činnosti (běžné ceny);Meziroční index, kalendářní očištění;Celkem;35 Výroba a rozvod elektřiny, plynu, tepla a klimatizovaného vzduchu;květen 2024;
Česko;Tržby z průmyslové činnosti (běžné ceny);Meziroční index, kalendářní očištění;Celkem;35 Výroba a rozvod elektřiny, plynu, tepla a klimatizovaného vzduchu;duben 2024;
Česko;Tržby z průmyslové činnosti (běžné ceny);Meziroční index, kalendářní očištění;Celkem;35 Výroba a rozvod elektřiny, plynu, tepla a klimatizovaného vzduchu;březen 2024;
Česko;Tržby z průmyslové činnosti (běžné ceny);Meziroční index, kalendářní očištění;Celkem;35 Výroba a rozvod elektřiny, plynu, tepla a klimatizovaného vzduchu;únor 2024;
Česko;Tržby z průmyslové činnosti (běžné ceny);Meziroční index, kalendářní očištění;Celkem;35 Výroba a rozvod elektřiny, plynu, tepla a klimatizovaného vzduchu;leden 2024;
Česko;Tržby z průmyslové činnosti (běžné ceny);Meziroční index, kalendářní očištění;Celkem;35 Výroba a rozvod elektřiny, plynu, tepla a klimatizovaného vzduchu;prosinec 2023;
Česko;Tržby z průmyslové činnosti (běžné ceny);Meziroční index, kalendářní očištění;Celkem;35 Výroba a rozvod elektřiny, plynu, tepla a klimatizovaného vzduchu;listopad 2023;
Česko;Tržby z průmyslové činnosti (běžné ceny);Meziroční index, kalendářní očištění;Celkem;35 Výroba a rozvod elektřiny, plynu, tepla a klimatizovaného vzduchu;říjen 2023;
Česko;Tržby z průmyslové činnosti (běžné ceny);Meziroční index, kalendářní očištění;Celkem;35 Výroba a rozvod elektřiny, plynu, tepla a klimatizovaného vzduchu;září 2023;
Česko;Tržby z průmyslové činnosti (běžné ceny);Meziroční index, kalendářní očištění;Celkem;35 Výroba a rozvod elektřiny, plynu, tepla a klimatizovaného vzduchu;srpen 2023;
Česko;Tržby z průmyslové činnosti (běžné ceny);Meziroční index, kalendářní očištění;Celkem;35 Výroba a rozvod elektřiny, plynu, tepla a klimatizovaného vzduchu;červenec 2023;
Česko;Tržby z průmyslové činnosti (běžné ceny);Meziroční index, kalendářní očištění;Celkem;35 Výroba a rozvod elektřiny, plynu, tepla a klimatizovaného vzduchu;červen 2023;
Česko;Tržby z průmyslové činnosti (běžné ceny);Meziroční index, kalendářní očištění;Celkem;35 Výroba a rozvod elektřiny, plynu, tepla a klimatizovaného vzduchu;květen 2023;
Česko;Tržby z průmyslové činnosti (běžné ceny);Meziroční index, kalendářní očištění;Celkem;35 Výroba a rozvod elektřiny, plynu, tepla a klimatizovaného vzduchu;duben 2023;
Česko;Tržby z průmyslové činnosti (běžné ceny);Meziroční index, kalendářní očištění;Celkem;35 Výroba a rozvod elektřiny, plynu, tepla a klimatizovaného vzduchu;březen 2023;
Česko;Tržby z průmyslové činnosti (běžné ceny);Meziroční index, kalendářní očištění;Celkem;35 Výroba a rozvod elektřiny, plynu, tepla a klimatizovaného vzduchu;únor 2023;
Česko;Tržby z průmyslové činnosti (běžné ceny);Meziroční index, kalendářní očištění;Celkem;35 Výroba a rozvod elektřiny, plynu, tepla a klimatizovaného vzduchu;leden 2023;
Česko;Tržby z průmyslové činnosti (běžné ceny);Meziroční index, kalendářní očištění;Celkem;35 Výroba a rozvod elektřiny, plynu, tepla a klimatizovaného vzduchu;prosinec 2022;61.774170013
Česko;Tržby z průmyslové činnosti (běžné ceny);Meziroční index, kalendářní očištění;Celkem;35 Výroba a rozvod elektřiny, plynu, tepla a klimatizovaného vzduchu;listopad 2022;203.7527628515
Česko;Tržby z průmyslové činnosti (běžné ceny);Meziroční index, kalendářní očištění;Celkem;35 Výroba a rozvod elektřiny, plynu, tepla a klimatizovaného vzduchu;říjen 2022;125.9402323944
Česko;Tržby z průmyslové činnosti (běžné ceny);Meziroční index, kalendářní očištění;Celkem;35 Výroba a rozvod elektřiny, plynu, tepla a klimatizovaného vzduchu;září 2022;190.5627572517
Česko;Tržby z průmyslové činnosti (běžné ceny);Meziroční index, kalendářní očištění;Celkem;35 Výroba a rozvod elektřiny, plynu, tepla a klimatizovaného vzduchu;srpen 2022;222.3071600289
Česko;Tržby z průmyslové činnosti (běžné ceny);Meziroční index, kalendářní očištění;Celkem;35 Výroba a rozvod elektřiny, plynu, tepla a klimatizovaného vzduchu;červenec 2022;180.3269307148
Česko;Tržby z průmyslové činnosti (běžné ceny);Meziroční index, kalendářní očištění;Celkem;35 Výroba a rozvod elektřiny, plynu, tepla a klimatizovaného vzduchu;červen 2022;161.1743569267
Česko;Tržby z průmyslové činnosti (běžné ceny);Meziroční index, kalendářní očištění;Celkem;35 Výroba a rozvod elektřiny, plynu, tepla a klimatizovaného vzduchu;květen 2022;108.9618509403
Česko;Tržby z průmyslové činnosti (běžné ceny);Meziroční index, kalendářní očištění;Celkem;35 Výroba a rozvod elektřiny, plynu, tepla a klimatizovaného vzduchu;duben 2022;80.9125529471
Česko;Tržby z průmyslové činnosti (běžné ceny);Meziroční index, kalendářní očištění;Celkem;35 Výroba a rozvod elektřiny, plynu, tepla a klimatizovaného vzduchu;březen 2022;118.9033061065
Česko;Tržby z průmyslové činnosti (běžné ceny);Meziroční index, kalendářní očištění;Celkem;35 Výroba a rozvod elektřiny, plynu, tepla a klimatizovaného vzduchu;únor 2022;112.2002601813
Česko;Tržby z průmyslové činnosti (běžné ceny);Meziroční index, kalendářní očištění;Celkem;35 Výroba a rozvod elektřiny, plynu, tepla a klimatizovaného vzduchu;leden 2022;137.6397474909
Česko;Tržby z průmyslové činnosti (běžné ceny);Meziroční index, kalendářní očištění;Celkem;35 Výroba a rozvod elektřiny, plynu, tepla a klimatizovaného vzduchu;prosinec 2021;108.5014602507
Česko;Tržby z průmyslové činnosti (běžné ceny);Meziroční index, kalendářní očištění;Celkem;35 Výroba a rozvod elektřiny, plynu, tepla a klimatizovaného vzduchu;listopad 2021;103.8643519217
Česko;Tržby z průmyslové činnosti (běžné ceny);Meziroční index, kalendářní očištění;Celkem;35 Výroba a rozvod elektřiny, plynu, tepla a klimatizovaného vzduchu;říjen 2021;100.8264458208
Česko;Tržby z průmyslové činnosti (běžné ceny);Meziroční index, kalendářní očištění;Celkem;35 Výroba a rozvod elektřiny, plynu, tepla a klimatizovaného vzduchu;září 2021;93.2535204609
Česko;Tržby z průmyslové činnosti (běžné ceny);Meziroční index, kalendářní očištění;Celkem;35 Výroba a rozvod elektřiny, plynu, tepla a klimatizovaného vzduchu;srpen 2021;99.0242800448
Česko;Tržby z průmyslové činnosti (běžné ceny);Meziroční index, kalendářní očištění;Celkem;35 Výroba a rozvod elektřiny, plynu, tepla a klimatizovaného vzduchu;červenec 2021;105.8410037165
Česko;Tržby z průmyslové činnosti (běžné ceny);Meziroční index, kalendářní očištění;Celkem;35 Výroba a rozvod elektřiny, plynu, tepla a klimatizovaného vzduchu;červen 2021;110.5554819998
Česko;Tržby z průmyslové činnosti (běžné ceny);Meziroční index, kalendářní očištění;Celkem;35 Výroba a rozvod elektřiny, plynu, tepla a klimatizovaného vzduchu;květen 2021;107.2914286988
Česko;Tržby z průmyslové činnosti (běžné ceny);Meziroční index, kalendářní očištění;Celkem;35 Výroba a rozvod elektřiny, plynu, tepla a klimatizovaného vzduchu;duben 2021;111.7105260772
Česko;Tržby z průmyslové činnosti (běžné ceny);Meziroční index, kalendářní očištění;Celkem;35 Výroba a rozvod elektřiny, plynu, tepla a klimatizovaného vzduchu;březen 2021;94.073000013
Česko;Tržby z průmyslové činnosti (běžné ceny);Meziroční index, kalendářní očištění;Celkem;35 Výroba a rozvod elektřiny, plynu, tepla a klimatizovaného vzduchu;únor 2021;102.0429973449
Česko;Tržby z průmyslové činnosti (běžné ceny);Meziroční index, kalendářní očištění;Celkem;35 Výroba a rozvod elektřiny, plynu, tepla a klimatizovaného vzduchu;leden 2021;96.4735789061
Česko;Tržby z průmyslové činnosti (běžné ceny);Meziroční index, kalendářní očištění;Celkem;35 Výroba a rozvod elektřiny, plynu, tepla a klimatizovaného vzduchu;prosinec 2020;87.5677977693
Česko;Tržby z průmyslové činnosti (běžné ceny);Meziroční index, kalendářní očištění;Celkem;35 Výroba a rozvod elektřiny, plynu, tepla a klimatizovaného vzduchu;listopad 2020;109.1536681213
Česko;Tržby z průmyslové činnosti (běžné ceny);Meziroční index, kalendářní očištění;Celkem;35 Výroba a rozvod elektřiny, plynu, tepla a klimatizovaného vzduchu;říjen 2020;101.9343980583
Česko;Tržby z průmyslové činnosti (běžné ceny);Meziroční index, kalendářní očištění;Celkem;35 Výroba a rozvod elektřiny, plynu, tepla a klimatizovaného vzduchu;září 2020;99.83010899
Česko;Tržby z průmyslové činnosti (běžné ceny);Meziroční index, kalendářní očištění;Celkem;35 Výroba a rozvod elektřiny, plynu, tepla a klimatizovaného vzduchu;srpen 2020;116.4991993734
Česko;Tržby z průmyslové činnosti (běžné ceny);Meziroční index, kalendářní očištění;Celkem;35 Výroba a rozvod elektřiny, plynu, tepla a klimatizovaného vzduchu;červenec 2020;100.6843613762
