Území,Druh zemědělské plodiny,Ukazatel,Roky,value
Česko,Okurky salátové pod skleníky nebo vysokým přístupným krytem,Osevní plocha k 31. květnu (ha),2015,
Česko,Okurky salátové pod skleníky nebo vysokým přístupným krytem,Osevní plocha k 31. květnu (ha),2016,
Česko,Okurky salátové pod skleníky nebo vysokým přístupným krytem,Osevní plocha k 31. květnu (ha),2017,
Česko,Okurky salátové pod skleníky nebo vysokým přístupným krytem,Osevní plocha k 31. květnu (ha),2018,
Česko,Okurky salátové pod skleníky nebo vysokým přístupným krytem,Osevní plocha k 31. květnu (ha),2019,
Česko,Okurky salátové pod skleníky nebo vysokým přístupným krytem,Osevní plocha k 31. květnu (ha),2020,
Česko,Okurky salátové pod skleníky nebo vysokým přístupným krytem,Osevní plocha k 31. květnu (ha),2021,
Česko,Okurky salátové pod skleníky nebo vysokým přístupným krytem,Osevní plocha k 31. květnu (ha),2022,
Česko,Okurky salátové pod skleníky nebo vysokým přístupným krytem,Osevní plocha k 31. květnu (ha),2023,
Česko,Okurky salátové pod skleníky nebo vysokým přístupným krytem,Osevní plocha k 31. květnu (ha),2024,
Česko,Okurky salátové pod skleníky nebo vysokým přístupným krytem,Osevní plocha k 31. květnu (ha),2025,
Česko,Okurky salátové pod skleníky nebo vysokým přístupným krytem,Sklizňová plocha k 31. prosinci (ha),2009,
Česko,Okurky salátové pod skleníky nebo vysokým přístupným krytem,Sklizňová plocha k 31. prosinci (ha),2010,
Česko,Okurky salátové pod skleníky nebo vysokým přístupným krytem,Sklizňová plocha k 31. prosinci (ha),2011,
Česko,Okurky salátové pod skleníky nebo vysokým přístupným krytem,Sklizňová plocha k 31. prosinci (ha),2012,
Česko,Okurky salátové pod skleníky nebo vysokým přístupným krytem,Sklizňová plocha k 31. prosinci (ha),2013,
Česko,Okurky salátové pod skleníky nebo vysokým přístupným krytem,Sklizňová plocha k 31. prosinci (ha),2014,
Česko,Okurky salátové pod skleníky nebo vysokým přístupným krytem,Sklizňová plocha k 31. prosinci (ha),2015,
Česko,Okurky salátové pod skleníky nebo vysokým přístupným krytem,Sklizňová plocha k 31. prosinci (ha),2016,
Česko,Okurky salátové pod skleníky nebo vysokým přístupným krytem,Sklizňová plocha k 31. prosinci (ha),2017,
Česko,Okurky salátové pod skleníky nebo vysokým přístupným krytem,Sklizňová plocha k 31. prosinci (ha),2018,
Česko,Okurky salátové pod skleníky nebo vysokým přístupným krytem,Sklizňová plocha k 31. prosinci (ha),2019,
Česko,Okurky salátové pod skleníky nebo vysokým přístupným krytem,Sklizňová plocha k 31. prosinci (ha),2020,
Česko,Okurky salátové pod skleníky nebo vysokým přístupným krytem,Sklizňová plocha k 31. prosinci (ha),2021,
Česko,Okurky salátové pod skleníky nebo vysokým přístupným krytem,Sklizňová plocha k 31. prosinci (ha),2022,
Česko,Okurky salátové pod skleníky nebo vysokým přístupným krytem,Sklizňová plocha k 31. prosinci (ha),2023,11.69
Česko,Okurky salátové pod skleníky nebo vysokým přístupným krytem,Sklizňová plocha k 31. prosinci (ha),2024,5.76
Česko,Okurky salátové pod skleníky nebo vysokým přístupným krytem,Sklizňová plocha k 31. prosinci (ha),2025,
Česko,Rajčata,Sklizeň zemědělských plodin (t),2009,14755.14
Česko,Rajčata,Sklizeň zemědělských plodin (t),2010,7238.49
Česko,Rajčata,Sklizeň zemědělských plodin (t),2011,15517.79
Česko,Rajčata,Sklizeň zemědělských plodin (t),2012,13316.99
Česko,Rajčata,Sklizeň zemědělských plodin (t),2013,8287.7
Česko,Rajčata,Sklizeň zemědělských plodin (t),2014,8497.49
Česko,Rajčata,Sklizeň zemědělských plodin (t),2015,5548.94
Česko,Rajčata,Sklizeň zemědělských plodin (t),2016,14350.46
Česko,Rajčata,Sklizeň zemědělských plodin (t),2017,4818.74
Česko,Rajčata,Sklizeň zemědělských plodin (t),2018,10080.21
Česko,Rajčata,Sklizeň zemědělských plodin (t),2019,10615.38
Česko,Rajčata,Sklizeň zemědělských plodin (t),2020,8728.43
Česko,Rajčata,Sklizeň zemědělských plodin (t),2021,12868.63
Česko,Rajčata,Sklizeň zemědělských plodin (t),2022,13461.06
Česko,Rajčata,Sklizeň zemědělských plodin (t),2023,20301.98
Česko,Rajčata,Sklizeň zemědělských plodin (t),2024,13959.19
Česko,Rajčata,Sklizeň zemědělských plodin (t),2025,
Česko,Rajčata,Hektarový výnos (t/ha),2009,33.37134457
Česko,Rajčata,Hektarový výnos (t/ha),2010,18.59121613
Česko,Rajčata,Hektarový výnos (t/ha),2011,37.95287011
Česko,Rajčata,Hektarový výnos (t/ha),2012,34.99682014
Česko,Rajčata,Hektarový výnos (t/ha),2013,26.78116719
Česko,Rajčata,Hektarový výnos (t/ha),2014,30.17788905
Česko,Rajčata,Hektarový výnos (t/ha),2015,28.32392425
Česko,Rajčata,Hektarový výnos (t/ha),2016,42.31800891
Česko,Rajčata,Hektarový výnos (t/ha),2017,19.753791916
Česko,Rajčata,Hektarový výnos (t/ha),2018,33.1607671557
Česko,Rajčata,Hektarový výnos (t/ha),2019,67.2199848024
Česko,Rajčata,Hektarový výnos (t/ha),2020,33.0222079298
Česko,Rajčata,Hektarový výnos (t/ha),2021,50.4157884427
Česko,Rajčata,Hektarový výnos (t/ha),2022,100.6359150718
Česko,Rajčata,Hektarový výnos (t/ha),2023,172.3427843803
Česko,Rajčata,Hektarový výnos (t/ha),2024,219.1739676558
Česko,Rajčata,Hektarový výnos (t/ha),2025,
Česko,Rajčata,Osevní a sklizňová plocha k 31. prosinci (ha),2009,
Česko,Rajčata,Osevní a sklizňová plocha k 31. prosinci (ha),2010,
Česko,Rajčata,Osevní a sklizňová plocha k 31. prosinci (ha),2011,
Česko,Rajčata,Osevní a sklizňová plocha k 31. prosinci (ha),2012,
Česko,Rajčata,Osevní a sklizňová plocha k 31. prosinci (ha),2013,
Česko,Rajčata,Osevní a sklizňová plocha k 31. prosinci (ha),2014,
Česko,Rajčata,Osevní a sklizňová plocha k 31. prosinci (ha),2015,
Česko,Rajčata,Osevní a sklizňová plocha k 31. prosinci (ha),2016,
Česko,Rajčata,Osevní a sklizňová plocha k 31. prosinci (ha),2017,
Česko,Rajčata,Osevní a sklizňová plocha k 31. prosinci (ha),2018,
Česko,Rajčata,Osevní a sklizňová plocha k 31. prosinci (ha),2019,
Česko,Rajčata,Osevní a sklizňová plocha k 31. prosinci (ha),2020,
Česko,Rajčata,Osevní a sklizňová plocha k 31. prosinci (ha),2021,
Česko,Rajčata,Osevní a sklizňová plocha k 31. prosinci (ha),2022,
Česko,Rajčata,Osevní a sklizňová plocha k 31. prosinci (ha),2023,
Česko,Rajčata,Osevní a sklizňová plocha k 31. prosinci (ha),2024,
Česko,Rajčata,Osevní a sklizňová plocha k 31. prosinci (ha),2025,
Česko,Rajčata,Osevní plocha k 31. květnu (ha),2009,442.15
Česko,Rajčata,Osevní plocha k 31. květnu (ha),2010,389.35
Česko,Rajčata,Osevní plocha k 31. květnu (ha),2011,408.87
Česko,Rajčata,Osevní plocha k 31. květnu (ha),2012,380.52
Česko,Rajčata,Osevní plocha k 31. květnu (ha),2013,309.46
Česko,Rajčata,Osevní plocha k 31. květnu (ha),2014,281.58
Česko,Rajčata,Osevní plocha k 31. květnu (ha),2015,195.91
Česko,Rajčata,Osevní plocha k 31. květnu (ha),2016,339.11
Česko,Rajčata,Osevní plocha k 31. květnu (ha),2017,243.94
Česko,Rajčata,Osevní plocha k 31. květnu (ha),2018,330.98
Česko,Rajčata,Osevní plocha k 31. květnu (ha),2019,135.15
Česko,Rajčata,Osevní plocha k 31. květnu (ha),2020,293.38
Česko,Rajčata,Osevní plocha k 31. květnu (ha),2021,302.09
Česko,Rajčata,Osevní plocha k 31. květnu (ha),2022,197.35
Česko,Rajčata,Osevní plocha k 31. květnu (ha),2023,155.96
Česko,Rajčata,Osevní plocha k 31. květnu (ha),2024,230.12
Česko,Rajčata,Osevní plocha k 31. květnu (ha),2025,154.68
Česko,Rajčata,Sklizňová plocha k 31. prosinci (ha),2009,
Česko,Rajčata,Sklizňová plocha k 31. prosinci (ha),2010,
Česko,Rajčata,Sklizňová plocha k 31. prosinci (ha),2011,
Česko,Rajčata,Sklizňová plocha k 31. prosinci (ha),2012,
Česko,Rajčata,Sklizňová plocha k 31. prosinci (ha),2013,
Česko,Rajčata,Sklizňová plocha k 31. prosinci (ha),2014,
Česko,Rajčata,Sklizňová plocha k 31. prosinci (ha),2015,
Česko,Rajčata,Sklizňová plocha k 31. prosinci (ha),2016,
Česko,Rajčata,Sklizňová plocha k 31. prosinci (ha),2017,
Česko,Rajčata,Sklizňová plocha k 31. prosinci (ha),2018,303.98
Česko,Rajčata,Sklizňová plocha k 31. prosinci (ha),2019,157.92
Česko,Rajčata,Sklizňová plocha k 31. prosinci (ha),2020,264.32
Česko,Rajčata,Sklizňová plocha k 31. prosinci (ha),2021,255.25
Česko,Rajčata,Sklizňová plocha k 31. prosinci (ha),2022,133.76
Česko,Rajčata,Sklizňová plocha k 31. prosinci (ha),2023,117.8
Česko,Rajčata,Sklizňová plocha k 31. prosinci (ha),2024,63.69
Česko,Rajčata,Sklizňová plocha k 31. prosinci (ha),2025,
Česko,Rajčata pod skleníky nebo vysokým přístupným krytem,Sklizeň zemědělských plodin (t),2009,
Česko,Rajčata pod skleníky nebo vysokým přístupným krytem,Sklizeň zemědělských plodin (t),2010,
Česko,Rajčata pod skleníky nebo vysokým přístupným krytem,Sklizeň zemědělských plodin (t),2011,
Česko,Rajčata pod skleníky nebo vysokým přístupným krytem,Sklizeň zemědělských plodin (t),2012,
Česko,Rajčata pod skleníky nebo vysokým přístupným krytem,Sklizeň zemědělských plodin (t),2013,
Česko,Rajčata pod skleníky nebo vysokým přístupným krytem,Sklizeň zemědělských plodin (t),2014,
Česko,Rajčata pod skleníky nebo vysokým přístupným krytem,Sklizeň zemědělských plodin (t),2015,
Česko,Rajčata pod skleníky nebo vysokým přístupným krytem,Sklizeň zemědělských plodin (t),2016,
Česko,Rajčata pod skleníky nebo vysokým přístupným krytem,Sklizeň zemědělských plodin (t),2017,
Česko,Rajčata pod skleníky nebo vysokým přístupným krytem,Sklizeň zemědělských plodin (t),2018,
Česko,Rajčata pod skleníky nebo vysokým přístupným krytem,Sklizeň zemědělských plodin (t),2019,
Česko,Rajčata pod skleníky nebo vysokým přístupným krytem,Sklizeň zemědělských plodin (t),2020,
Česko,Rajčata pod skleníky nebo vysokým přístupným krytem,Sklizeň zemědělských plodin (t),2021,
Česko,Rajčata pod skleníky nebo vysokým přístupným krytem,Sklizeň zemědělských plodin (t),2022,
Česko,Rajčata pod skleníky nebo vysokým přístupným krytem,Sklizeň zemědělských plodin (t),2023,13137.81
Česko,Rajčata pod skleníky nebo vysokým přístupným krytem,Sklizeň zemědělských plodin (t),2024,12887.69
Česko,Rajčata pod skleníky nebo vysokým přístupným krytem,Sklizeň zemědělských plodin (t),2025,
Česko,Rajčata pod skleníky nebo vysokým přístupným krytem,Hektarový výnos (t/ha),2009,
Česko,Rajčata pod skleníky nebo vysokým přístupným krytem,Hektarový výnos (t/ha),2010,
Česko,Rajčata pod skleníky nebo vysokým přístupným krytem,Hektarový výnos (t/ha),2011,
Česko,Rajčata pod skleníky nebo vysokým přístupným krytem,Hektarový výnos (t/ha),2012,
Česko,Rajčata pod skleníky nebo vysokým přístupným krytem,Hektarový výnos (t/ha),2013,
Česko,Rajčata pod skleníky nebo vysokým přístupným krytem,Hektarový výnos (t/ha),2014,
Česko,Rajčata pod skleníky nebo vysokým přístupným krytem,Hektarový výnos (t/ha),2015,
Česko,Rajčata pod skleníky nebo vysokým přístupným krytem,Hektarový výnos (t/ha),2016,
Česko,Rajčata pod skleníky nebo vysokým přístupným krytem,Hektarový výnos (t/ha),2017,
Česko,Rajčata pod skleníky nebo vysokým přístupným krytem,Hektarový výnos (t/ha),2018,
Česko,Rajčata pod skleníky nebo vysokým přístupným krytem,Hektarový výnos (t/ha),2019,
Česko,Rajčata pod skleníky nebo vysokým přístupným krytem,Hektarový výnos (t/ha),2020,
Česko,Rajčata pod skleníky nebo vysokým přístupným krytem,Hektarový výnos (t/ha),2021,
Česko,Rajčata pod skleníky nebo vysokým přístupným krytem,Hektarový výnos (t/ha),2022,
Česko,Rajčata pod skleníky nebo vysokým přístupným krytem,Hektarový výnos (t/ha),2023,286.6639755619
Česko,Rajčata pod skleníky nebo vysokým přístupným krytem,Hektarový výnos (t/ha),2024,339.4176981828
Česko,Rajčata pod skleníky nebo vysokým přístupným krytem,Hektarový výnos (t/ha),2025,
Česko,Rajčata pod skleníky nebo vysokým přístupným krytem,Osevní a sklizňová plocha k 31. prosinci (ha),2009,
Česko,Rajčata pod skleníky nebo vysokým přístupným krytem,Osevní a sklizňová plocha k 31. prosinci (ha),2010,
Česko,Rajčata pod skleníky nebo vysokým přístupným krytem,Osevní a sklizňová plocha k 31. prosinci (ha),2011,
Česko,Rajčata pod skleníky nebo vysokým přístupným krytem,Osevní a sklizňová plocha k 31. prosinci (ha),2012,
Česko,Rajčata pod skleníky nebo vysokým přístupným krytem,Osevní a sklizňová plocha k 31. prosinci (ha),2013,
Česko,Rajčata pod skleníky nebo vysokým přístupným krytem,Osevní a sklizňová plocha k 31. prosinci (ha),2014,
Česko,Rajčata pod skleníky nebo vysokým přístupným krytem,Osevní a sklizňová plocha k 31. prosinci (ha),2015,
Česko,Rajčata pod skleníky nebo vysokým přístupným krytem,Osevní a sklizňová plocha k 31. prosinci (ha),2016,
Česko,Rajčata pod skleníky nebo vysokým přístupným krytem,Osevní a sklizňová plocha k 31. prosinci (ha),2017,
Česko,Rajčata pod skleníky nebo vysokým přístupným krytem,Osevní a sklizňová plocha k 31. prosinci (ha),2018,
Česko,Rajčata pod skleníky nebo vysokým přístupným krytem,Osevní a sklizňová plocha k 31. prosinci (ha),2019,
Česko,Rajčata pod skleníky nebo vysokým přístupným krytem,Osevní a sklizňová plocha k 31. prosinci (ha),2020,
Česko,Rajčata pod skleníky nebo vysokým přístupným krytem,Osevní a sklizňová plocha k 31. prosinci (ha),2021,
Česko,Rajčata pod skleníky nebo vysokým přístupným krytem,Osevní a sklizňová plocha k 31. prosinci (ha),2022,
Česko,Rajčata pod skleníky nebo vysokým přístupným krytem,Osevní a sklizňová plocha k 31. prosinci (ha),2023,
Česko,Rajčata pod skleníky nebo vysokým přístupným krytem,Osevní a sklizňová plocha k 31. prosinci (ha),2024,
Česko,Rajčata pod skleníky nebo vysokým přístupným krytem,Osevní a sklizňová plocha k 31. prosinci (ha),2025,
Česko,Rajčata pod skleníky nebo vysokým přístupným krytem,Osevní plocha k 31. květnu (ha),2009,
Česko,Rajčata pod skleníky nebo vysokým přístupným krytem,Osevní plocha k 31. květnu (ha),2010,
Česko,Rajčata pod skleníky nebo vysokým přístupným krytem,Osevní plocha k 31. květnu (ha),2011,
Česko,Rajčata pod skleníky nebo vysokým přístupným krytem,Osevní plocha k 31. květnu (ha),2012,
Česko,Rajčata pod skleníky nebo vysokým přístupným krytem,Osevní plocha k 31. květnu (ha),2013,
Česko,Rajčata pod skleníky nebo vysokým přístupným krytem,Osevní plocha k 31. květnu (ha),2014,
Česko,Rajčata pod skleníky nebo vysokým přístupným krytem,Osevní plocha k 31. květnu (ha),2015,
Česko,Rajčata pod skleníky nebo vysokým přístupným krytem,Osevní plocha k 31. květnu (ha),2016,
Česko,Rajčata pod skleníky nebo vysokým přístupným krytem,Osevní plocha k 31. květnu (ha),2017,
Česko,Rajčata pod skleníky nebo vysokým přístupným krytem,Osevní plocha k 31. květnu (ha),2018,
Česko,Rajčata pod skleníky nebo vysokým přístupným krytem,Osevní plocha k 31. květnu (ha),2019,
Česko,Rajčata pod skleníky nebo vysokým přístupným krytem,Osevní plocha k 31. květnu (ha),2020,
Česko,Rajčata pod skleníky nebo vysokým přístupným krytem,Osevní plocha k 31. květnu (ha),2021,
Česko,Rajčata pod skleníky nebo vysokým přístupným krytem,Osevní plocha k 31. květnu (ha),2022,
Česko,Rajčata pod skleníky nebo vysokým přístupným krytem,Osevní plocha k 31. květnu (ha),2023,
Česko,Rajčata pod skleníky nebo vysokým přístupným krytem,Osevní plocha k 31. květnu (ha),2024,
Česko,Rajčata pod skleníky nebo vysokým přístupným krytem,Osevní plocha k 31. květnu (ha),2025,
Česko,Rajčata pod skleníky nebo vysokým přístupným krytem,Sklizňová plocha k 31. prosinci (ha),2009,
Česko,Rajčata pod skleníky nebo vysokým přístupným krytem,Sklizňová plocha k 31. prosinci (ha),2010,
Česko,Rajčata pod skleníky nebo vysokým přístupným krytem,Sklizňová plocha k 31. prosinci (ha),2011,
Česko,Rajčata pod skleníky nebo vysokým přístupným krytem,Sklizňová plocha k 31. prosinci (ha),2012,
Česko,Rajčata pod skleníky nebo vysokým přístupným krytem,Sklizňová plocha k 31. prosinci (ha),2013,
Česko,Rajčata pod skleníky nebo vysokým přístupným krytem,Sklizňová plocha k 31. prosinci (ha),2014,
Česko,Rajčata pod skleníky nebo vysokým přístupným krytem,Sklizňová plocha k 31. prosinci (ha),2015,
Česko,Rajčata pod skleníky nebo vysokým přístupným krytem,Sklizňová plocha k 31. prosinci (ha),2016,
Česko,Rajčata pod skleníky nebo vysokým přístupným krytem,Sklizňová plocha k 31. prosinci (ha),2017,
Česko,Rajčata pod skleníky nebo vysokým přístupným krytem,Sklizňová plocha k 31. prosinci (ha),2018,
Česko,Rajčata pod skleníky nebo vysokým přístupným krytem,Sklizňová plocha k 31. prosinci (ha),2019,
Česko,Rajčata pod skleníky nebo vysokým přístupným krytem,Sklizňová plocha k 31. prosinci (ha),2020,
Česko,Rajčata pod skleníky nebo vysokým přístupným krytem,Sklizňová plocha k 31. prosinci (ha),2021,
Česko,Rajčata pod skleníky nebo vysokým přístupným krytem,Sklizňová plocha k 31. prosinci (ha),2022,
Česko,Rajčata pod skleníky nebo vysokým přístupným krytem,Sklizňová plocha k 31. prosinci (ha),2023,45.83
Česko,Rajčata pod skleníky nebo vysokým přístupným krytem,Sklizňová plocha k 31. prosinci (ha),2024,37.97
