Ukazatel,Pohlaví,Kraje,Věk (roky),Roky,value
Počet obyvatel - celkem,Celkem,Hlavní město Praha,82,2066,13990.5434631623
Počet obyvatel - celkem,Celkem,Hlavní město Praha,82,2067,14296.0328051683
Počet obyvatel - celkem,Celkem,Hlavní město Praha,82,2068,14625.8290895812
Počet obyvatel - celkem,Celkem,Hlavní město Praha,82,2069,14835.9804769581
Počet obyvatel - celkem,Celkem,Hlavní město Praha,82,2070,14716.6874029338
Počet obyvatel - celkem,Celkem,Hlavní město Praha,82,2071,15191.4367224914
Počet obyvatel - celkem,Celkem,Hlavní město Praha,82,2072,14876.0362244801
Počet obyvatel - celkem,Celkem,Hlavní město Praha,82,2073,15338.1715269574
Počet obyvatel - celkem,Celkem,Hlavní město Praha,82,2074,15591.4260057122
Počet obyvatel - celkem,Celkem,Hlavní město Praha,82,2075,15207.4496478411
Počet obyvatel - celkem,Celkem,Hlavní město Praha,82,2076,15518.25223319
Počet obyvatel - celkem,Celkem,Hlavní město Praha,82,2077,14970.4076128823
Počet obyvatel - celkem,Celkem,Hlavní město Praha,82,2078,14743.1425458989
Počet obyvatel - celkem,Celkem,Hlavní město Praha,82,2079,14655.8182302122
Počet obyvatel - celkem,Celkem,Hlavní město Praha,82,2080,15057.145937268
Počet obyvatel - celkem,Celkem,Hlavní město Praha,82,2081,15006.2276781515
Počet obyvatel - celkem,Celkem,Hlavní město Praha,83,2025,6262.5314675491
Počet obyvatel - celkem,Celkem,Hlavní město Praha,83,2026,6813.6496937488
Počet obyvatel - celkem,Celkem,Hlavní město Praha,83,2027,8204.2864603346
Počet obyvatel - celkem,Celkem,Hlavní město Praha,83,2028,8711.1266085398
Počet obyvatel - celkem,Celkem,Hlavní město Praha,83,2029,8196.5753691445
Počet obyvatel - celkem,Celkem,Hlavní město Praha,83,2030,9986.6427191867
Počet obyvatel - celkem,Celkem,Hlavní město Praha,83,2031,9645.1612382847
Počet obyvatel - celkem,Celkem,Hlavní město Praha,83,2032,8948.5845608553
Počet obyvatel - celkem,Celkem,Hlavní město Praha,83,2033,8569.9212329471
Počet obyvatel - celkem,Celkem,Hlavní město Praha,83,2034,8686.5269041477
Počet obyvatel - celkem,Celkem,Hlavní město Praha,83,2035,9089.9708959825
Počet obyvatel - celkem,Celkem,Hlavní město Praha,83,2036,9156.4943756378
Počet obyvatel - celkem,Celkem,Hlavní město Praha,83,2037,9003.1510614734
Počet obyvatel - celkem,Celkem,Hlavní město Praha,83,2038,8921.6431644143
Počet obyvatel - celkem,Celkem,Hlavní město Praha,83,2039,8601.6808128627
Počet obyvatel - celkem,Celkem,Hlavní město Praha,83,2040,8314.4239025408
Počet obyvatel - celkem,Celkem,Hlavní město Praha,83,2041,7995.7284985581
Počet obyvatel - celkem,Celkem,Hlavní město Praha,83,2042,7522.5791394368
Počet obyvatel - celkem,Celkem,Hlavní město Praha,83,2043,6953.0751181356
Počet obyvatel - celkem,Celkem,Hlavní město Praha,83,2044,7293.7966676733
Počet obyvatel - celkem,Celkem,Hlavní město Praha,83,2045,7596.5948414601
Počet obyvatel - celkem,Celkem,Hlavní město Praha,83,2046,8028.1474335301
Počet obyvatel - celkem,Celkem,Hlavní město Praha,83,2047,9135.695869811
Počet obyvatel - celkem,Celkem,Hlavní město Praha,83,2048,9514.7902581341
Počet obyvatel - celkem,Celkem,Hlavní město Praha,83,2049,9101.7076528151
Počet obyvatel - celkem,Celkem,Hlavní město Praha,83,2050,8669.94298964
Počet obyvatel - celkem,Celkem,Hlavní město Praha,83,2051,8867.9514527752
Počet obyvatel - celkem,Celkem,Hlavní město Praha,83,2052,8773.8102035134
Počet obyvatel - celkem,Celkem,Hlavní město Praha,83,2053,9182.2084964988
Počet obyvatel - celkem,Celkem,Hlavní město Praha,83,2054,9989.5942736469
Počet obyvatel - celkem,Celkem,Hlavní město Praha,83,2055,10539.2536963268
Počet obyvatel - celkem,Celkem,Hlavní město Praha,83,2056,11055.8381982873
Počet obyvatel - celkem,Celkem,Hlavní město Praha,83,2057,12568.3812427806
Počet obyvatel - celkem,Celkem,Hlavní město Praha,83,2058,13885.1866044402
Počet obyvatel - celkem,Celkem,Hlavní město Praha,83,2059,14132.5718868083
Počet obyvatel - celkem,Celkem,Hlavní město Praha,83,2060,14286.2933417835
Počet obyvatel - celkem,Celkem,Hlavní město Praha,83,2061,14621.2369210088
Počet obyvatel - celkem,Celkem,Hlavní město Praha,83,2062,14867.3559863729
Počet obyvatel - celkem,Celkem,Hlavní město Praha,83,2063,14891.173042641
Počet obyvatel - celkem,Celkem,Hlavní město Praha,83,2064,13685.0136357124
Počet obyvatel - celkem,Celkem,Hlavní město Praha,83,2065,13378.2358484883
Počet obyvatel - celkem,Celkem,Hlavní město Praha,83,2066,13614.6714746348
Počet obyvatel - celkem,Celkem,Hlavní město Praha,83,2067,13522.2334318798
Počet obyvatel - celkem,Celkem,Hlavní město Praha,83,2068,13824.1793862687
Počet obyvatel - celkem,Celkem,Hlavní město Praha,83,2069,14150.2499775495
Počet obyvatel - celkem,Celkem,Hlavní město Praha,83,2070,14361.2156386232
Počet obyvatel - celkem,Celkem,Hlavní město Praha,83,2071,14251.1190969385
Počet obyvatel - celkem,Celkem,Hlavní město Praha,83,2072,14720.2405672773
Počet obyvatel - celkem,Celkem,Hlavní město Praha,83,2073,14419.5261304348
Počet obyvatel - celkem,Celkem,Hlavní město Praha,83,2074,14874.9805609124
Počet obyvatel - celkem,Celkem,Hlavní město Praha,83,2075,15128.409648202
Počet obyvatel - celkem,Celkem,Hlavní město Praha,83,2076,14761.1932200596
Počet obyvatel - celkem,Celkem,Hlavní město Praha,83,2077,15070.9717522657
Počet obyvatel - celkem,Celkem,Hlavní město Praha,83,2078,14544.9911963606
Počet obyvatel - celkem,Celkem,Hlavní město Praha,83,2079,14329.9466685279
Počet obyvatel - celkem,Celkem,Hlavní město Praha,83,2080,14252.2530675802
Počet obyvatel - celkem,Celkem,Hlavní město Praha,83,2081,14649.0168877915
Počet obyvatel - celkem,Celkem,Hlavní město Praha,84,2025,5376.8387900796
Počet obyvatel - celkem,Celkem,Hlavní město Praha,84,2026,5810.75561763
Počet obyvatel - celkem,Celkem,Hlavní město Praha,84,2027,6331.7028111104
Počet obyvatel - celkem,Celkem,Hlavní město Praha,84,2028,7633.5228225734
Počet obyvatel - celkem,Celkem,Hlavní město Praha,84,2029,8122.8791578914
Počet obyvatel - celkem,Celkem,Hlavní město Praha,84,2030,7649.7966318591
Počet obyvatel - celkem,Celkem,Hlavní město Praha,84,2031,9332.8345440835
Počet obyvatel - celkem,Celkem,Hlavní město Praha,84,2032,9020.8663888076
Počet obyvatel - celkem,Celkem,Hlavní město Praha,84,2033,8377.3932917021
Počet obyvatel - celkem,Celkem,Hlavní město Praha,84,2034,8030.2431940467
Počet obyvatel - celkem,Celkem,Hlavní město Praha,84,2035,8148.1287801171
Počet obyvatel - celkem,Celkem,Hlavní město Praha,84,2036,8534.1248533237
Počet obyvatel - celkem,Celkem,Hlavní město Praha,84,2037,8605.2957792659
Počet obyvatel - celkem,Celkem,Hlavní město Praha,84,2038,8467.1113365564
Počet obyvatel - celkem,Celkem,Hlavní město Praha,84,2039,8399.4918092168
Počet obyvatel - celkem,Celkem,Hlavní město Praha,84,2040,8105.0690392767
Počet obyvatel - celkem,Celkem,Hlavní město Praha,84,2041,7841.8115288753
Počet obyvatel - celkem,Celkem,Hlavní město Praha,84,2042,7547.6180505655
Počet obyvatel - celkem,Celkem,Hlavní město Praha,84,2043,7106.768796254
Počet obyvatel - celkem,Celkem,Hlavní město Praha,84,2044,6572.9691790693
Počet obyvatel - celkem,Celkem,Hlavní město Praha,84,2045,6901.1215467063
Počet obyvatel - celkem,Celkem,Hlavní město Praha,84,2046,7194.599101113
Počet obyvatel - celkem,Celkem,Hlavní město Praha,84,2047,7608.5827115521
Počet obyvatel - celkem,Celkem,Hlavní město Praha,84,2048,8666.3856150021
Počet obyvatel - celkem,Celkem,Hlavní město Praha,84,2049,9032.4815197605
Počet obyvatel - celkem,Celkem,Hlavní město Praha,84,2050,8646.5632263057
Počet obyvatel - celkem,Celkem,Hlavní město Praha,84,2051,8243.262721747
Počet obyvatel - celkem,Celkem,Hlavní město Praha,84,2052,8437.5601941943
Počet obyvatel - celkem,Celkem,Hlavní město Praha,84,2053,8353.2839611415
Počet obyvatel - celkem,Celkem,Hlavní město Praha,84,2054,8749.0338188001
Počet obyvatel - celkem,Celkem,Hlavní město Praha,84,2055,9525.3037749548
Počet obyvatel - celkem,Celkem,Hlavní město Praha,84,2056,10056.0912367644
Počet obyvatel - celkem,Celkem,Hlavní město Praha,84,2057,10555.1381097331
Počet obyvatel - celkem,Celkem,Hlavní město Praha,84,2058,12008.2950270834
Počet obyvatel - celkem,Celkem,Hlavní město Praha,84,2059,13277.6564803038
Počet obyvatel - celkem,Celkem,Hlavní město Praha,84,2060,13522.5473842962
Počet obyvatel - celkem,Celkem,Hlavní město Praha,84,2061,13677.1744846621
Počet obyvatel - celkem,Celkem,Hlavní město Praha,84,2062,14008.06531411
Počet obyvatel - celkem,Celkem,Hlavní město Praha,84,2063,14253.4393636557
Počet obyvatel - celkem,Celkem,Hlavní město Praha,84,2064,14286.0053395176
Počet obyvatel - celkem,Celkem,Hlavní město Praha,84,2065,13135.2613736317
Počet obyvatel - celkem,Celkem,Hlavní město Praha,84,2066,12847.9202749425
Počet obyvatel - celkem,Celkem,Hlavní město Praha,84,2067,13084.7558913055
Počet obyvatel - celkem,Celkem,Hlavní město Praha,84,2068,13003.8956577717
Počet obyvatel - celkem,Celkem,Hlavní město Praha,84,2069,13301.3711883511
Počet obyvatel - celkem,Celkem,Hlavní město Praha,84,2070,13622.7015800783
Počet obyvatel - celkem,Celkem,Hlavní město Praha,84,2071,13833.899633495
Počet obyvatel - celkem,Celkem,Hlavní město Praha,84,2072,13733.5658423398
Počet obyvatel - celkem,Celkem,Hlavní město Praha,84,2073,14195.6034727561
Počet obyvatel - celkem,Celkem,Hlavní město Praha,84,2074,13910.8244983297
Počet obyvatel - celkem,Celkem,Hlavní město Praha,84,2075,14358.2376974231
Počet obyvatel - celkem,Celkem,Hlavní město Praha,84,2076,14611.1806405884
Počet obyvatel - celkem,Celkem,Hlavní město Praha,84,2077,14262.223825789
Počet obyvatel - celkem,Celkem,Hlavní město Praha,84,2078,14570.1865024081
Počet obyvatel - celkem,Celkem,Hlavní město Praha,84,2079,14068.1269174029
Počet obyvatel - celkem,Celkem,Hlavní město Praha,84,2080,13866.3076051227
Počet obyvatel - celkem,Celkem,Hlavní město Praha,84,2081,13798.7667440235
Počet obyvatel - celkem,Celkem,Hlavní město Praha,85,2025,4276.009092768
Počet obyvatel - celkem,Celkem,Hlavní město Praha,85,2026,4943.0974505865
Počet obyvatel - celkem,Celkem,Hlavní město Praha,85,2027,5348.7936717154
Počet obyvatel - celkem,Celkem,Hlavní město Praha,85,2028,5837.5600149138
Počet obyvatel - celkem,Celkem,Hlavní město Praha,85,2029,7053.7521428503
Počet obyvatel - celkem,Celkem,Hlavní město Praha,85,2030,7515.5916844365
Počet obyvatel - celkem,Celkem,Hlavní město Praha,85,2031,7084.2241260666
Počet obyvatel - celkem,Celkem,Hlavní město Praha,85,2032,8654.6683855063
Počet obyvatel - celkem,Celkem,Hlavní město Praha,85,2033,8372.0605103977
Počet obyvatel - celkem,Celkem,Hlavní město Praha,85,2034,7782.4167582843
Počet obyvatel - celkem,Celkem,Hlavní město Praha,85,2035,7466.8594787387
Počet obyvatel - celkem,Celkem,Hlavní město Praha,85,2036,7584.7410431374
Počet obyvatel - celkem,Celkem,Hlavní město Praha,85,2037,7951.3725484569
Počet obyvatel - celkem,Celkem,Hlavní město Praha,85,2038,8026.1950277743
Počet obyvatel - celkem,Celkem,Hlavní město Praha,85,2039,7903.1232542047
Počet obyvatel - celkem,Celkem,Hlavní město Praha,85,2040,7848.9646228446
Počet obyvatel - celkem,Celkem,Hlavní město Praha,85,2041,7580.6021671792
Počet obyvatel - celkem,Celkem,Hlavní město Praha,85,2042,7341.7819521546
Počet obyvatel - celkem,Celkem,Hlavní město Praha,85,2043,7072.7573078345
Počet obyvatel - celkem,Celkem,Hlavní město Praha,85,2044,6665.4569963513
Počet obyvatel - celkem,Celkem,Hlavní město Praha,85,2045,6169.0001606818
Počet obyvatel - celkem,Celkem,Hlavní město Praha,85,2046,6483.1234643273
Počet obyvatel - celkem,Celkem,Hlavní město Praha,85,2047,6765.8614035143
Počet obyvatel - celkem,Celkem,Hlavní město Praha,85,2048,7160.4871125969
Počet obyvatel - celkem,Celkem,Hlavní město Praha,85,2049,8164.3405115975
Počet obyvatel - celkem,Celkem,Hlavní město Praha,85,2050,8515.8627773765
Počet obyvatel - celkem,Celkem,Hlavní město Praha,85,2051,8158.3196296945
Počet obyvatel - celkem,Celkem,Hlavní město Praha,85,2052,7784.7290845186
Počet obyvatel - celkem,Celkem,Hlavní město Praha,85,2053,7974.4154853851
Počet obyvatel - celkem,Celkem,Hlavní město Praha,85,2054,7900.1506243971
Počet obyvatel - celkem,Celkem,Hlavní město Praha,85,2055,8281.5107830865
Počet obyvatel - celkem,Celkem,Hlavní město Praha,85,2056,9023.4955510537
Počet obyvatel - celkem,Celkem,Hlavní město Praha,85,2057,9533.1996811944
Počet obyvatel - celkem,Celkem,Hlavní město Praha,85,2058,10012.5926567458
Počet obyvatel - celkem,Celkem,Hlavní město Praha,85,2059,11400.4885197202
Počet obyvatel - celkem,Celkem,Hlavní město Praha,85,2060,12617.2406100134
Počet obyvatel - celkem,Celkem,Hlavní město Praha,85,2061,12858.5638989793
Počet obyvatel - celkem,Celkem,Hlavní město Praha,85,2062,13013.4051008772
Počet obyvatel - celkem,Celkem,Hlavní město Praha,85,2063,13338.8254575848
Počet obyvatel - celkem,Celkem,Hlavní město Praha,85,2064,13582.4117747665
Počet obyvatel - celkem,Celkem,Hlavní město Praha,85,2065,13623.6064711101
Počet obyvatel - celkem,Celkem,Hlavní město Praha,85,2066,12532.8360006698
Počet obyvatel - celkem,Celkem,Hlavní město Praha,85,2067,12266.0592651822
Počet obyvatel - celkem,Celkem,Hlavní město Praha,85,2068,12502.3513634758
Počet obyvatel - celkem,Celkem,Hlavní město Praha,85,2069,12433.3981999613
Počet obyvatel - celkem,Celkem,Hlavní město Praha,85,2070,12725.2788816772
Počet obyvatel - celkem,Celkem,Hlavní město Praha,85,2071,13040.6720494367
Počet obyvatel - celkem,Celkem,Hlavní město Praha,85,2072,13251.3751742534
Počet obyvatel - celkem,Celkem,Hlavní město Praha,85,2073,13161.2725149309
Počet obyvatel - celkem,Celkem,Hlavní město Praha,85,2074,13614.5584098418
Počet obyvatel - celkem,Celkem,Hlavní město Praha,85,2075,13346.9347463529
Počet obyvatel - celkem,Celkem,Hlavní město Praha,85,2076,13784.7008403104
Počet obyvatel - celkem,Celkem,Hlavní město Praha,85,2077,14036.3587014159
Počet obyvatel - celkem,Celkem,Hlavní město Praha,85,2078,13707.1598436362
Počet obyvatel - celkem,Celkem,Hlavní město Praha,85,2079,14012.3266060902
Počet obyvatel - celkem,Celkem,Hlavní město Praha,85,2080,13536.3227574584
Počet obyvatel - celkem,Celkem,Hlavní město Praha,85,2081,13348.6782648408
Počet obyvatel - celkem,Celkem,Hlavní město Praha,86,2025,4032.1657666059
Počet obyvatel - celkem,Celkem,Hlavní město Praha,86,2026,3887.8351837157
Počet obyvatel - celkem,Celkem,Hlavní město Praha,86,2027,4501.4599648335
Počet obyvatel - celkem,Celkem,Hlavní město Praha,86,2028,4877.3633530212
Počet obyvatel - celkem,Celkem,Hlavní město Praha,86,2029,5338.4226321762
Počet obyvatel - celkem,Celkem,Hlavní město Praha,86,2030,6458.1012715784
Počet obyvatel - celkem,Celkem,Hlavní město Praha,86,2031,6890.161118297
Počet obyvatel - celkem,Celkem,Hlavní město Praha,86,2032,6500.6615254986
Počet obyvatel - celkem,Celkem,Hlavní město Praha,86,2033,7953.2084415141
Počet obyvatel - celkem,Celkem,Hlavní město Praha,86,2034,7699.777790455
Počet obyvatel - celkem,Celkem,Hlavní město Praha,86,2035,7164.743648607
Počet obyvatel - celkem,Celkem,Hlavní město Praha,86,2036,6880.9524018915
Počet obyvatel - celkem,Celkem,Hlavní město Praha,86,2037,6997.7321265681
Počet obyvatel - celkem,Celkem,Hlavní město Praha,86,2038,7343.2110524303
Počet obyvatel - celkem,Celkem,Hlavní město Praha,86,2039,7420.7961157886
Počet obyvatel - celkem,Celkem,Hlavní město Praha,86,2040,7312.7360432363
Počet obyvatel - celkem,Celkem,Hlavní město Praha,86,2041,7271.6038594602
Počet obyvatel - celkem,Celkem,Hlavní město Praha,86,2042,7029.6990419096
Počet obyvatel - celkem,Celkem,Hlavní město Praha,86,2043,6815.6318354863
Počet obyvatel - celkem,Celkem,Hlavní město Praha,86,2044,6572.270173519
Počet obyvatel - celkem,Celkem,Hlavní město Praha,86,2045,6199.5864969833
Počet obyvatel - celkem,Celkem,Hlavní město Praha,86,2046,5741.9789604116
Počet obyvatel - celkem,Celkem,Hlavní město Praha,86,2047,6040.4971085639
Počet obyvatel - celkem,Celkem,Hlavní město Praha,86,2048,6311.0280504337
Počet obyvatel - celkem,Celkem,Hlavní město Praha,86,2049,6684.4181719894
Počet obyvatel - celkem,Celkem,Hlavní město Praha,86,2050,7629.9657142797
Počet obyvatel - celkem,Celkem,Hlavní město Praha,86,2051,7965.1518660955
Počet obyvatel - celkem,Celkem,Hlavní město Praha,86,2052,7637.085037949
Počet obyvatel - celkem,Celkem,Hlavní město Praha,86,2053,7294.3979787888
Počet obyvatel - celkem,Celkem,Hlavní město Praha,86,2054,7478.369809407
Počet obyvatel - celkem,Celkem,Hlavní město Praha,86,2055,7414.1779356798
Počet obyvatel - celkem,Celkem,Hlavní město Praha,86,2056,7779.2880242428
Počet obyvatel - celkem,Celkem,Hlavní město Praha,86,2057,8483.5922124312
Počet obyvatel - celkem,Celkem,Hlavní město Praha,86,2058,8969.8177162371
Počet obyvatel - celkem,Celkem,Hlavní město Praha,86,2059,9427.2936573384
Počet obyvatel - celkem,Celkem,Hlavní město Praha,86,2060,10743.7052742967
Počet obyvatel - celkem,Celkem,Hlavní město Praha,86,2061,11902.3634417849
Počet obyvatel - celkem,Celkem,Hlavní město Praha,86,2062,12138.8520427629
Počet obyvatel - celkem,Celkem,Hlavní město Praha,86,2063,12293.0025144184
Počet obyvatel - celkem,Celkem,Hlavní město Praha,86,2064,12611.3567347827
Počet obyvatel - celkem,Celkem,Hlavní město Praha,86,2065,12851.9076541825
Počet obyvatel - celkem,Celkem,Hlavní město Praha,86,2066,12901.3841228775
Počet obyvatel - celkem,Celkem,Hlavní město Praha,86,2067,11875.2933603295
Počet obyvatel - celkem,Celkem,Hlavní město Praha,86,2068,11630.1114818761
Počet obyvatel - celkem,Celkem,Hlavní město Praha,86,2069,11864.7653606034
Počet obyvatel - celkem,Celkem,Hlavní město Praha,86,2070,11807.9881102609
Počet obyvatel - celkem,Celkem,Hlavní město Praha,86,2071,12092.9037653062
Počet obyvatel - celkem,Celkem,Hlavní město Praha,86,2072,12400.9521255148
Počet obyvatel - celkem,Celkem,Hlavní město Praha,86,2073,12610.2482477708
Počet obyvatel - celkem,Celkem,Hlavní město Praha,86,2074,12530.7492042709
Počet obyvatel - celkem,Celkem,Hlavní město Praha,86,2075,12973.3707996323
Počet obyvatel - celkem,Celkem,Hlavní město Praha,86,2076,12724.0939203438
Počet obyvatel - celkem,Celkem,Hlavní město Praha,86,2077,13150.3378702649
