Území;Ukazatel;Týdny;Věkové skupiny (roky);value
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 09. týden 2017;65-74;47.0584775111948
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 09. týden 2017;75-84;113.999848937026
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 09. týden 2017;85 a více;367.049393192716
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 08. týden 2017;celkem;22.2803677536814
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 08. týden 2017;0-14;0.546356862090422
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 08. týden 2017;15-44;1.574652485
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 08. týden 2017;45-64;10.5771181
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 08. týden 2017;65-74;47.5486699852697
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 08. týden 2017;75-84;112.243302728443
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 08. týden 2017;85 a více;393.632357602217
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 07. týden 2017;celkem;23.5565025210751
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 07. týden 2017;0-14;0.485650544080375
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 07. týden 2017;15-44;1.145201807
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 07. týden 2017;45-64;12.90335713
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 07. týden 2017;65-74;45.3428038519325
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 07. týden 2017;75-84;120.147760667066
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 07. týden 2017;85 a více;430.439539092294
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 06. týden 2017;celkem;24.9555243401438
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 06. týden 2017;0-14;0.546356862090422
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 06. týden 2017;15-44;1.383785517
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 06. týden 2017;45-64;13.26683198
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 06. týden 2017;65-74;49.5094398815695
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 06. týden 2017;75-84;124.89043543024
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 06. týden 2017;85 a více;455.488870939708
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 05. týden 2017;celkem;24.5585046347324
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 05. týden 2017;0-14;0.546356862090422
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 05. týden 2017;15-44;1.240635291
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 05. týden 2017;45-64;11.95832252
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 05. týden 2017;65-74;45.8329963260074
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 05. týden 2017;75-84;136.13233116517
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 05. týden 2017;85 a více;445.77586471316
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 04. týden 2017;celkem;26.0993192057337
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 04. týden 2017;0-14;0.424944226070328
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 04. týden 2017;15-44;1.359927146
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 04. týden 2017;45-64;13.73934928
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 04. týden 2017;65-74;48.5290549334196
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 04. týden 2017;75-84;144.739407587226
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 04. týden 2017;85 a více;460.600979479996
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 03. týden 2017;celkem;26.7799244150104
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 03. týden 2017;0-14;0.667769498110516
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 03. týden 2017;15-44;1.670085969
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 03. týden 2017;45-64;14.13917161
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 03. týden 2017;65-74;49.754536118607
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 03. týden 2017;75-84;149.482082350399
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 03. týden 2017;85 a více;461.623401188054
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 02. týden 2017;celkem;26.5719617121758
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 02. týden 2017;0-14;0.364237908060281
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 02. týden 2017;15-44;1.765519453
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 02. týden 2017;45-64;13.99378167
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 02. týden 2017;65-74;50.816619812436
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 02. týden 2017;75-84;137.186258890319
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 02. týden 2017;85 a více;482.071835349208
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 01. týden 2017;celkem;26.1182249059914
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 01. týden 2017;0-14;0.728475816120563
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 01. týden 2017;15-44;1.741661082
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 01. týden 2017;45-64;13.63030682
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 01. týden 2017;65-74;52.1237997433025
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 01. týden 2017;75-84;138.942805098902
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 01. týden 2017;85 a více;446.798286421217
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 52. týden 2016;celkem;24.8250803048709
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 52. týden 2016;0-14;0.492696998736232
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 52. týden 2016;15-44;1.532648719
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 52. týden 2016;45-64;12.04342453
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 52. týden 2016;65-74;53.2747115128082
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 52. týden 2016;75-84;131.365844880331
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 52. týden 2016;85 a více;451.91506967024
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 51. týden 2016;celkem;23.0721643291453
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 51. týden 2016;0-14;0.492696998736232
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 51. týden 2016;15-44;0.872430809
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 51. týden 2016;45-64;12.98658428
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 51. týden 2016;65-74;48.2249758243904
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 51. týden 2016;75-84;127.766780637034
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 51. týden 2016;85 a více;397.282144580997
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 50. týden 2016;celkem;20.8833881648609
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 50. týden 2016;0-14;0.61587124842029
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 50. týden 2016;15-44;1.273277397
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 50. týden 2016;45-64;11.3541924
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 50. týden 2016;65-74;43.764375966288
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 50. týden 2016;75-84;117.509447543639
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 50. týden 2016;85 a více;346.892553479269
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 49. týden 2016;celkem;20.8454872788993
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 49. týden 2016;0-14;0.677458373262319
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 49. týden 2016;15-44;1.367594241
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 49. týden 2016;45-64;11.9345984
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 49. týden 2016;65-74;45.1951344113397
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 49. týden 2016;75-84;107.072161238078
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 49. týden 2016;85 a více;355.379221454297
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 48. týden 2016;celkem;20.1348456671186
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 48. týden 2016;0-14;0.369522749052174
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 48. týden 2016;15-44;1.367594241
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 48. týden 2016;45-64;12.00714915
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 48. týden 2016;65-74;41.3236703835527
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 48. týden 2016;75-84;107.971927298902
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 48. týden 2016;85 a více;338.93630225268
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 47. týden 2016;celkem;19.7463615860118
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 47. týden 2016;0-14;0.431109873894203
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 47. týden 2016;15-44;1.273277397
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 47. týden 2016;45-64;10.95516327
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 47. týden 2016;65-74;38.8829648008174
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 47. týden 2016;75-84;108.691740147562
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 47. týden 2016;85 a více;347.422970227708
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 46. týden 2016;celkem;20.2201226605323
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 46. týden 2016;0-14;0.431109873894203
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 46. týden 2016;15-44;1.485490297
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 46. týden 2016;45-64;12.00714915
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 46. týden 2016;65-74;41.9128062138681
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 46. týden 2016;75-84;105.812488752924
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 46. týden 2016;85 a více;343.179636240194
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 45. týden 2016;celkem;18.6472358931244
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 45. týden 2016;0-14;0.554284123578261
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 45. týden 2016;15-44;1.226118975
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 45. týden 2016;45-64;10.26593115
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 45. týden 2016;65-74;39.4721006311328
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 45. týden 2016;75-84;100.413892387979
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 45. týden 2016;85 a více;316.658798818232
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 44. týden 2016;celkem;18.9220173163463
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 44. týden 2016;0-14;0.800632622946377
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 44. týden 2016;15-44;1.296856608
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 44. týden 2016;45-64;10.4835834
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 44. týden 2016;65-74;38.0413421860811
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 44. týden 2016;75-84;105.632535540759
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 44. týden 2016;85 a více;318.780465811989
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 43. týden 2016;celkem;19.2820757329818
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 43. týden 2016;0-14;0.739045498104348
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 43. týden 2016;15-44;1.461911086
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 43. týden 2016;45-64;11.71694615
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 43. týden 2016;65-74;42.4177797827099
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 43. týden 2016;75-84;99.3341731149901
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 43. týden 2016;85 a více;308.702547591643
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 42. týden 2016;celkem;20.2959244324556
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 42. týden 2016;0-14;0.677458373262319
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 42. týden 2016;15-44;1.34401503
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 42. týden 2016;45-64;11.82577228
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 42. týden 2016;65-74;45.7842702416551
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 42. týden 2016;75-84;108.331833723232
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 42. týden 2016;85 a více;319.310882560428
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 41. týden 2016;celkem;19.7368863645214
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 41. týden 2016;0-14;0.492696998736232
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 41. týden 2016;15-44;1.603386352
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 41. týden 2016;45-64;11.17281552
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 41. týden 2016;65-74;38.0413421860811
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 41. týden 2016;75-84;100.233939175814
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 41. týden 2016;85 a více;365.987556423082
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 40. týden 2016;celkem;18.8651659874038
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 40. týden 2016;0-14;0.800632622946377
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 40. týden 2016;15-44;1.249698186
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 40. týden 2016;45-64;10.66496027
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 40. týden 2016;65-74;39.3037761081855
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 40. týden 2016;75-84;105.27262911643
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 40. týden 2016;85 a více;307.111297346325
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 39. týden 2016;celkem;18.8367403229326
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 39. týden 2016;0-14;0.61587124842029
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 39. týden 2016;15-44;1.768440829
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 39. týden 2016;45-64;11.31791702
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 39. týden 2016;65-74;40.9870213376581
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 39. týden 2016;75-84;101.493611660968
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 39. týden 2016;85 a více;286.425044157194
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 38. týden 2016;celkem;17.3775562134097
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 38. týden 2016;0-14;0.554284123578261
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 38. týden 2016;15-44;1.603386352
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 38. týden 2016;45-64;10.41103265
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 38. týden 2016;65-74;37.6205308787129
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 38. týden 2016;75-84;94.8353428108692
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 38. týden 2016;85 a více;263.086707225867
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 37. týden 2016;celkem;18.2871774764889
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 37. týden 2016;0-14;0.492696998736232
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 37. týden 2016;15-44;1.155381342
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 37. týden 2016;45-64;11.0639894
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 37. týden 2016;65-74;36.6105837410294
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 37. týden 2016;75-84;100.593845600144
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 37. týden 2016;85 a více;304.459213604129
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 36. týden 2016;celkem;18.7609385510093
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 36. týden 2016;0-14;0.369522749052174
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 36. týden 2016;15-44;0.990326864
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 36. týden 2016;45-64;11.39046777
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 36. týden 2016;65-74;41.239508122079
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 36. týden 2016;75-84;102.753284146122
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 36. týden 2016;85 a více;295.442128880662
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 35. týden 2016;celkem;18.173474818604
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 35. týden 2016;0-14;0.862219747788406
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 35. týden 2016;15-44;1.10822292
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 35. týden 2016;45-64;10.4835834
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 35. týden 2016;65-74;42.0811307368153
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 35. týden 2016;75-84;94.1155299622098
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 35. týden 2016;85 a více;289.077127899391
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 34. týden 2016;celkem;19.3578775049051
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 34. týden 2016;0-14;0.431109873894203
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 34. týden 2016;15-44;1.721282407
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 34. týden 2016;45-64;10.15710502
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 34. týden 2016;65-74;39.6404251540801
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 34. týden 2016;75-84;106.352348389419
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 34. týden 2016;85 a více;329.388800780773
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 33. týden 2016;celkem;18.4672066848067
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 33. týden 2016;0-14;0.246348499368116
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 33. týden 2016;15-44;1.721282407
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 33. týden 2016;45-64;10.15710502
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 33. týden 2016;65-74;38.8829648008174
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 33. týden 2016;75-84;95.5551556595285
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 33. týden 2016;85 a více;317.71963231511
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 32. týden 2016;celkem;17.4249323208617
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 32. týden 2016;0-14;0.554284123578261
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 32. týden 2016;15-44;1.414752664
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 32. týden 2016;45-64;10.26593115
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 32. týden 2016;65-74;39.6404251540801
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 32. týden 2016;75-84;90.8763721432428
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 32. týden 2016;85 a více;271.042958452456
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 31. týden 2016;celkem;17.3112296629768
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 31. týden 2016;0-14;0.61587124842029
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 31. týden 2016;15-44;1.509069508
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 31. týden 2016;45-64;10.0482789
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 31. týden 2016;65-74;36.3580969566085
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 31. týden 2016;75-84;93.935576750045
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 31. týden 2016;85 a více;276.877542685288
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 30. týden 2016;celkem;18.4008801343738
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 30. týden 2016;0-14;0.554284123578261
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 30. týden 2016;15-44;1.55622793
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 30. týden 2016;45-64;10.95516327
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 30. týden 2016;65-74;40.6503722917636
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 30. týden 2016;75-84;92.3159978405615
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 30. týden 2016;85 a více;301.807129861933
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 29. týden 2016;celkem;18.7704137724997
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 29. týden 2016;0-14;0.862219747788406
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 29. týden 2016;15-44;1.721282407
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 29. týden 2016;45-64;10.51985877
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 29. týden 2016;65-74;39.8087496770273
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 29. týden 2016;75-84;98.7943134784956
