Území;Ukazatel;Očištění;Typ indexu;Typ tržeb;Vybraná průmyslová činnost;Kumulace měsíců;value
Česko;Tržby z průmyslové činnosti (běžné ceny);Bez očištění;Meziroční index;Celkem;17 Výroba papíru a výrobků z papíru;leden – březen 2008;101.9004012953
Česko;Tržby z průmyslové činnosti (běžné ceny);Bez očištění;Meziroční index;Celkem;17 Výroba papíru a výrobků z papíru;leden – únor 2008;105.7716591079
Česko;Tržby z průmyslové činnosti (běžné ceny);Bez očištění;Meziroční index;Celkem;17 Výroba papíru a výrobků z papíru;leden 2008;104.0809719646
Česko;Tržby z průmyslové činnosti (běžné ceny);Bez očištění;Meziroční index;Celkem;17 Výroba papíru a výrobků z papíru;leden – prosinec 2007;110.9535387495
Česko;Tržby z průmyslové činnosti (běžné ceny);Bez očištění;Meziroční index;Celkem;17 Výroba papíru a výrobků z papíru;leden – listopad 2007;111.3227668586
Česko;Tržby z průmyslové činnosti (běžné ceny);Bez očištění;Meziroční index;Celkem;17 Výroba papíru a výrobků z papíru;leden – říjen 2007;111.4577914982
Česko;Tržby z průmyslové činnosti (běžné ceny);Bez očištění;Meziroční index;Celkem;17 Výroba papíru a výrobků z papíru;leden – září 2007;111.1595575757
Česko;Tržby z průmyslové činnosti (běžné ceny);Bez očištění;Meziroční index;Celkem;17 Výroba papíru a výrobků z papíru;leden – srpen 2007;111.4810560352
Česko;Tržby z průmyslové činnosti (běžné ceny);Bez očištění;Meziroční index;Celkem;17 Výroba papíru a výrobků z papíru;leden – červenec 2007;111.5552120864
Česko;Tržby z průmyslové činnosti (běžné ceny);Bez očištění;Meziroční index;Celkem;17 Výroba papíru a výrobků z papíru;leden – červen 2007;111.0808139632
Česko;Tržby z průmyslové činnosti (běžné ceny);Bez očištění;Meziroční index;Celkem;17 Výroba papíru a výrobků z papíru;leden – květen 2007;110.7979908378
Česko;Tržby z průmyslové činnosti (běžné ceny);Bez očištění;Meziroční index;Celkem;17 Výroba papíru a výrobků z papíru;leden – duben 2007;110.958122292
Česko;Tržby z průmyslové činnosti (běžné ceny);Bez očištění;Meziroční index;Celkem;17 Výroba papíru a výrobků z papíru;leden – březen 2007;109.5193445556
Česko;Tržby z průmyslové činnosti (běžné ceny);Bez očištění;Meziroční index;Celkem;17 Výroba papíru a výrobků z papíru;leden – únor 2007;110.6378412275
Česko;Tržby z průmyslové činnosti (běžné ceny);Bez očištění;Meziroční index;Celkem;17 Výroba papíru a výrobků z papíru;leden 2007;111.9910906961
Česko;Tržby z průmyslové činnosti (běžné ceny);Bez očištění;Meziroční index;Celkem;17 Výroba papíru a výrobků z papíru;leden – prosinec 2006;100.680862611
Česko;Tržby z průmyslové činnosti (běžné ceny);Bez očištění;Meziroční index;Celkem;17 Výroba papíru a výrobků z papíru;leden – listopad 2006;100.8028533394
Česko;Tržby z průmyslové činnosti (běžné ceny);Bez očištění;Meziroční index;Celkem;17 Výroba papíru a výrobků z papíru;leden – říjen 2006;100.3567856424
Česko;Tržby z průmyslové činnosti (běžné ceny);Bez očištění;Meziroční index;Celkem;17 Výroba papíru a výrobků z papíru;leden – září 2006;99.5385397147
Česko;Tržby z průmyslové činnosti (běžné ceny);Bez očištění;Meziroční index;Celkem;17 Výroba papíru a výrobků z papíru;leden – srpen 2006;99.5704673526
Česko;Tržby z průmyslové činnosti (běžné ceny);Bez očištění;Meziroční index;Celkem;17 Výroba papíru a výrobků z papíru;leden – červenec 2006;99.1603837105
Česko;Tržby z průmyslové činnosti (běžné ceny);Bez očištění;Meziroční index;Celkem;17 Výroba papíru a výrobků z papíru;leden – červen 2006;99.2420070461
Česko;Tržby z průmyslové činnosti (běžné ceny);Bez očištění;Meziroční index;Celkem;17 Výroba papíru a výrobků z papíru;leden – květen 2006;99.7505924747
Česko;Tržby z průmyslové činnosti (běžné ceny);Bez očištění;Meziroční index;Celkem;17 Výroba papíru a výrobků z papíru;leden – duben 2006;98.67346062
Česko;Tržby z průmyslové činnosti (běžné ceny);Bez očištění;Meziroční index;Celkem;17 Výroba papíru a výrobků z papíru;leden – březen 2006;100.6146336051
Česko;Tržby z průmyslové činnosti (běžné ceny);Bez očištění;Meziroční index;Celkem;17 Výroba papíru a výrobků z papíru;leden – únor 2006;98.2604299903
Česko;Tržby z průmyslové činnosti (běžné ceny);Bez očištění;Meziroční index;Celkem;17 Výroba papíru a výrobků z papíru;leden 2006;97.8592135522
Česko;Tržby z průmyslové činnosti (běžné ceny);Bez očištění;Meziroční index;Celkem;17 Výroba papíru a výrobků z papíru;leden – prosinec 2005;100.271683905
Česko;Tržby z průmyslové činnosti (běžné ceny);Bez očištění;Meziroční index;Celkem;17 Výroba papíru a výrobků z papíru;leden – listopad 2005;100.0746457664
Česko;Tržby z průmyslové činnosti (běžné ceny);Bez očištění;Meziroční index;Celkem;17 Výroba papíru a výrobků z papíru;leden – říjen 2005;100.215709476
Česko;Tržby z průmyslové činnosti (běžné ceny);Bez očištění;Meziroční index;Celkem;17 Výroba papíru a výrobků z papíru;leden – září 2005;100.3482909129
Česko;Tržby z průmyslové činnosti (běžné ceny);Bez očištění;Meziroční index;Celkem;17 Výroba papíru a výrobků z papíru;leden – srpen 2005;100.8056795821
Česko;Tržby z průmyslové činnosti (běžné ceny);Bez očištění;Meziroční index;Celkem;17 Výroba papíru a výrobků z papíru;leden – červenec 2005;100.6094771914
Česko;Tržby z průmyslové činnosti (běžné ceny);Bez očištění;Meziroční index;Celkem;17 Výroba papíru a výrobků z papíru;leden – červen 2005;101.1235596609
Česko;Tržby z průmyslové činnosti (běžné ceny);Bez očištění;Meziroční index;Celkem;17 Výroba papíru a výrobků z papíru;leden – květen 2005;100.7006506217
Česko;Tržby z průmyslové činnosti (běžné ceny);Bez očištění;Meziroční index;Celkem;17 Výroba papíru a výrobků z papíru;leden – duben 2005;100.9368281514
Česko;Tržby z průmyslové činnosti (běžné ceny);Bez očištění;Meziroční index;Celkem;17 Výroba papíru a výrobků z papíru;leden – březen 2005;99.8753657137
Česko;Tržby z průmyslové činnosti (běžné ceny);Bez očištění;Meziroční index;Celkem;17 Výroba papíru a výrobků z papíru;leden – únor 2005;101.1589489675
Česko;Tržby z průmyslové činnosti (běžné ceny);Bez očištění;Meziroční index;Celkem;17 Výroba papíru a výrobků z papíru;leden 2005;102.5490619598
Česko;Tržby z průmyslové činnosti (běžné ceny);Bez očištění;Meziroční index;Celkem;17 Výroba papíru a výrobků z papíru;leden – prosinec 2004;115.4755010503
Česko;Tržby z průmyslové činnosti (běžné ceny);Bez očištění;Meziroční index;Celkem;17 Výroba papíru a výrobků z papíru;leden – listopad 2004;115.9483418258
Česko;Tržby z průmyslové činnosti (běžné ceny);Bez očištění;Meziroční index;Celkem;17 Výroba papíru a výrobků z papíru;leden – říjen 2004;116.3428578081
Česko;Tržby z průmyslové činnosti (běžné ceny);Bez očištění;Meziroční index;Celkem;17 Výroba papíru a výrobků z papíru;leden – září 2004;118.302214215
Česko;Tržby z průmyslové činnosti (běžné ceny);Bez očištění;Meziroční index;Celkem;17 Výroba papíru a výrobků z papíru;leden – srpen 2004;119.7052236725
Česko;Tržby z průmyslové činnosti (běžné ceny);Bez očištění;Meziroční index;Celkem;17 Výroba papíru a výrobků z papíru;leden – červenec 2004;118.8685573755
Česko;Tržby z průmyslové činnosti (běžné ceny);Bez očištění;Meziroční index;Celkem;17 Výroba papíru a výrobků z papíru;leden – červen 2004;119.384592595
Česko;Tržby z průmyslové činnosti (běžné ceny);Bez očištění;Meziroční index;Celkem;17 Výroba papíru a výrobků z papíru;leden – květen 2004;118.4674508135
Česko;Tržby z průmyslové činnosti (běžné ceny);Bez očištění;Meziroční index;Celkem;17 Výroba papíru a výrobků z papíru;leden – duben 2004;117.1026718741
Česko;Tržby z průmyslové činnosti (běžné ceny);Bez očištění;Meziroční index;Celkem;17 Výroba papíru a výrobků z papíru;leden – březen 2004;117.3356959923
Česko;Tržby z průmyslové činnosti (běžné ceny);Bez očištění;Meziroční index;Celkem;17 Výroba papíru a výrobků z papíru;leden – únor 2004;113.3279382972
Česko;Tržby z průmyslové činnosti (běžné ceny);Bez očištění;Meziroční index;Celkem;17 Výroba papíru a výrobků z papíru;leden 2004;110.9286656378
Česko;Tržby z průmyslové činnosti (běžné ceny);Bez očištění;Meziroční index;Celkem;17 Výroba papíru a výrobků z papíru;leden – prosinec 2003;87.2476745959
Česko;Tržby z průmyslové činnosti (běžné ceny);Bez očištění;Meziroční index;Celkem;17 Výroba papíru a výrobků z papíru;leden – listopad 2003;86.4337412211
Česko;Tržby z průmyslové činnosti (běžné ceny);Bez očištění;Meziroční index;Celkem;17 Výroba papíru a výrobků z papíru;leden – říjen 2003;85.9702175482
Česko;Tržby z průmyslové činnosti (běžné ceny);Bez očištění;Meziroční index;Celkem;17 Výroba papíru a výrobků z papíru;leden – září 2003;85.2138790413
Česko;Tržby z průmyslové činnosti (běžné ceny);Bez očištění;Meziroční index;Celkem;17 Výroba papíru a výrobků z papíru;leden – srpen 2003;84.1694515253
Česko;Tržby z průmyslové činnosti (běžné ceny);Bez očištění;Meziroční index;Celkem;17 Výroba papíru a výrobků z papíru;leden – červenec 2003;84.1919072963
Česko;Tržby z průmyslové činnosti (běžné ceny);Bez očištění;Meziroční index;Celkem;17 Výroba papíru a výrobků z papíru;leden – červen 2003;83.6527919683
Česko;Tržby z průmyslové činnosti (běžné ceny);Bez očištění;Meziroční index;Celkem;17 Výroba papíru a výrobků z papíru;leden – květen 2003;83.6927004986
Česko;Tržby z průmyslové činnosti (běžné ceny);Bez očištění;Meziroční index;Celkem;17 Výroba papíru a výrobků z papíru;leden – duben 2003;84.9209752657
Česko;Tržby z průmyslové činnosti (běžné ceny);Bez očištění;Meziroční index;Celkem;17 Výroba papíru a výrobků z papíru;leden – březen 2003;86.9070379185
Česko;Tržby z průmyslové činnosti (běžné ceny);Bez očištění;Meziroční index;Celkem;17 Výroba papíru a výrobků z papíru;leden – únor 2003;91.4492315152
Česko;Tržby z průmyslové činnosti (běžné ceny);Bez očištění;Meziroční index;Celkem;17 Výroba papíru a výrobků z papíru;leden 2003;97.799103591
Česko;Tržby z průmyslové činnosti (běžné ceny);Bez očištění;Meziroční index;Celkem;17 Výroba papíru a výrobků z papíru;leden – prosinec 2002;103.9099545122
Česko;Tržby z průmyslové činnosti (běžné ceny);Bez očištění;Meziroční index;Celkem;17 Výroba papíru a výrobků z papíru;leden – listopad 2002;103.5052294102
Česko;Tržby z průmyslové činnosti (běžné ceny);Bez očištění;Meziroční index;Celkem;17 Výroba papíru a výrobků z papíru;leden – říjen 2002;103.5519442871
Česko;Tržby z průmyslové činnosti (běžné ceny);Bez očištění;Meziroční index;Celkem;17 Výroba papíru a výrobků z papíru;leden – září 2002;103.2670198045
Česko;Tržby z průmyslové činnosti (běžné ceny);Bez očištění;Meziroční index;Celkem;17 Výroba papíru a výrobků z papíru;leden – srpen 2002;102.4327959041
Česko;Tržby z průmyslové činnosti (běžné ceny);Bez očištění;Meziroční index;Celkem;17 Výroba papíru a výrobků z papíru;leden – červenec 2002;103.0495882619
Česko;Tržby z průmyslové činnosti (běžné ceny);Bez očištění;Meziroční index;Celkem;17 Výroba papíru a výrobků z papíru;leden – červen 2002;102.9096198959
Česko;Tržby z průmyslové činnosti (běžné ceny);Bez očištění;Meziroční index;Celkem;17 Výroba papíru a výrobků z papíru;leden – květen 2002;103.4523940353
Česko;Tržby z průmyslové činnosti (běžné ceny);Bez očištění;Meziroční index;Celkem;17 Výroba papíru a výrobků z papíru;leden – duben 2002;103.1981425941
Česko;Tržby z průmyslové činnosti (běžné ceny);Bez očištění;Meziroční index;Celkem;17 Výroba papíru a výrobků z papíru;leden – březen 2002;100.764748041
Česko;Tržby z průmyslové činnosti (běžné ceny);Bez očištění;Meziroční index;Celkem;17 Výroba papíru a výrobků z papíru;leden – únor 2002;98.1308628112
Česko;Tržby z průmyslové činnosti (běžné ceny);Bez očištění;Meziroční index;Celkem;17 Výroba papíru a výrobků z papíru;leden 2002;90.9711162466
Česko;Tržby z průmyslové činnosti (běžné ceny);Bez očištění;Meziroční index;Celkem;17 Výroba papíru a výrobků z papíru;leden – prosinec 2001;110.4720244371
Česko;Tržby z průmyslové činnosti (běžné ceny);Bez očištění;Meziroční index;Celkem;17 Výroba papíru a výrobků z papíru;leden – listopad 2001;111.7514410164
Česko;Tržby z průmyslové činnosti (běžné ceny);Bez očištění;Meziroční index;Celkem;17 Výroba papíru a výrobků z papíru;leden – říjen 2001;112.2243111976
Česko;Tržby z průmyslové činnosti (běžné ceny);Bez očištění;Meziroční index;Celkem;17 Výroba papíru a výrobků z papíru;leden – září 2001;112.6131161454
Česko;Tržby z průmyslové činnosti (běžné ceny);Bez očištění;Meziroční index;Celkem;17 Výroba papíru a výrobků z papíru;leden – srpen 2001;113.6462917071
Česko;Tržby z průmyslové činnosti (běžné ceny);Bez očištění;Meziroční index;Celkem;17 Výroba papíru a výrobků z papíru;leden – červenec 2001;114.8336193712
Česko;Tržby z průmyslové činnosti (běžné ceny);Bez očištění;Meziroční index;Celkem;17 Výroba papíru a výrobků z papíru;leden – červen 2001;115.5780310984
Česko;Tržby z průmyslové činnosti (běžné ceny);Bez očištění;Meziroční index;Celkem;17 Výroba papíru a výrobků z papíru;leden – květen 2001;117.473666939
Česko;Tržby z průmyslové činnosti (běžné ceny);Bez očištění;Meziroční index;Celkem;17 Výroba papíru a výrobků z papíru;leden – duben 2001;120.7378729087
