Ukazatel,Území,Druh zemědělské plodiny,Roky,value
Osevní plocha k 31. květnu (ha),Česko,Listová zelenina,2014,
Osevní plocha k 31. květnu (ha),Česko,Listová zelenina,2015,
Osevní plocha k 31. květnu (ha),Česko,Listová zelenina,2016,
Osevní plocha k 31. květnu (ha),Česko,Listová zelenina,2017,
Osevní plocha k 31. květnu (ha),Česko,Listová zelenina,2018,
Osevní plocha k 31. květnu (ha),Česko,Listová zelenina,2019,
Osevní plocha k 31. květnu (ha),Česko,Listová zelenina,2020,
Osevní plocha k 31. květnu (ha),Česko,Listová zelenina,2021,
Osevní plocha k 31. květnu (ha),Česko,Listová zelenina,2022,
Osevní plocha k 31. květnu (ha),Česko,Listová zelenina,2023,1466.59
Osevní plocha k 31. květnu (ha),Česko,Listová zelenina,2024,1475.19
Osevní plocha k 31. květnu (ha),Česko,Listová zelenina,2025,1382.64
Osevní plocha k 31. květnu (ha),Česko,Pór,2002,
Osevní plocha k 31. květnu (ha),Česko,Pór,2003,
Osevní plocha k 31. květnu (ha),Česko,Pór,2004,
Osevní plocha k 31. květnu (ha),Česko,Pór,2005,
Osevní plocha k 31. květnu (ha),Česko,Pór,2006,
Osevní plocha k 31. květnu (ha),Česko,Pór,2007,
Osevní plocha k 31. květnu (ha),Česko,Pór,2008,
Osevní plocha k 31. květnu (ha),Česko,Pór,2009,
Osevní plocha k 31. květnu (ha),Česko,Pór,2010,
Osevní plocha k 31. květnu (ha),Česko,Pór,2011,10.78
Osevní plocha k 31. květnu (ha),Česko,Pór,2012,7.02
Osevní plocha k 31. květnu (ha),Česko,Pór,2013,12.16
Osevní plocha k 31. květnu (ha),Česko,Pór,2014,11.64
Osevní plocha k 31. květnu (ha),Česko,Pór,2015,5.72
Osevní plocha k 31. květnu (ha),Česko,Pór,2016,4.34
Osevní plocha k 31. květnu (ha),Česko,Pór,2017,6.38
Osevní plocha k 31. květnu (ha),Česko,Pór,2018,13.76
Osevní plocha k 31. květnu (ha),Česko,Pór,2019,8.36
Osevní plocha k 31. květnu (ha),Česko,Pór,2020,14.49
Osevní plocha k 31. květnu (ha),Česko,Pór,2021,26.21
Osevní plocha k 31. květnu (ha),Česko,Pór,2022,49.52
Osevní plocha k 31. květnu (ha),Česko,Pór,2023,57.22
Osevní plocha k 31. květnu (ha),Česko,Pór,2024,42.74
Osevní plocha k 31. květnu (ha),Česko,Pór,2025,37.4
Osevní plocha k 31. květnu (ha),Česko,Saláty,2002,
Osevní plocha k 31. květnu (ha),Česko,Saláty,2003,
Osevní plocha k 31. květnu (ha),Česko,Saláty,2004,
Osevní plocha k 31. květnu (ha),Česko,Saláty,2005,
Osevní plocha k 31. květnu (ha),Česko,Saláty,2006,
Osevní plocha k 31. květnu (ha),Česko,Saláty,2007,
Osevní plocha k 31. květnu (ha),Česko,Saláty,2008,
Osevní plocha k 31. květnu (ha),Česko,Saláty,2009,
Osevní plocha k 31. květnu (ha),Česko,Saláty,2010,
Osevní plocha k 31. květnu (ha),Česko,Saláty,2011,181.96
Osevní plocha k 31. květnu (ha),Česko,Saláty,2012,138.77
Osevní plocha k 31. květnu (ha),Česko,Saláty,2013,172.91
Osevní plocha k 31. květnu (ha),Česko,Saláty,2014,176.03
Osevní plocha k 31. květnu (ha),Česko,Saláty,2015,141.98
Osevní plocha k 31. květnu (ha),Česko,Saláty,2016,151.77
Osevní plocha k 31. květnu (ha),Česko,Saláty,2017,589.01
Osevní plocha k 31. květnu (ha),Česko,Saláty,2018,505.84
Osevní plocha k 31. květnu (ha),Česko,Saláty,2019,452.14
Osevní plocha k 31. květnu (ha),Česko,Saláty,2020,451.28
Osevní plocha k 31. květnu (ha),Česko,Saláty,2021,478.58
Osevní plocha k 31. květnu (ha),Česko,Saláty,2022,495.17
Osevní plocha k 31. květnu (ha),Česko,Saláty,2023,585.43
Osevní plocha k 31. květnu (ha),Česko,Saláty,2024,629.74
Osevní plocha k 31. květnu (ha),Česko,Saláty,2025,575.54
Osevní plocha k 31. květnu (ha),Česko,Špenát,2002,
Osevní plocha k 31. květnu (ha),Česko,Špenát,2003,
Osevní plocha k 31. květnu (ha),Česko,Špenát,2004,
Osevní plocha k 31. květnu (ha),Česko,Špenát,2005,
Osevní plocha k 31. květnu (ha),Česko,Špenát,2006,
Osevní plocha k 31. květnu (ha),Česko,Špenát,2007,
Osevní plocha k 31. květnu (ha),Česko,Špenát,2008,
Osevní plocha k 31. květnu (ha),Česko,Špenát,2009,
Osevní plocha k 31. květnu (ha),Česko,Špenát,2010,
Osevní plocha k 31. květnu (ha),Česko,Špenát,2011,
Osevní plocha k 31. květnu (ha),Česko,Špenát,2012,
Osevní plocha k 31. květnu (ha),Česko,Špenát,2013,
Osevní plocha k 31. květnu (ha),Česko,Špenát,2014,
Osevní plocha k 31. květnu (ha),Česko,Špenát,2015,
Osevní plocha k 31. květnu (ha),Česko,Špenát,2016,
Osevní plocha k 31. květnu (ha),Česko,Špenát,2017,
Osevní plocha k 31. květnu (ha),Česko,Špenát,2018,371.65
Osevní plocha k 31. květnu (ha),Česko,Špenát,2019,324.01
Osevní plocha k 31. květnu (ha),Česko,Špenát,2020,366.2
Osevní plocha k 31. květnu (ha),Česko,Špenát,2021,479.54
Osevní plocha k 31. květnu (ha),Česko,Špenát,2022,542.06
Osevní plocha k 31. květnu (ha),Česko,Špenát,2023,487.84
Osevní plocha k 31. květnu (ha),Česko,Špenát,2024,514.96
Osevní plocha k 31. květnu (ha),Česko,Špenát,2025,475.03
Osevní plocha k 31. květnu (ha),Česko,Chřest,2002,
Osevní plocha k 31. květnu (ha),Česko,Chřest,2003,
Osevní plocha k 31. květnu (ha),Česko,Chřest,2004,
Osevní plocha k 31. květnu (ha),Česko,Chřest,2005,
Osevní plocha k 31. květnu (ha),Česko,Chřest,2006,
Osevní plocha k 31. květnu (ha),Česko,Chřest,2007,
Osevní plocha k 31. květnu (ha),Česko,Chřest,2008,
Osevní plocha k 31. květnu (ha),Česko,Chřest,2009,
Osevní plocha k 31. květnu (ha),Česko,Chřest,2010,
Osevní plocha k 31. květnu (ha),Česko,Chřest,2011,
Osevní plocha k 31. květnu (ha),Česko,Chřest,2012,
Osevní plocha k 31. květnu (ha),Česko,Chřest,2013,
Osevní plocha k 31. květnu (ha),Česko,Chřest,2014,
Osevní plocha k 31. květnu (ha),Česko,Chřest,2015,
Osevní plocha k 31. květnu (ha),Česko,Chřest,2016,
Osevní plocha k 31. květnu (ha),Česko,Chřest,2017,
Osevní plocha k 31. květnu (ha),Česko,Chřest,2018,
Osevní plocha k 31. květnu (ha),Česko,Chřest,2019,
Osevní plocha k 31. květnu (ha),Česko,Chřest,2020,
Osevní plocha k 31. květnu (ha),Česko,Chřest,2021,
Osevní plocha k 31. květnu (ha),Česko,Chřest,2022,
Osevní plocha k 31. květnu (ha),Česko,Chřest,2023,206.75
Osevní plocha k 31. květnu (ha),Česko,Chřest,2024,203.34
Osevní plocha k 31. květnu (ha),Česko,Chřest,2025,201.43
Osevní plocha k 31. květnu (ha),Česko,Ostatní listová zelenina,2002,
Osevní plocha k 31. květnu (ha),Česko,Ostatní listová zelenina,2003,
Osevní plocha k 31. květnu (ha),Česko,Ostatní listová zelenina,2004,
Osevní plocha k 31. květnu (ha),Česko,Ostatní listová zelenina,2005,
Osevní plocha k 31. květnu (ha),Česko,Ostatní listová zelenina,2006,
Osevní plocha k 31. květnu (ha),Česko,Ostatní listová zelenina,2007,
Osevní plocha k 31. květnu (ha),Česko,Ostatní listová zelenina,2008,
Osevní plocha k 31. květnu (ha),Česko,Ostatní listová zelenina,2009,
Osevní plocha k 31. květnu (ha),Česko,Ostatní listová zelenina,2010,
Osevní plocha k 31. květnu (ha),Česko,Ostatní listová zelenina,2011,
Osevní plocha k 31. květnu (ha),Česko,Ostatní listová zelenina,2012,
Osevní plocha k 31. květnu (ha),Česko,Ostatní listová zelenina,2013,
Osevní plocha k 31. květnu (ha),Česko,Ostatní listová zelenina,2014,
Osevní plocha k 31. květnu (ha),Česko,Ostatní listová zelenina,2015,
Osevní plocha k 31. květnu (ha),Česko,Ostatní listová zelenina,2016,
Osevní plocha k 31. květnu (ha),Česko,Ostatní listová zelenina,2017,
Osevní plocha k 31. květnu (ha),Česko,Ostatní listová zelenina,2018,
Osevní plocha k 31. květnu (ha),Česko,Ostatní listová zelenina,2019,
Osevní plocha k 31. květnu (ha),Česko,Ostatní listová zelenina,2020,
Osevní plocha k 31. květnu (ha),Česko,Ostatní listová zelenina,2021,
Osevní plocha k 31. květnu (ha),Česko,Ostatní listová zelenina,2022,
Osevní plocha k 31. květnu (ha),Česko,Ostatní listová zelenina,2023,129.35
Osevní plocha k 31. květnu (ha),Česko,Ostatní listová zelenina,2024,84.41
Osevní plocha k 31. květnu (ha),Česko,Ostatní listová zelenina,2025,93.24
Osevní plocha k 31. květnu (ha),Česko,Ostatní zelenina jinde neuvedená,2002,2182.44
Osevní plocha k 31. květnu (ha),Česko,Ostatní zelenina jinde neuvedená,2003,2240.52
Osevní plocha k 31. květnu (ha),Česko,Ostatní zelenina jinde neuvedená,2004,2419.62
Osevní plocha k 31. květnu (ha),Česko,Ostatní zelenina jinde neuvedená,2005,1952.72
Osevní plocha k 31. květnu (ha),Česko,Ostatní zelenina jinde neuvedená,2006,2270.73
Osevní plocha k 31. květnu (ha),Česko,Ostatní zelenina jinde neuvedená,2007,2248.21
Osevní plocha k 31. květnu (ha),Česko,Ostatní zelenina jinde neuvedená,2008,2564.88
Osevní plocha k 31. květnu (ha),Česko,Ostatní zelenina jinde neuvedená,2009,2377.99
Osevní plocha k 31. květnu (ha),Česko,Ostatní zelenina jinde neuvedená,2010,1995.0
Osevní plocha k 31. květnu (ha),Česko,Ostatní zelenina jinde neuvedená,2011,2028.44
Osevní plocha k 31. květnu (ha),Česko,Ostatní zelenina jinde neuvedená,2012,2072.59
Osevní plocha k 31. květnu (ha),Česko,Ostatní zelenina jinde neuvedená,2013,2046.83
Osevní plocha k 31. květnu (ha),Česko,Ostatní zelenina jinde neuvedená,2014,2121.71
Osevní plocha k 31. květnu (ha),Česko,Ostatní zelenina jinde neuvedená,2015,2555.76
Osevní plocha k 31. květnu (ha),Česko,Ostatní zelenina jinde neuvedená,2016,2794.85
Osevní plocha k 31. květnu (ha),Česko,Ostatní zelenina jinde neuvedená,2017,2354.23
Osevní plocha k 31. květnu (ha),Česko,Ostatní zelenina jinde neuvedená,2018,1769.5
Osevní plocha k 31. květnu (ha),Česko,Ostatní zelenina jinde neuvedená,2019,2090.68
Osevní plocha k 31. květnu (ha),Česko,Ostatní zelenina jinde neuvedená,2020,2094.04
Osevní plocha k 31. květnu (ha),Česko,Ostatní zelenina jinde neuvedená,2021,2532.71
Osevní plocha k 31. květnu (ha),Česko,Ostatní zelenina jinde neuvedená,2022,2130.35
Osevní plocha k 31. květnu (ha),Česko,Ostatní zelenina jinde neuvedená,2023,59.28
Osevní plocha k 31. květnu (ha),Česko,Ostatní zelenina jinde neuvedená,2024,25.52
Osevní plocha k 31. květnu (ha),Česko,Ostatní zelenina jinde neuvedená,2025,28.86
Osevní plocha k 31. květnu (ha),Česko,Jahodník,2002,348.14
Osevní plocha k 31. květnu (ha),Česko,Jahodník,2003,357.39
Osevní plocha k 31. květnu (ha),Česko,Jahodník,2004,404.9
Osevní plocha k 31. květnu (ha),Česko,Jahodník,2005,492.73
Osevní plocha k 31. květnu (ha),Česko,Jahodník,2006,554.44
Osevní plocha k 31. květnu (ha),Česko,Jahodník,2007,625.97
Osevní plocha k 31. květnu (ha),Česko,Jahodník,2008,698.0
Osevní plocha k 31. květnu (ha),Česko,Jahodník,2009,572.55
Osevní plocha k 31. květnu (ha),Česko,Jahodník,2010,494.89
Osevní plocha k 31. květnu (ha),Česko,Jahodník,2011,509.06
Osevní plocha k 31. květnu (ha),Česko,Jahodník,2012,464.68
Osevní plocha k 31. květnu (ha),Česko,Jahodník,2013,496.03
Osevní plocha k 31. květnu (ha),Česko,Jahodník,2014,620.76
Osevní plocha k 31. květnu (ha),Česko,Jahodník,2015,583.34
Osevní plocha k 31. květnu (ha),Česko,Jahodník,2016,710.34
Osevní plocha k 31. květnu (ha),Česko,Jahodník,2017,687.32
Osevní plocha k 31. květnu (ha),Česko,Jahodník,2018,709.15
Osevní plocha k 31. květnu (ha),Česko,Jahodník,2019,677.67
Osevní plocha k 31. květnu (ha),Česko,Jahodník,2020,461.78
Osevní plocha k 31. květnu (ha),Česko,Jahodník,2021,477.96
Osevní plocha k 31. květnu (ha),Česko,Jahodník,2022,443.63
Osevní plocha k 31. květnu (ha),Česko,Jahodník,2023,398.65
Osevní plocha k 31. květnu (ha),Česko,Jahodník,2024,420.09
Osevní plocha k 31. květnu (ha),Česko,Jahodník,2025,405.92
