Území,Týdny,Ukazatel,Druh PHM,value
Česko, 17. týden 2017,Průměrná cena pohonných hmot (Kč/litr),Benzin automobilový bezolovnatý Natural 95 oktanu,31.05
Česko, 17. týden 2017,Průměrná cena pohonných hmot (Kč/litr),Motorová nafta,30.14
Česko, 17. týden 2017,Průměrná cena pohonných hmot (Kč/litr),LPG,14.1
Česko, 17. týden 2017,Index cen pohonných hmot (%),Benzin automobilový bezolovnatý Natural 95 oktanu,
Česko, 17. týden 2017,Index cen pohonných hmot (%),Motorová nafta,
Česko, 17. týden 2017,Index cen pohonných hmot (%),LPG,
Česko, 15. týden 2017,Průměrná cena pohonných hmot (Kč/litr),Benzin automobilový bezolovnatý Natural 95 oktanu,30.83
Česko, 15. týden 2017,Průměrná cena pohonných hmot (Kč/litr),Motorová nafta,30.04
Česko, 15. týden 2017,Průměrná cena pohonných hmot (Kč/litr),LPG,14.15
Česko, 15. týden 2017,Index cen pohonných hmot (%),Benzin automobilový bezolovnatý Natural 95 oktanu,
Česko, 15. týden 2017,Index cen pohonných hmot (%),Motorová nafta,
Česko, 15. týden 2017,Index cen pohonných hmot (%),LPG,
Česko, 14. týden 2017,Průměrná cena pohonných hmot (Kč/litr),Benzin automobilový bezolovnatý Natural 95 oktanu,30.63
Česko, 14. týden 2017,Průměrná cena pohonných hmot (Kč/litr),Motorová nafta,30.01
Česko, 14. týden 2017,Průměrná cena pohonných hmot (Kč/litr),LPG,14.3
Česko, 14. týden 2017,Index cen pohonných hmot (%),Benzin automobilový bezolovnatý Natural 95 oktanu,
Česko, 14. týden 2017,Index cen pohonných hmot (%),Motorová nafta,
Česko, 14. týden 2017,Index cen pohonných hmot (%),LPG,
Česko, 13. týden 2017,Průměrná cena pohonných hmot (Kč/litr),Benzin automobilový bezolovnatý Natural 95 oktanu,30.73
Česko, 13. týden 2017,Průměrná cena pohonných hmot (Kč/litr),Motorová nafta,30.12
Česko, 13. týden 2017,Průměrná cena pohonných hmot (Kč/litr),LPG,14.35
Česko, 13. týden 2017,Index cen pohonných hmot (%),Benzin automobilový bezolovnatý Natural 95 oktanu,
Česko, 13. týden 2017,Index cen pohonných hmot (%),Motorová nafta,
Česko, 13. týden 2017,Index cen pohonných hmot (%),LPG,
Česko, 12. týden 2017,Průměrná cena pohonných hmot (Kč/litr),Benzin automobilový bezolovnatý Natural 95 oktanu,30.88
Česko, 12. týden 2017,Průměrná cena pohonných hmot (Kč/litr),Motorová nafta,30.24
Česko, 12. týden 2017,Průměrná cena pohonných hmot (Kč/litr),LPG,14.37
Česko, 12. týden 2017,Index cen pohonných hmot (%),Benzin automobilový bezolovnatý Natural 95 oktanu,
Česko, 12. týden 2017,Index cen pohonných hmot (%),Motorová nafta,
Česko, 12. týden 2017,Index cen pohonných hmot (%),LPG,
Česko, 11. týden 2017,Průměrná cena pohonných hmot (Kč/litr),Benzin automobilový bezolovnatý Natural 95 oktanu,31.02
Česko, 11. týden 2017,Průměrná cena pohonných hmot (Kč/litr),Motorová nafta,30.39
Česko, 11. týden 2017,Průměrná cena pohonných hmot (Kč/litr),LPG,14.27
Česko, 11. týden 2017,Index cen pohonných hmot (%),Benzin automobilový bezolovnatý Natural 95 oktanu,
Česko, 11. týden 2017,Index cen pohonných hmot (%),Motorová nafta,
Česko, 11. týden 2017,Index cen pohonných hmot (%),LPG,
Česko, 10. týden 2017,Průměrná cena pohonných hmot (Kč/litr),Benzin automobilový bezolovnatý Natural 95 oktanu,31.1
Česko, 10. týden 2017,Průměrná cena pohonných hmot (Kč/litr),Motorová nafta,30.5
Česko, 10. týden 2017,Průměrná cena pohonných hmot (Kč/litr),LPG,14.4
Česko, 10. týden 2017,Index cen pohonných hmot (%),Benzin automobilový bezolovnatý Natural 95 oktanu,
Česko, 10. týden 2017,Index cen pohonných hmot (%),Motorová nafta,
Česko, 10. týden 2017,Index cen pohonných hmot (%),LPG,
Česko, 09. týden 2017,Průměrná cena pohonných hmot (Kč/litr),Benzin automobilový bezolovnatý Natural 95 oktanu,31.1
Česko, 09. týden 2017,Průměrná cena pohonných hmot (Kč/litr),Motorová nafta,30.51
Česko, 09. týden 2017,Průměrná cena pohonných hmot (Kč/litr),LPG,14.39
Česko, 09. týden 2017,Index cen pohonných hmot (%),Benzin automobilový bezolovnatý Natural 95 oktanu,
Česko, 09. týden 2017,Index cen pohonných hmot (%),Motorová nafta,
Česko, 09. týden 2017,Index cen pohonných hmot (%),LPG,
Česko, 08. týden 2017,Průměrná cena pohonných hmot (Kč/litr),Benzin automobilový bezolovnatý Natural 95 oktanu,31.1
Česko, 08. týden 2017,Průměrná cena pohonných hmot (Kč/litr),Motorová nafta,30.54
Česko, 08. týden 2017,Průměrná cena pohonných hmot (Kč/litr),LPG,14.29
Česko, 08. týden 2017,Index cen pohonných hmot (%),Benzin automobilový bezolovnatý Natural 95 oktanu,
Česko, 08. týden 2017,Index cen pohonných hmot (%),Motorová nafta,
Česko, 08. týden 2017,Index cen pohonných hmot (%),LPG,
Česko, 07. týden 2017,Průměrná cena pohonných hmot (Kč/litr),Benzin automobilový bezolovnatý Natural 95 oktanu,31.06
Česko, 07. týden 2017,Průměrná cena pohonných hmot (Kč/litr),Motorová nafta,30.5
Česko, 07. týden 2017,Průměrná cena pohonných hmot (Kč/litr),LPG,14.1
Česko, 07. týden 2017,Index cen pohonných hmot (%),Benzin automobilový bezolovnatý Natural 95 oktanu,
Česko, 07. týden 2017,Index cen pohonných hmot (%),Motorová nafta,
Česko, 07. týden 2017,Index cen pohonných hmot (%),LPG,
Česko, 06. týden 2017,Průměrná cena pohonných hmot (Kč/litr),Benzin automobilový bezolovnatý Natural 95 oktanu,31.07
Česko, 06. týden 2017,Průměrná cena pohonných hmot (Kč/litr),Motorová nafta,30.56
Česko, 06. týden 2017,Průměrná cena pohonných hmot (Kč/litr),LPG,13.95
Česko, 06. týden 2017,Index cen pohonných hmot (%),Benzin automobilový bezolovnatý Natural 95 oktanu,
Česko, 06. týden 2017,Index cen pohonných hmot (%),Motorová nafta,
Česko, 06. týden 2017,Index cen pohonných hmot (%),LPG,
Česko, 05. týden 2017,Průměrná cena pohonných hmot (Kč/litr),Benzin automobilový bezolovnatý Natural 95 oktanu,31.05
Česko, 05. týden 2017,Průměrná cena pohonných hmot (Kč/litr),Motorová nafta,30.54
Česko, 05. týden 2017,Průměrná cena pohonných hmot (Kč/litr),LPG,13.92
Česko, 05. týden 2017,Index cen pohonných hmot (%),Benzin automobilový bezolovnatý Natural 95 oktanu,
Česko, 05. týden 2017,Index cen pohonných hmot (%),Motorová nafta,
Česko, 05. týden 2017,Index cen pohonných hmot (%),LPG,
Česko, 04. týden 2017,Průměrná cena pohonných hmot (Kč/litr),Benzin automobilový bezolovnatý Natural 95 oktanu,31.02
Česko, 04. týden 2017,Průměrná cena pohonných hmot (Kč/litr),Motorová nafta,30.53
Česko, 04. týden 2017,Průměrná cena pohonných hmot (Kč/litr),LPG,13.8
Česko, 04. týden 2017,Index cen pohonných hmot (%),Benzin automobilový bezolovnatý Natural 95 oktanu,
Česko, 04. týden 2017,Index cen pohonných hmot (%),Motorová nafta,
Česko, 04. týden 2017,Index cen pohonných hmot (%),LPG,
Česko, 03. týden 2017,Průměrná cena pohonných hmot (Kč/litr),Benzin automobilový bezolovnatý Natural 95 oktanu,30.99
Česko, 03. týden 2017,Průměrná cena pohonných hmot (Kč/litr),Motorová nafta,30.51
Česko, 03. týden 2017,Průměrná cena pohonných hmot (Kč/litr),LPG,13.87
Česko, 03. týden 2017,Index cen pohonných hmot (%),Benzin automobilový bezolovnatý Natural 95 oktanu,
Česko, 03. týden 2017,Index cen pohonných hmot (%),Motorová nafta,
Česko, 03. týden 2017,Index cen pohonných hmot (%),LPG,
Česko, 02. týden 2017,Průměrná cena pohonných hmot (Kč/litr),Benzin automobilový bezolovnatý Natural 95 oktanu,30.87
Česko, 02. týden 2017,Průměrná cena pohonných hmot (Kč/litr),Motorová nafta,30.33
Česko, 02. týden 2017,Průměrná cena pohonných hmot (Kč/litr),LPG,13.71
Česko, 02. týden 2017,Index cen pohonných hmot (%),Benzin automobilový bezolovnatý Natural 95 oktanu,
Česko, 02. týden 2017,Index cen pohonných hmot (%),Motorová nafta,
Česko, 02. týden 2017,Index cen pohonných hmot (%),LPG,
Česko, 01. týden 2017,Průměrná cena pohonných hmot (Kč/litr),Benzin automobilový bezolovnatý Natural 95 oktanu,30.53
Česko, 01. týden 2017,Průměrná cena pohonných hmot (Kč/litr),Motorová nafta,29.95
Česko, 01. týden 2017,Průměrná cena pohonných hmot (Kč/litr),LPG,13.7
Česko, 01. týden 2017,Index cen pohonných hmot (%),Benzin automobilový bezolovnatý Natural 95 oktanu,
Česko, 01. týden 2017,Index cen pohonných hmot (%),Motorová nafta,
Česko, 01. týden 2017,Index cen pohonných hmot (%),LPG,
Česko, 51. týden 2016,Průměrná cena pohonných hmot (Kč/litr),Benzin automobilový bezolovnatý Natural 95 oktanu,30.12
Česko, 51. týden 2016,Průměrná cena pohonných hmot (Kč/litr),Motorová nafta,29.56
Česko, 51. týden 2016,Průměrná cena pohonných hmot (Kč/litr),LPG,13.52
Česko, 51. týden 2016,Index cen pohonných hmot (%),Benzin automobilový bezolovnatý Natural 95 oktanu,
Česko, 51. týden 2016,Index cen pohonných hmot (%),Motorová nafta,
Česko, 51. týden 2016,Index cen pohonných hmot (%),LPG,
Česko, 50. týden 2016,Průměrná cena pohonných hmot (Kč/litr),Benzin automobilový bezolovnatý Natural 95 oktanu,29.86
Česko, 50. týden 2016,Průměrná cena pohonných hmot (Kč/litr),Motorová nafta,29.28
Česko, 50. týden 2016,Průměrná cena pohonných hmot (Kč/litr),LPG,13.46
Česko, 50. týden 2016,Index cen pohonných hmot (%),Benzin automobilový bezolovnatý Natural 95 oktanu,
Česko, 50. týden 2016,Index cen pohonných hmot (%),Motorová nafta,
Česko, 50. týden 2016,Index cen pohonných hmot (%),LPG,
Česko, 49. týden 2016,Průměrná cena pohonných hmot (Kč/litr),Benzin automobilový bezolovnatý Natural 95 oktanu,29.59
Česko, 49. týden 2016,Průměrná cena pohonných hmot (Kč/litr),Motorová nafta,28.91
Česko, 49. týden 2016,Průměrná cena pohonných hmot (Kč/litr),LPG,13.25
Česko, 49. týden 2016,Index cen pohonných hmot (%),Benzin automobilový bezolovnatý Natural 95 oktanu,
Česko, 49. týden 2016,Index cen pohonných hmot (%),Motorová nafta,
Česko, 49. týden 2016,Index cen pohonných hmot (%),LPG,
Česko, 48. týden 2016,Průměrná cena pohonných hmot (Kč/litr),Benzin automobilový bezolovnatý Natural 95 oktanu,29.42
Česko, 48. týden 2016,Průměrná cena pohonných hmot (Kč/litr),Motorová nafta,28.65
Česko, 48. týden 2016,Průměrná cena pohonných hmot (Kč/litr),LPG,13.19
Česko, 48. týden 2016,Index cen pohonných hmot (%),Benzin automobilový bezolovnatý Natural 95 oktanu,
Česko, 48. týden 2016,Index cen pohonných hmot (%),Motorová nafta,
Česko, 48. týden 2016,Index cen pohonných hmot (%),LPG,
Česko, 47. týden 2016,Průměrná cena pohonných hmot (Kč/litr),Benzin automobilový bezolovnatý Natural 95 oktanu,29.32
Česko, 47. týden 2016,Průměrná cena pohonných hmot (Kč/litr),Motorová nafta,28.47
Česko, 47. týden 2016,Průměrná cena pohonných hmot (Kč/litr),LPG,13.04
Česko, 47. týden 2016,Index cen pohonných hmot (%),Benzin automobilový bezolovnatý Natural 95 oktanu,
Česko, 47. týden 2016,Index cen pohonných hmot (%),Motorová nafta,
Česko, 47. týden 2016,Index cen pohonných hmot (%),LPG,
Česko, 46. týden 2016,Průměrná cena pohonných hmot (Kč/litr),Benzin automobilový bezolovnatý Natural 95 oktanu,29.41
Česko, 46. týden 2016,Průměrná cena pohonných hmot (Kč/litr),Motorová nafta,28.49
Česko, 46. týden 2016,Průměrná cena pohonných hmot (Kč/litr),LPG,12.96
Česko, 46. týden 2016,Index cen pohonných hmot (%),Benzin automobilový bezolovnatý Natural 95 oktanu,
Česko, 46. týden 2016,Index cen pohonných hmot (%),Motorová nafta,
Česko, 46. týden 2016,Index cen pohonných hmot (%),LPG,
Česko, 45. týden 2016,Průměrná cena pohonných hmot (Kč/litr),Benzin automobilový bezolovnatý Natural 95 oktanu,29.54
Česko, 45. týden 2016,Průměrná cena pohonných hmot (Kč/litr),Motorová nafta,28.55
Česko, 45. týden 2016,Průměrná cena pohonných hmot (Kč/litr),LPG,12.67
Česko, 45. týden 2016,Index cen pohonných hmot (%),Benzin automobilový bezolovnatý Natural 95 oktanu,
Česko, 45. týden 2016,Index cen pohonných hmot (%),Motorová nafta,
Česko, 45. týden 2016,Index cen pohonných hmot (%),LPG,
Česko, 44. týden 2016,Průměrná cena pohonných hmot (Kč/litr),Benzin automobilový bezolovnatý Natural 95 oktanu,29.6
Česko, 44. týden 2016,Průměrná cena pohonných hmot (Kč/litr),Motorová nafta,28.55
Česko, 44. týden 2016,Průměrná cena pohonných hmot (Kč/litr),LPG,12.66
Česko, 44. týden 2016,Index cen pohonných hmot (%),Benzin automobilový bezolovnatý Natural 95 oktanu,
Česko, 44. týden 2016,Index cen pohonných hmot (%),Motorová nafta,
Česko, 44. týden 2016,Index cen pohonných hmot (%),LPG,
Česko, 42. týden 2016,Průměrná cena pohonných hmot (Kč/litr),Benzin automobilový bezolovnatý Natural 95 oktanu,29.43
Česko, 42. týden 2016,Průměrná cena pohonných hmot (Kč/litr),Motorová nafta,28.37
Česko, 42. týden 2016,Průměrná cena pohonných hmot (Kč/litr),LPG,12.51
Česko, 42. týden 2016,Index cen pohonných hmot (%),Benzin automobilový bezolovnatý Natural 95 oktanu,
Česko, 42. týden 2016,Index cen pohonných hmot (%),Motorová nafta,
Česko, 42. týden 2016,Index cen pohonných hmot (%),LPG,
Česko, 41. týden 2016,Průměrná cena pohonných hmot (Kč/litr),Benzin automobilový bezolovnatý Natural 95 oktanu,29.16
Česko, 41. týden 2016,Průměrná cena pohonných hmot (Kč/litr),Motorová nafta,28.02
Česko, 41. týden 2016,Průměrná cena pohonných hmot (Kč/litr),LPG,12.36
Česko, 41. týden 2016,Index cen pohonných hmot (%),Benzin automobilový bezolovnatý Natural 95 oktanu,
Česko, 41. týden 2016,Index cen pohonných hmot (%),Motorová nafta,
Česko, 41. týden 2016,Index cen pohonných hmot (%),LPG,
Česko, 40. týden 2016,Průměrná cena pohonných hmot (Kč/litr),Benzin automobilový bezolovnatý Natural 95 oktanu,29.07
Česko, 40. týden 2016,Průměrná cena pohonných hmot (Kč/litr),Motorová nafta,27.74
Česko, 40. týden 2016,Průměrná cena pohonných hmot (Kč/litr),LPG,12.31
Česko, 40. týden 2016,Index cen pohonných hmot (%),Benzin automobilový bezolovnatý Natural 95 oktanu,
Česko, 40. týden 2016,Index cen pohonných hmot (%),Motorová nafta,
Česko, 40. týden 2016,Index cen pohonných hmot (%),LPG,
Česko, 39. týden 2016,Průměrná cena pohonných hmot (Kč/litr),Benzin automobilový bezolovnatý Natural 95 oktanu,29.04
Česko, 39. týden 2016,Průměrná cena pohonných hmot (Kč/litr),Motorová nafta,27.72
Česko, 39. týden 2016,Průměrná cena pohonných hmot (Kč/litr),LPG,12.27
Česko, 39. týden 2016,Index cen pohonných hmot (%),Benzin automobilový bezolovnatý Natural 95 oktanu,
Česko, 39. týden 2016,Index cen pohonných hmot (%),Motorová nafta,
Česko, 39. týden 2016,Index cen pohonných hmot (%),LPG,
Česko, 38. týden 2016,Průměrná cena pohonných hmot (Kč/litr),Benzin automobilový bezolovnatý Natural 95 oktanu,29.05
Česko, 38. týden 2016,Průměrná cena pohonných hmot (Kč/litr),Motorová nafta,27.77
Česko, 38. týden 2016,Průměrná cena pohonných hmot (Kč/litr),LPG,12.32
Česko, 38. týden 2016,Index cen pohonných hmot (%),Benzin automobilový bezolovnatý Natural 95 oktanu,
Česko, 38. týden 2016,Index cen pohonných hmot (%),Motorová nafta,
Česko, 38. týden 2016,Index cen pohonných hmot (%),LPG,
Česko, 37. týden 2016,Průměrná cena pohonných hmot (Kč/litr),Benzin automobilový bezolovnatý Natural 95 oktanu,29.04
Česko, 37. týden 2016,Průměrná cena pohonných hmot (Kč/litr),Motorová nafta,27.75
Česko, 37. týden 2016,Průměrná cena pohonných hmot (Kč/litr),LPG,12.3
Česko, 37. týden 2016,Index cen pohonných hmot (%),Benzin automobilový bezolovnatý Natural 95 oktanu,
Česko, 37. týden 2016,Index cen pohonných hmot (%),Motorová nafta,
Česko, 37. týden 2016,Index cen pohonných hmot (%),LPG,
Česko, 36. týden 2016,Průměrná cena pohonných hmot (Kč/litr),Benzin automobilový bezolovnatý Natural 95 oktanu,29.06
Česko, 36. týden 2016,Průměrná cena pohonných hmot (Kč/litr),Motorová nafta,27.76
Česko, 36. týden 2016,Průměrná cena pohonných hmot (Kč/litr),LPG,12.05
Česko, 36. týden 2016,Index cen pohonných hmot (%),Benzin automobilový bezolovnatý Natural 95 oktanu,
Česko, 36. týden 2016,Index cen pohonných hmot (%),Motorová nafta,
Česko, 36. týden 2016,Index cen pohonných hmot (%),LPG,
Česko, 35. týden 2016,Průměrná cena pohonných hmot (Kč/litr),Benzin automobilový bezolovnatý Natural 95 oktanu,28.97
Česko, 35. týden 2016,Průměrná cena pohonných hmot (Kč/litr),Motorová nafta,27.71
Česko, 35. týden 2016,Průměrná cena pohonných hmot (Kč/litr),LPG,11.97
Česko, 35. týden 2016,Index cen pohonných hmot (%),Benzin automobilový bezolovnatý Natural 95 oktanu,
Česko, 35. týden 2016,Index cen pohonných hmot (%),Motorová nafta,
Česko, 35. týden 2016,Index cen pohonných hmot (%),LPG,
Česko, 34. týden 2016,Průměrná cena pohonných hmot (Kč/litr),Benzin automobilový bezolovnatý Natural 95 oktanu,28.9
Česko, 34. týden 2016,Průměrná cena pohonných hmot (Kč/litr),Motorová nafta,27.63
Česko, 34. týden 2016,Průměrná cena pohonných hmot (Kč/litr),LPG,11.97
Česko, 34. týden 2016,Index cen pohonných hmot (%),Benzin automobilový bezolovnatý Natural 95 oktanu,
Česko, 34. týden 2016,Index cen pohonných hmot (%),Motorová nafta,
Česko, 34. týden 2016,Index cen pohonných hmot (%),LPG,
Česko, 33. týden 2016,Průměrná cena pohonných hmot (Kč/litr),Benzin automobilový bezolovnatý Natural 95 oktanu,28.73
Česko, 33. týden 2016,Průměrná cena pohonných hmot (Kč/litr),Motorová nafta,27.39
Česko, 33. týden 2016,Průměrná cena pohonných hmot (Kč/litr),LPG,11.95
Česko, 33. týden 2016,Index cen pohonných hmot (%),Benzin automobilový bezolovnatý Natural 95 oktanu,
Česko, 33. týden 2016,Index cen pohonných hmot (%),Motorová nafta,
Česko, 33. týden 2016,Index cen pohonných hmot (%),LPG,
Česko, 32. týden 2016,Průměrná cena pohonných hmot (Kč/litr),Benzin automobilový bezolovnatý Natural 95 oktanu,28.91
Česko, 32. týden 2016,Průměrná cena pohonných hmot (Kč/litr),Motorová nafta,27.53
