Území;Ukazatel;Typ indexu;Očištění;CZ-NACE;Měsíce;value
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Zpracování dřeva, výroba dřevěných, korkových, proutěných a slaměných výrobků, kromě nábytku;září 2019;106.5841951344
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Zpracování dřeva, výroba dřevěných, korkových, proutěných a slaměných výrobků, kromě nábytku;srpen 2019;93.9734562542
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Zpracování dřeva, výroba dřevěných, korkových, proutěných a slaměných výrobků, kromě nábytku;červenec 2019;101.1748547988
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Zpracování dřeva, výroba dřevěných, korkových, proutěných a slaměných výrobků, kromě nábytku;červen 2019;84.8321566834
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Zpracování dřeva, výroba dřevěných, korkových, proutěných a slaměných výrobků, kromě nábytku;květen 2019;96.0012481797
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Zpracování dřeva, výroba dřevěných, korkových, proutěných a slaměných výrobků, kromě nábytku;duben 2019;95.5453054737
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Zpracování dřeva, výroba dřevěných, korkových, proutěných a slaměných výrobků, kromě nábytku;březen 2019;97.9339988846
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Zpracování dřeva, výroba dřevěných, korkových, proutěných a slaměných výrobků, kromě nábytku;únor 2019;90.2134980047
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Zpracování dřeva, výroba dřevěných, korkových, proutěných a slaměných výrobků, kromě nábytku;leden 2019;83.1087765569
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Zpracování dřeva, výroba dřevěných, korkových, proutěných a slaměných výrobků, kromě nábytku;prosinec 2018;92.3456197553
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Zpracování dřeva, výroba dřevěných, korkových, proutěných a slaměných výrobků, kromě nábytku;listopad 2018;102.9622160984
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Zpracování dřeva, výroba dřevěných, korkových, proutěných a slaměných výrobků, kromě nábytku;říjen 2018;105.2419402694
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Zpracování dřeva, výroba dřevěných, korkových, proutěných a slaměných výrobků, kromě nábytku;září 2018;99.6531891989
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Zpracování dřeva, výroba dřevěných, korkových, proutěných a slaměných výrobků, kromě nábytku;srpen 2018;98.8765963567
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Zpracování dřeva, výroba dřevěných, korkových, proutěných a slaměných výrobků, kromě nábytku;červenec 2018;111.6520234287
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Zpracování dřeva, výroba dřevěných, korkových, proutěných a slaměných výrobků, kromě nábytku;červen 2018;104.2444705537
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Zpracování dřeva, výroba dřevěných, korkových, proutěných a slaměných výrobků, kromě nábytku;květen 2018;99.443912374
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Zpracování dřeva, výroba dřevěných, korkových, proutěných a slaměných výrobků, kromě nábytku;duben 2018;109.5503296774
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Zpracování dřeva, výroba dřevěných, korkových, proutěných a slaměných výrobků, kromě nábytku;březen 2018;92.2085329185
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Zpracování dřeva, výroba dřevěných, korkových, proutěných a slaměných výrobků, kromě nábytku;únor 2018;106.6877896265
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Zpracování dřeva, výroba dřevěných, korkových, proutěných a slaměných výrobků, kromě nábytku;leden 2018;118.5485986923
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Zpracování dřeva, výroba dřevěných, korkových, proutěných a slaměných výrobků, kromě nábytku;prosinec 2017;102.6831201369
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Zpracování dřeva, výroba dřevěných, korkových, proutěných a slaměných výrobků, kromě nábytku;listopad 2017;100.6176545778
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Zpracování dřeva, výroba dřevěných, korkových, proutěných a slaměných výrobků, kromě nábytku;říjen 2017;106.2807416507
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Zpracování dřeva, výroba dřevěných, korkových, proutěných a slaměných výrobků, kromě nábytku;září 2017;96.6326628118
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Zpracování dřeva, výroba dřevěných, korkových, proutěných a slaměných výrobků, kromě nábytku;srpen 2017;105.2608782708
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Zpracování dřeva, výroba dřevěných, korkových, proutěných a slaměných výrobků, kromě nábytku;červenec 2017;102.1761702475
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Zpracování dřeva, výroba dřevěných, korkových, proutěných a slaměných výrobků, kromě nábytku;červen 2017;106.5437982469
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Zpracování dřeva, výroba dřevěných, korkových, proutěných a slaměných výrobků, kromě nábytku;květen 2017;114.835654724
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Zpracování dřeva, výroba dřevěných, korkových, proutěných a slaměných výrobků, kromě nábytku;duben 2017;94.6736060645
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Zpracování dřeva, výroba dřevěných, korkových, proutěných a slaměných výrobků, kromě nábytku;březen 2017;109.0901287731
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Zpracování dřeva, výroba dřevěných, korkových, proutěných a slaměných výrobků, kromě nábytku;únor 2017;98.0996701647
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Zpracování dřeva, výroba dřevěných, korkových, proutěných a slaměných výrobků, kromě nábytku;leden 2017;108.5653269107
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Zpracování dřeva, výroba dřevěných, korkových, proutěných a slaměných výrobků, kromě nábytku;prosinec 2016;95.6351492753
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Zpracování dřeva, výroba dřevěných, korkových, proutěných a slaměných výrobků, kromě nábytku;listopad 2016;107.9215282457
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Zpracování dřeva, výroba dřevěných, korkových, proutěných a slaměných výrobků, kromě nábytku;říjen 2016;99.1120370623
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Zpracování dřeva, výroba dřevěných, korkových, proutěných a slaměných výrobků, kromě nábytku;září 2016;100.9234753664
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Zpracování dřeva, výroba dřevěných, korkových, proutěných a slaměných výrobků, kromě nábytku;srpen 2016;111.3161832489
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Zpracování dřeva, výroba dřevěných, korkových, proutěných a slaměných výrobků, kromě nábytku;červenec 2016;89.7121886476
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Zpracování dřeva, výroba dřevěných, korkových, proutěných a slaměných výrobků, kromě nábytku;červen 2016;99.602671109
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Zpracování dřeva, výroba dřevěných, korkových, proutěných a slaměných výrobků, kromě nábytku;květen 2016;106.95731992
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Zpracování dřeva, výroba dřevěných, korkových, proutěných a slaměných výrobků, kromě nábytku;duben 2016;101.0759186913
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Zpracování dřeva, výroba dřevěných, korkových, proutěných a slaměných výrobků, kromě nábytku;březen 2016;104.5424755616
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Zpracování dřeva, výroba dřevěných, korkových, proutěných a slaměných výrobků, kromě nábytku;únor 2016;110.4053569296
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Zpracování dřeva, výroba dřevěných, korkových, proutěných a slaměných výrobků, kromě nábytku;leden 2016;100.3931284498
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Zpracování dřeva, výroba dřevěných, korkových, proutěných a slaměných výrobků, kromě nábytku;prosinec 2015;102.9211773029
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Zpracování dřeva, výroba dřevěných, korkových, proutěných a slaměných výrobků, kromě nábytku;listopad 2015;102.1355906293
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Zpracování dřeva, výroba dřevěných, korkových, proutěných a slaměných výrobků, kromě nábytku;říjen 2015;96.7789677705
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Zpracování dřeva, výroba dřevěných, korkových, proutěných a slaměných výrobků, kromě nábytku;září 2015;95.2475135192
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Zpracování dřeva, výroba dřevěných, korkových, proutěných a slaměných výrobků, kromě nábytku;srpen 2015;96.8602244213
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Zpracování dřeva, výroba dřevěných, korkových, proutěných a slaměných výrobků, kromě nábytku;červenec 2015;96.5663106469
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Zpracování dřeva, výroba dřevěných, korkových, proutěných a slaměných výrobků, kromě nábytku;červen 2015;104.0699318424
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Zpracování dřeva, výroba dřevěných, korkových, proutěných a slaměných výrobků, kromě nábytku;květen 2015;91.3602353371
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Zpracování dřeva, výroba dřevěných, korkových, proutěných a slaměných výrobků, kromě nábytku;duben 2015;92.7070365816
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Zpracování dřeva, výroba dřevěných, korkových, proutěných a slaměných výrobků, kromě nábytku;březen 2015;96.1826472693
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Zpracování dřeva, výroba dřevěných, korkových, proutěných a slaměných výrobků, kromě nábytku;únor 2015;92.4427036775
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Zpracování dřeva, výroba dřevěných, korkových, proutěných a slaměných výrobků, kromě nábytku;leden 2015;90.5637773996
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Zpracování dřeva, výroba dřevěných, korkových, proutěných a slaměných výrobků, kromě nábytku;prosinec 2014;90.3006040711
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Zpracování dřeva, výroba dřevěných, korkových, proutěných a slaměných výrobků, kromě nábytku;listopad 2014;89.5595678621
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Zpracování dřeva, výroba dřevěných, korkových, proutěných a slaměných výrobků, kromě nábytku;říjen 2014;96.0522174094
