Území;Ukazatel;Typ indexu;Očištění;CZ-NACE;Čtvrtletí;value
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba chemických látek a chemických přípravků;3. čtvrtletí 2022;92.9589579596
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba chemických látek a chemických přípravků;2. čtvrtletí 2022;101.7396922582
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba chemických látek a chemických přípravků;1. čtvrtletí 2022;104.6470797405
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba chemických látek a chemických přípravků;4. čtvrtletí 2021;103.3620856754
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba chemických látek a chemických přípravků;3. čtvrtletí 2021;106.0698588256
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba chemických látek a chemických přípravků;2. čtvrtletí 2021;122.6607616238
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba chemických látek a chemických přípravků;1. čtvrtletí 2021;104.9701767781
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba chemických látek a chemických přípravků;4. čtvrtletí 2020;110.749617199
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba chemických látek a chemických přípravků;3. čtvrtletí 2020;94.0518113386
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba chemických látek a chemických přípravků;2. čtvrtletí 2020;82.868057071
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba chemických látek a chemických přípravků;1. čtvrtletí 2020;97.0413946974
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba chemických látek a chemických přípravků;4. čtvrtletí 2019;92.8896876761
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba chemických látek a chemických přípravků;3. čtvrtletí 2019;103.6290071025
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba chemických látek a chemických přípravků;2. čtvrtletí 2019;95.2862174199
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba chemických látek a chemických přípravků;1. čtvrtletí 2019;98.0144568515
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba chemických látek a chemických přípravků;4. čtvrtletí 2018;95.9829539345
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba chemických látek a chemických přípravků;3. čtvrtletí 2018;96.8199794161
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba chemických látek a chemických přípravků;2. čtvrtletí 2018;104.7587044757
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba chemických látek a chemických přípravků;1. čtvrtletí 2018;105.5746128004
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba chemických látek a chemických přípravků;4. čtvrtletí 2017;117.3103864908
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba chemických látek a chemických přípravků;3. čtvrtletí 2017;118.6022786489
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba chemických látek a chemických přípravků;2. čtvrtletí 2017;120.4489683767
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba chemických látek a chemických přípravků;1. čtvrtletí 2017;119.7809208668
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba chemických látek a chemických přípravků;4. čtvrtletí 2016;111.0661463066
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba chemických látek a chemických přípravků;3. čtvrtletí 2016;93.3997315695
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba chemických látek a chemických přípravků;2. čtvrtletí 2016;85.650003203
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba chemických látek a chemických přípravků;1. čtvrtletí 2016;85.643842932
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba chemických látek a chemických přípravků;4. čtvrtletí 2015;84.4180796784
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba chemických látek a chemických přípravků;3. čtvrtletí 2015;90.7512063339
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba chemických látek a chemických přípravků;2. čtvrtletí 2015;103.4650638845
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba chemických látek a chemických přípravků;1. čtvrtletí 2015;102.8197250291
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba chemických látek a chemických přípravků;4. čtvrtletí 2014;103.3046388184
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba chemických látek a chemických přípravků;3. čtvrtletí 2014;116.8373354192
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba chemických látek a chemických přípravků;2. čtvrtletí 2014;109.6732698014
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba chemických látek a chemických přípravků;1. čtvrtletí 2014;108.9140086583
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba chemických látek a chemických přípravků;4. čtvrtletí 2013;103.0563831882
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba chemických látek a chemických přípravků;3. čtvrtletí 2013;91.9836675289
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba chemických látek a chemických přípravků;2. čtvrtletí 2013;99.1935257256
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba chemických látek a chemických přípravků;1. čtvrtletí 2013;93.8183352456
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba chemických látek a chemických přípravků;4. čtvrtletí 2012;107.8173235694
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba chemických látek a chemických přípravků;3. čtvrtletí 2012;109.4936775485
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba chemických látek a chemických přípravků;2. čtvrtletí 2012;99.1795920576
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba chemických látek a chemických přípravků;1. čtvrtletí 2012;103.4180718136
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba chemických látek a chemických přípravků;4. čtvrtletí 2011;91.542416527
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba chemických látek a chemických přípravků;3. čtvrtletí 2011;91.3435670811
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba chemických látek a chemických přípravků;2. čtvrtletí 2011;95.3345405047
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba chemických látek a chemických přípravků;1. čtvrtletí 2011;103.3176704569
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba chemických látek a chemických přípravků;4. čtvrtletí 2010;112.7473149457
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba chemických látek a chemických přípravků;3. čtvrtletí 2010;113.0282961256
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba chemických látek a chemických přípravků;2. čtvrtletí 2010;99.9844943357
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba chemických látek a chemických přípravků;1. čtvrtletí 2010;100.0803738244
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba chemických látek a chemických přípravků;4. čtvrtletí 2009;101.853288102
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba chemických látek a chemických přípravků;3. čtvrtletí 2009;78.1534080365
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba chemických látek a chemických přípravků;2. čtvrtletí 2009;87.3306608761
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba chemických látek a chemických přípravků;1. čtvrtletí 2009;85.1853659701
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba chemických látek a chemických přípravků;4. čtvrtletí 2008;94.6676361783
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba chemických látek a chemických přípravků;3. čtvrtletí 2008;113.1337452107
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba chemických látek a chemických přípravků;2. čtvrtletí 2008;106.9960869092
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba chemických látek a chemických přípravků;1. čtvrtletí 2008;105.0783825171
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba chemických látek a chemických přípravků;4. čtvrtletí 2007;90.4960544124
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba chemických látek a chemických přípravků;3. čtvrtletí 2007;94.1834737272
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba chemických látek a chemických přípravků;2. čtvrtletí 2007;104.2353001533
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba chemických látek a chemických přípravků;1. čtvrtletí 2007;105.1387531204
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba chemických látek a chemických přípravků;4. čtvrtletí 2006;95.5917965307
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba chemických látek a chemických přípravků;3. čtvrtletí 2006;99.6115717569
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba chemických látek a chemických přípravků;2. čtvrtletí 2006;97.4802945628
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba chemických látek a chemických přípravků;1. čtvrtletí 2006;103.5023619563
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba chemických látek a chemických přípravků;4. čtvrtletí 2005;103.3445183835
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba chemických látek a chemických přípravků;3. čtvrtletí 2005;108.3162755812
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba chemických látek a chemických přípravků;2. čtvrtletí 2005;103.6055463307
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba chemických látek a chemických přípravků;1. čtvrtletí 2005;102.2775769367
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba chemických látek a chemických přípravků;4. čtvrtletí 2004;124.16596958
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba chemických látek a chemických přípravků;3. čtvrtletí 2004;117.6698236662
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba chemických látek a chemických přípravků;2. čtvrtletí 2004;123.5725439687
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba chemických látek a chemických přípravků;1. čtvrtletí 2004;111.6253103468
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba chemických látek a chemických přípravků;4. čtvrtletí 2003;101.0595741169
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba chemických látek a chemických přípravků;3. čtvrtletí 2003;107.1502005631
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba chemických látek a chemických přípravků;2. čtvrtletí 2003;99.9590387964
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba chemických látek a chemických přípravků;1. čtvrtletí 2003;105.8064155342
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba chemických látek a chemických přípravků;4. čtvrtletí 2002;100.5012285751
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba chemických látek a chemických přípravků;3. čtvrtletí 2002;98.6278782583
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba chemických látek a chemických přípravků;2. čtvrtletí 2002;94.1477953371
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba chemických látek a chemických přípravků;1. čtvrtletí 2002;94.5635254534
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba chemických látek a chemických přípravků;4. čtvrtletí 2001;89.1712102745
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba chemických látek a chemických přípravků;3. čtvrtletí 2001;106.5129176763
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba chemických látek a chemických přípravků;2. čtvrtletí 2001;100.617283145
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba chemických látek a chemických přípravků;1. čtvrtletí 2001;103.1876743281
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba chemických látek a chemických přípravků;4. čtvrtletí 2000;
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba chemických látek a chemických přípravků;3. čtvrtletí 2000;
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba chemických látek a chemických přípravků;2. čtvrtletí 2000;
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba chemických látek a chemických přípravků;1. čtvrtletí 2000;
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba základních farmaceutických výrobků a farmaceutických přípravků;1. čtvrtletí 2025;97.2715689175
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba základních farmaceutických výrobků a farmaceutických přípravků;4. čtvrtletí 2024;94.6858723218
