Území;Ukazatel;Typ indexu;Očištění;Typ ceny;CZ NACE;Měsíce;value
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;H,I,J,L,M a N Služby celkem;květen 2012;100.2303832775
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;H,I,J,L,M a N Služby celkem;červen 2012;96.7103844961
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;H,I,J,L,M a N Služby celkem;červenec 2012;102.6849356403
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;H,I,J,L,M a N Služby celkem;srpen 2012;99.4400983144
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;H,I,J,L,M a N Služby celkem;září 2012;98.9476557161
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;H,I,J,L,M a N Služby celkem;říjen 2012;99.5764519187
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;H,I,J,L,M a N Služby celkem;listopad 2012;98.9115725162
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;H,I,J,L,M a N Služby celkem;prosinec 2012;97.5478968928
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;H,I,J,L,M a N Služby celkem;leden 2013;100.0793253501
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;H,I,J,L,M a N Služby celkem;únor 2013;98.8277135421
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;H,I,J,L,M a N Služby celkem;březen 2013;97.630902757
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;H,I,J,L,M a N Služby celkem;duben 2013;100.1325027619
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;H,I,J,L,M a N Služby celkem;květen 2013;95.3970878306
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;H,I,J,L,M a N Služby celkem;červen 2013;99.1490234632
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;H,I,J,L,M a N Služby celkem;červenec 2013;97.2411564322
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;H,I,J,L,M a N Služby celkem;srpen 2013;98.4041385192
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;H,I,J,L,M a N Služby celkem;září 2013;98.3976714969
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;H,I,J,L,M a N Služby celkem;říjen 2013;100.123803787
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;H,I,J,L,M a N Služby celkem;listopad 2013;98.5555417135
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;H,I,J,L,M a N Služby celkem;prosinec 2013;101.4459659253
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;H,I,J,L,M a N Služby celkem;leden 2014;96.6267776855
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;H,I,J,L,M a N Služby celkem;únor 2014;98.6647497321
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;H,I,J,L,M a N Služby celkem;březen 2014;99.3260931548
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;H,I,J,L,M a N Služby celkem;duben 2014;99.7432218013
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;H,I,J,L,M a N Služby celkem;květen 2014;101.1165234079
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;H,I,J,L,M a N Služby celkem;červen 2014;103.8519293225
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;H,I,J,L,M a N Služby celkem;červenec 2014;100.5665198233
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;H,I,J,L,M a N Služby celkem;srpen 2014;103.2831343237
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;H,I,J,L,M a N Služby celkem;září 2014;101.9354164255
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;H,I,J,L,M a N Služby celkem;říjen 2014;101.4959448912
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;H,I,J,L,M a N Služby celkem;listopad 2014;101.7150168948
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;H,I,J,L,M a N Služby celkem;prosinec 2014;97.3361491516
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;H,I,J,L,M a N Služby celkem;leden 2015;101.5835114301
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;H,I,J,L,M a N Služby celkem;únor 2015;103.9182910841
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;H,I,J,L,M a N Služby celkem;březen 2015;104.7762426026
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;H,I,J,L,M a N Služby celkem;duben 2015;102.166834627
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;H,I,J,L,M a N Služby celkem;květen 2015;102.218443317
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;H,I,J,L,M a N Služby celkem;červen 2015;103.8755380992
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;H,I,J,L,M a N Služby celkem;červenec 2015;105.6598092714
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;H,I,J,L,M a N Služby celkem;srpen 2015;104.0606047664
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;H,I,J,L,M a N Služby celkem;září 2015;100.5672856107
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;H,I,J,L,M a N Služby celkem;říjen 2015;101.7386267595
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;H,I,J,L,M a N Služby celkem;listopad 2015;102.1610173078
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;H,I,J,L,M a N Služby celkem;prosinec 2015;103.2532047832
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;H,I,J,L,M a N Služby celkem;leden 2016;102.8428230809
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;H,I,J,L,M a N Služby celkem;únor 2016;101.5662610198
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;H,I,J,L,M a N Služby celkem;březen 2016;99.8655766214
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;H,I,J,L,M a N Služby celkem;duben 2016;99.0590738393
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;H,I,J,L,M a N Služby celkem;květen 2016;97.8253304052
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;H,I,J,L,M a N Služby celkem;červen 2016;99.3931729618
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;H,I,J,L,M a N Služby celkem;červenec 2016;103.0828211492
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;H,I,J,L,M a N Služby celkem;srpen 2016;100.6489825733
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;H,I,J,L,M a N Služby celkem;září 2016;100.9150378901
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;H,I,J,L,M a N Služby celkem;říjen 2016;101.6437827007
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;H,I,J,L,M a N Služby celkem;listopad 2016;100.8466007383
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;H,I,J,L,M a N Služby celkem;prosinec 2016;101.3388391156
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;H,I,J,L,M a N Služby celkem;leden 2017;105.4549745666
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;H,I,J,L,M a N Služby celkem;únor 2017;103.9284610568
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;H,I,J,L,M a N Služby celkem;březen 2017;107.2995444567
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;H,I,J,L,M a N Služby celkem;duben 2017;105.1956311017
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;H,I,J,L,M a N Služby celkem;květen 2017;108.3433126923
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;H,I,J,L,M a N Služby celkem;červen 2017;103.5544994542
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;H,I,J,L,M a N Služby celkem;červenec 2017;104.148919388
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;H,I,J,L,M a N Služby celkem;srpen 2017;103.3118390603
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;H,I,J,L,M a N Služby celkem;září 2017;102.4829077723
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;H,I,J,L,M a N Služby celkem;říjen 2017;101.512217174
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;H,I,J,L,M a N Služby celkem;listopad 2017;102.88177457
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;H,I,J,L,M a N Služby celkem;prosinec 2017;102.8932756443
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;H,I,J,L,M a N Služby celkem;leden 2018;106.4730427258
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;H,I,J,L,M a N Služby celkem;únor 2018;104.7675916831
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;H,I,J,L,M a N Služby celkem;březen 2018;103.6404654881
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;H,I,J,L,M a N Služby celkem;duben 2018;102.1486272049
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;H,I,J,L,M a N Služby celkem;květen 2018;101.4932075972
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;H,I,J,L,M a N Služby celkem;červen 2018;105.5232839532
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;H,I,J,L,M a N Služby celkem;červenec 2018;103.097183741
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;H,I,J,L,M a N Služby celkem;srpen 2018;102.0347707689
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;H,I,J,L,M a N Služby celkem;září 2018;105.3070411848
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;H,I,J,L,M a N Služby celkem;říjen 2018;102.2263820911
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;H,I,J,L,M a N Služby celkem;listopad 2018;101.7142875861
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;H,I,J,L,M a N Služby celkem;prosinec 2018;99.1443061831
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;H,I,J,L,M a N Služby celkem;leden 2019;96.2642267722
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;H,I,J,L,M a N Služby celkem;únor 2019;99.1502355128
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;H,I,J,L,M a N Služby celkem;březen 2019;98.3841470857
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;H,I,J,L,M a N Služby celkem;duben 2019;101.2483516563
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;H,I,J,L,M a N Služby celkem;květen 2019;103.3490584366
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;H,I,J,L,M a N Služby celkem;červen 2019;101.5149156297
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;H,I,J,L,M a N Služby celkem;červenec 2019;95.3879402228
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;H,I,J,L,M a N Služby celkem;srpen 2019;102.4650927246
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;H,I,J,L,M a N Služby celkem;září 2019;103.6462694669
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;H,I,J,L,M a N Služby celkem;říjen 2019;100.5548318508
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;H,I,J,L,M a N Služby celkem;listopad 2019;103.6062212316
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;H,I,J,L,M a N Služby celkem;prosinec 2019;106.6132292119
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;H,I,J,L,M a N Služby celkem;leden 2020;99.7924690707
